cluster_id,pair,direction,session_date,session,weekday,entry_window_start,entry_window_end,timestamp,future_mfe_pips,future_mae_pips,time_to_target_min,valid_entry
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T08:43:00.000000000Z,10.0,2.2,26,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T08:44:00.000000000Z,9.8,2.4,25,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T08:45:00.000000000Z,10.0,2.2,24,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T08:58:00.000000000Z,10.6,1.6,6,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T08:59:00.000000000Z,10.8,1.4,5,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:00:00.000000000Z,12.2,0.0,3,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:01:00.000000000Z,11.2,0.0,3,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:02:00.000000000Z,10.8,0.0,2,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:03:00.000000000Z,9.7,0.0,6,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:04:00.000000000Z,8.0,0.9,6,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:05:00.000000000Z,8.6,0.3,5,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:06:00.000000000Z,8.9,0.0,4,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:07:00.000000000Z,8.6,0.0,3,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:08:00.000000000Z,8.5,0.0,2,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:09:00.000000000Z,6.6,0.5,21,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:10:00.000000000Z,5.5,1.6,31,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:11:00.000000000Z,5.4,1.7,30,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:12:00.000000000Z,5.0,2.1,30,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:13:00.000000000Z,5.6,1.5,28,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:14:00.000000000Z,5.8,1.3,19,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:15:00.000000000Z,5.2,1.9,26,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:18:00.000000000Z,5.0,2.1,24,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:19:00.000000000Z,5.2,1.9,22,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:20:00.000000000Z,7.1,0.0,10,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:21:00.000000000Z,6.0,1.0,12,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:22:00.000000000Z,7.0,0.0,8,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:23:00.000000000Z,6.2,0.0,7,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:24:00.000000000Z,5.1,1.4,17,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:25:00.000000000Z,5.7,0.0,8,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:26:00.000000000Z,5.0,1.5,16,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:27:00.000000000Z,5.2,1.3,14,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:28:00.000000000Z,5.2,1.3,13,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:29:00.000000000Z,5.5,1.0,12,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:31:00.000000000Z,4.0,2.5,12,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:32:00.000000000Z,4.5,2.0,10,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:35:00.000000000Z,4.3,2.2,7,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:36:00.000000000Z,4.3,2.2,6,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:37:00.000000000Z,5.8,0.7,4,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:38:00.000000000Z,6.5,0.0,3,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:39:00.000000000Z,6.4,0.0,2,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:40:00.000000000Z,4.2,0.0,2,1
LONG_0016,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T08:11:00+00:00,2024-09-09T09:46:00+00:00,2024-09-09T09:41:00.000000000Z,2.6,0.0,5,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:36:00.000000000Z,6.6,0.8,10,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:37:00.000000000Z,6.7,0.7,9,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:40:00.000000000Z,5.0,2.4,26,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:41:00.000000000Z,6.5,0.9,5,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:42:00.000000000Z,6.6,0.8,4,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:43:00.000000000Z,7.4,0.0,2,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:44:00.000000000Z,5.4,1.2,11,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:45:00.000000000Z,4.5,2.1,23,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:47:00.000000000Z,4.6,2.0,20,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:49:00.000000000Z,4.6,2.0,18,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:50:00.000000000Z,5.2,1.4,15,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:51:00.000000000Z,6.6,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:52:00.000000000Z,6.6,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:53:00.000000000Z,8.6,0.0,2,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:54:00.000000000Z,7.0,1.0,14,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:55:00.000000000Z,6.2,1.8,18,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:56:00.000000000Z,6.2,1.8,17,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:57:00.000000000Z,6.4,1.6,11,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:58:00.000000000Z,6.8,1.2,10,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T10:59:00.000000000Z,8.0,0.0,8,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:00:00.000000000Z,6.9,0.3,13,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:01:00.000000000Z,7.2,0.0,7,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:02:00.000000000Z,7.0,0.1,6,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:03:00.000000000Z,7.1,0.0,5,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:04:00.000000000Z,7.0,0.0,4,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:05:00.000000000Z,6.7,0.0,8,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:25:00.000000000Z,9.6,2.2,11,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:26:00.000000000Z,9.7,2.1,10,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:27:00.000000000Z,9.9,1.9,9,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:28:00.000000000Z,10.7,1.1,7,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:29:00.000000000Z,10.6,1.3,7,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:30:00.000000000Z,11.4,0.5,5,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:31:00.000000000Z,11.9,0.0,4,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:32:00.000000000Z,10.1,0.5,4,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:33:00.000000000Z,11.4,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:34:00.000000000Z,11.3,0.0,2,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:35:00.000000000Z,10.1,0.0,15,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:36:00.000000000Z,9.0,1.2,23,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:37:00.000000000Z,8.4,2.0,55,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:38:00.000000000Z,8.0,2.4,54,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:39:00.000000000Z,8.3,2.1,53,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:40:00.000000000Z,8.4,2.0,52,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:41:00.000000000Z,9.4,0.8,18,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:42:00.000000000Z,9.5,0.9,17,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:43:00.000000000Z,9.6,0.8,16,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:44:00.000000000Z,9.4,1.0,15,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:45:00.000000000Z,9.2,1.2,14,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:46:00.000000000Z,10.2,0.6,13,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:47:00.000000000Z,10.4,0.4,12,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:48:00.000000000Z,10.8,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:49:00.000000000Z,9.7,0.0,10,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:52:00.000000000Z,9.1,1.9,40,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:54:00.000000000Z,9.2,1.8,38,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T11:55:00.000000000Z,8.5,2.5,38,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:02:00.000000000Z,9.4,1.6,30,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:03:00.000000000Z,9.6,1.4,29,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:04:00.000000000Z,9.6,1.4,28,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:05:00.000000000Z,8.6,2.4,27,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:06:00.000000000Z,9.0,2.0,26,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:08:00.000000000Z,8.9,2.1,24,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:09:00.000000000Z,8.8,2.2,23,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:10:00.000000000Z,9.0,2.0,22,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:11:00.000000000Z,9.7,1.3,21,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:12:00.000000000Z,11.0,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:13:00.000000000Z,11.0,0.0,2,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:14:00.000000000Z,8.6,2.4,18,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:16:00.000000000Z,8.6,2.4,16,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:17:00.000000000Z,9.0,2.0,15,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:18:00.000000000Z,10.2,0.8,14,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:19:00.000000000Z,10.4,0.6,13,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:20:00.000000000Z,10.0,1.0,12,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:21:00.000000000Z,8.8,2.2,11,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:22:00.000000000Z,9.6,1.4,10,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:23:00.000000000Z,11.0,0.0,7,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:24:00.000000000Z,9.9,0.7,8,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:25:00.000000000Z,9.6,1.0,7,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:26:00.000000000Z,10.6,0.0,6,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:27:00.000000000Z,10.0,0.0,5,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:28:00.000000000Z,8.6,1.0,4,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:29:00.000000000Z,9.6,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:30:00.000000000Z,8.5,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:31:00.000000000Z,8.2,0.0,2,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:32:00.000000000Z,6.0,0.0,8,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:49:00.000000000Z,9.8,2.4,18,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:50:00.000000000Z,10.1,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:57:00.000000000Z,10.0,2.2,10,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:58:00.000000000Z,11.9,0.3,5,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T12:59:00.000000000Z,12.2,0.0,4,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:00:00.000000000Z,10.2,0.8,7,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:01:00.000000000Z,11.0,0.0,5,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:02:00.000000000Z,10.2,0.0,5,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:03:00.000000000Z,8.6,0.6,4,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:04:00.000000000Z,9.2,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:05:00.000000000Z,8.6,0.0,2,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:06:00.000000000Z,8.2,0.0,2,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:07:00.000000000Z,5.8,0.0,2,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:08:00.000000000Z,4.4,0.1,5,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:09:00.000000000Z,2.8,1.7,17,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:10:00.000000000Z,4.5,0.0,3,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:11:00.000000000Z,3.8,0.0,4,1
LONG_0017,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T10:27:00+00:00,2024-09-09T13:26:00+00:00,2024-09-09T13:19:00.000000000Z,2.9,0.0,3,1
LONG_0018,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T13:33:00+00:00,2024-09-09T14:23:00+00:00,2024-09-09T13:33:00.000000000Z,3.6,1.7,14,1
LONG_0018,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T13:33:00+00:00,2024-09-09T14:23:00+00:00,2024-09-09T13:34:00.000000000Z,4.8,0.5,7,1
LONG_0018,EUR_USD,LONG,2024-09-09,london,monday,2024-09-09T13:33:00+00:00,2024-09-09T14:23:00+00:00,2024-09-09T13:35:00.000000000Z,3.8,1.5,12,1
