timestamp,price,session,weekday,mfe_up_pips,mfe_down_pips,tau_up_min,tau_down_min,mae_up_pips,mae_down_pips,up_exists,down_exists,direction,early_impulse,efficiency,early_mae,breakout_strength,zone_label,zone_type
2024-01-15T12:03:00.000000000Z,1.09448,london,monday,13.4,0.0,1,,0.0,0.0,1,0,LONG,0.6866,0.7614,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:04:00.000000000Z,1.09483,london,monday,9.9,3.5,5,65,0.0,9.9,1,1,LONG,0.4141,0.6306,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:05:00.000000000Z,1.09498,london,monday,8.4,5.0,7,28,0.8,6.8,1,1,LONG,0.2619,0.5753,0.0001,0.0,BAD,CONTINUATION
2024-01-15T12:06:00.000000000Z,1.09495,london,monday,8.7,4.7,6,27,0.5,7.1,1,1,LONG,0.2414,0.5918,0.0001,0.0,BAD,CONTINUATION
2024-01-15T12:07:00.000000000Z,1.0949,london,monday,9.2,4.2,3,62,0.0,9.2,1,1,LONG,0.4891,0.5714,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:08:00.000000000Z,1.09494,london,monday,8.8,4.6,3,61,0.0,8.8,1,1,LONG,0.2273,0.4944,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:09:00.000000000Z,1.09513,london,monday,6.9,6.5,4,24,0.0,5.3,1,1,LONG,0.1014,0.4132,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:10:00.000000000Z,1.09516,london,monday,6.6,6.8,3,23,0.0,5.0,1,1,LONG,0.1515,0.4024,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:11:00.000000000Z,1.0952,london,monday,6.2,7.2,3,19,0.0,4.6,1,1,LONG,0.4194,0.3605,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:12:00.000000000Z,1.09527,london,monday,5.5,7.9,5,18,0.0,3.9,1,1,LONG,0.6364,0.3293,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:13:00.000000000Z,1.09542,london,monday,4.0,9.4,28,12,7.2,2.4,1,1,LONG,1.2,0.2597,0.0007,0.0,BAD,CONTINUATION
2024-01-15T12:14:00.000000000Z,1.09548,london,monday,3.4,10.0,27,10,7.8,1.8,1,1,LONG,2.2941,0.1977,0.0008,0.0,BAD,CONTINUATION
2024-01-15T12:15:00.000000000Z,1.09548,london,monday,3.4,10.0,26,9,7.8,1.8,1,1,LONG,1.0588,0.1589,0.0008,0.0,BAD,CONTINUATION
2024-01-15T12:16:00.000000000Z,1.09547,london,monday,3.5,9.9,25,8,7.7,1.9,1,1,LONG,1.2857,0.157,0.0008,0.0,BAD,CONTINUATION
2024-01-15T12:17:00.000000000Z,1.0956,london,monday,2.2,11.2,,6,0.0,0.6,0,1,SHORT,0.4554,0.5161,0.0001,0.0,BAD,CONTINUATION
2024-01-15T12:18:00.000000000Z,1.09566,london,monday,1.6,11.8,,4,0.0,0.0,0,1,SHORT,0.5593,0.5364,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:19:00.000000000Z,1.09543,london,monday,3.9,9.5,22,6,7.3,0.7,1,1,LONG,1.6154,0.1797,0.0007,0.0,BAD,CONTINUATION
2024-01-15T12:20:00.000000000Z,1.09544,london,monday,3.8,9.6,21,5,7.4,0.6,1,1,LONG,0.7368,0.1508,0.0007,0.0,BAD,CONTINUATION
2024-01-15T12:21:00.000000000Z,1.0955,london,monday,3.2,10.2,20,2,8.0,0.0,1,1,LONG,0.1875,0.1119,0.0008,0.0,BAD,CONTINUATION
2024-01-15T12:22:00.000000000Z,1.0954,london,monday,4.2,9.2,19,5,7.0,0.0,1,1,LONG,1.0,0.1391,0.0007,0.0,BAD,CONTINUATION
2024-01-15T12:23:00.000000000Z,1.09524,london,monday,5.8,7.6,17,7,5.4,1.1,1,1,LONG,0.5,0.1841,0.0005,0.0,BAD,CONTINUATION
2024-01-15T12:24:00.000000000Z,1.0952,london,monday,6.2,7.2,16,6,5.0,1.5,1,1,LONG,0.7742,0.1902,0.0005,0.0,BAD,CONTINUATION
2024-01-15T12:25:00.000000000Z,1.09516,london,monday,6.6,8.0,15,8,4.6,1.9,1,1,LONG,0.4242,0.1908,0.0005,0.0,BAD,CONTINUATION
2024-01-15T12:26:00.000000000Z,1.09535,london,monday,4.7,12.1,15,2,6.5,0.0,1,1,LONG,0.1489,0.1429,0.0006,0.0,BAD,CONTINUATION
2024-01-15T12:27:00.000000000Z,1.09514,london,monday,6.8,10.5,13,6,4.4,0.0,1,1,LONG,0.1765,0.2099,0.0004,0.0,BAD,CONTINUATION
2024-01-15T12:28:00.000000000Z,1.09506,london,monday,7.6,10.4,12,5,3.6,0.0,1,1,LONG,0.3947,0.2331,0.0004,0.0,BAD,CONTINUATION
2024-01-15T12:29:00.000000000Z,1.09506,london,monday,7.6,10.4,11,4,3.6,0.0,1,1,LONG,0.4474,0.2303,0.0004,0.0,BAD,CONTINUATION
2024-01-15T12:30:00.000000000Z,1.09494,london,monday,8.8,9.2,10,39,2.4,8.8,1,1,LONG,0.6818,0.2651,0.0002,0.0,BAD,CONTINUATION
2024-01-15T12:31:00.000000000Z,1.09492,london,monday,9.0,9.0,9,38,2.2,9.0,1,1,LONG,0.7889,0.2655,0.0002,0.0,BAD,CONTINUATION
2024-01-15T12:32:00.000000000Z,1.09494,london,monday,8.8,9.2,8,37,2.4,8.8,1,1,LONG,0.6136,0.25,0.0002,0.0,BAD,CONTINUATION
2024-01-15T12:33:00.000000000Z,1.0947,london,monday,11.2,6.8,1,92,0.0,11.2,1,1,LONG,0.8036,0.3294,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:34:00.000000000Z,1.09512,london,monday,7.0,11.3,6,4,3.2,0.0,1,1,LONG,0.8286,0.2273,0.0003,0.0,BAD,CONTINUATION
2024-01-15T12:35:00.000000000Z,1.09502,london,monday,8.0,10.3,5,33,2.2,8.0,1,1,LONG,0.85,0.2685,0.0002,0.0,BAD,CONTINUATION
2024-01-15T12:36:00.000000000Z,1.09509,london,monday,7.3,11.0,4,2,2.9,0.0,1,1,LONG,0.6438,0.2393,0.0003,0.0,BAD,CONTINUATION
2024-01-15T12:37:00.000000000Z,1.095,london,monday,8.2,10.1,3,31,2.0,8.2,1,1,LONG,0.6341,0.2733,0.0002,0.0,BAD,CONTINUATION
2024-01-15T12:38:00.000000000Z,1.0948,london,monday,10.2,8.1,1,31,0.0,10.2,1,1,LONG,0.4706,0.3355,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:39:00.000000000Z,1.09516,london,monday,6.6,12.2,1,28,0.0,6.6,1,1,LONG,0.2424,0.2426,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:40:00.000000000Z,1.09556,london,monday,2.6,16.2,1,6,0.0,2.6,1,1,LONG,0.6923,0.1092,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:41:00.000000000Z,1.09582,london,monday,0.0,19.0,,1,0.0,0.0,0,1,SHORT,0.3842,0.7884,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:42:00.000000000Z,1.09553,london,monday,1.7,16.1,,4,0.0,1.5,0,1,SHORT,0.1925,0.7156,0.0001,0.0,BAD,CONTINUATION
2024-01-15T12:43:00.000000000Z,1.09568,london,monday,0.2,17.6,,2,0.0,0.0,0,1,SHORT,0.2841,0.8224,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:44:00.000000000Z,1.09544,london,monday,2.6,15.2,9,16,1.8,2.6,1,1,LONG,1.3846,0.13,0.0002,0.0,BAD,CONTINUATION
2024-01-15T12:45:00.000000000Z,1.09542,london,monday,2.8,15.0,8,15,1.6,2.8,1,1,LONG,1.7143,0.1321,0.0002,0.0,BAD,CONTINUATION
2024-01-15T12:46:00.000000000Z,1.09526,london,monday,4.4,13.4,3,18,0.0,4.4,1,1,LONG,0.4091,0.2095,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:47:00.000000000Z,1.09536,london,monday,3.4,14.4,3,13,0.0,3.4,1,1,LONG,1.2941,0.1574,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:48:00.000000000Z,1.0954,london,monday,3.0,14.8,5,12,0.0,3.0,1,1,LONG,1.7333,0.1389,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:49:00.000000000Z,1.09554,london,monday,1.6,16.2,,8,0.0,1.6,0,1,SHORT,0.4938,0.75,0.0002,0.0,BAD,CONTINUATION
2024-01-15T12:50:00.000000000Z,1.09563,london,monday,0.7,17.1,,7,0.0,0.7,0,1,SHORT,0.6725,0.7339,0.0001,0.0,BAD,CONTINUATION
2024-01-15T12:51:00.000000000Z,1.09548,london,monday,2.2,15.6,,9,0.0,2.2,0,1,SHORT,0.5256,0.661,0.0002,0.0,BAD,CONTINUATION
2024-01-15T12:52:00.000000000Z,1.0956,london,monday,1.0,16.8,,5,0.0,1.0,0,1,SHORT,0.4762,0.7059,0.0001,0.0,BAD,CONTINUATION
2024-01-15T12:53:00.000000000Z,1.0957,london,monday,0.0,17.8,,4,0.0,0.0,0,1,SHORT,0.573,0.7417,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:54:00.000000000Z,1.0957,london,monday,0.0,17.8,,3,0.0,0.0,0,1,SHORT,0.618,0.7177,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:55:00.000000000Z,1.09556,london,monday,0.0,16.4,,2,0.0,0.0,0,1,SHORT,0.5854,0.7009,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:56:00.000000000Z,1.09552,london,monday,0.0,16.0,,4,0.0,0.0,0,1,SHORT,0.6125,0.678,0.0,0.0,BAD,CONTINUATION
2024-01-15T12:57:00.000000000Z,1.09528,london,monday,1.0,13.6,,7,0.0,1.0,0,1,SHORT,0.3824,0.5812,0.0001,0.0,BAD,CONTINUATION
2024-01-15T12:58:00.000000000Z,1.09532,london,monday,0.6,14.0,,6,0.0,0.6,0,1,SHORT,0.3286,0.5833,0.0001,0.0,BAD,CONTINUATION
2024-01-15T12:59:00.000000000Z,1.09538,london,monday,0.0,14.6,,1,0.0,0.0,0,1,SHORT,0.363,0.6213,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:00:00.000000000Z,1.09509,london,monday,1.6,11.7,,8,0.0,1.3,0,1,SHORT,0.0427,0.52,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:01:00.000000000Z,1.09522,london,monday,0.3,13.0,,3,0.0,0.0,0,1,SHORT,0.1385,0.6132,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:02:00.000000000Z,1.09518,london,monday,0.7,12.6,,4,0.0,0.0,0,1,SHORT,0.1111,0.6058,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:03:00.000000000Z,1.09508,london,monday,1.7,11.6,,5,0.0,0.0,0,1,SHORT,0.1724,0.5421,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:04:00.000000000Z,1.09494,london,monday,3.1,10.2,30,5,4.6,1.4,1,1,LONG,0.1935,0.155,0.0005,0.0,BAD,CONTINUATION
2024-01-15T13:05:00.000000000Z,1.09508,london,monday,1.7,11.6,,3,0.0,0.0,0,1,SHORT,0.2069,0.6105,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:06:00.000000000Z,1.09492,london,monday,3.3,10.0,28,3,4.4,0.0,1,1,LONG,0.1212,0.1774,0.0004,0.0,BAD,CONTINUATION
2024-01-15T13:07:00.000000000Z,1.09488,london,monday,3.7,9.6,24,2,4.0,0.0,1,1,LONG,0.1081,0.1907,0.0004,0.0,BAD,CONTINUATION
2024-01-15T13:08:00.000000000Z,1.09474,london,monday,5.1,8.2,11,1,2.6,0.0,1,1,LONG,0.4118,0.267,0.0003,0.0,BAD,CONTINUATION
2024-01-15T13:09:00.000000000Z,1.09448,london,monday,7.7,5.6,2,57,0.0,7.7,1,1,LONG,0.3377,0.414,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:10:00.000000000Z,1.09466,london,monday,5.9,7.4,9,55,1.2,5.9,1,1,LONG,0.1356,0.3512,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:11:00.000000000Z,1.0948,london,monday,4.5,8.8,20,4,2.6,0.0,1,1,LONG,0.4444,0.25,0.0003,0.0,BAD,CONTINUATION
2024-01-15T13:12:00.000000000Z,1.09468,london,monday,5.7,7.6,7,53,1.4,5.7,1,1,LONG,0.8246,0.3115,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:13:00.000000000Z,1.0946,london,monday,6.5,6.8,4,53,0.6,6.5,1,1,LONG,0.8615,0.3693,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:14:00.000000000Z,1.0946,london,monday,6.5,6.8,3,52,0.6,6.5,1,1,LONG,0.8,0.3611,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:15:00.000000000Z,1.09454,london,monday,7.1,6.2,2,51,0.0,7.1,1,1,LONG,0.9155,0.3923,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:16:00.000000000Z,1.09476,london,monday,4.9,8.4,3,49,0.0,4.9,1,1,LONG,1.0,0.297,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:17:00.000000000Z,1.09486,london,monday,3.9,9.4,14,48,1.2,3.9,1,1,LONG,0.5128,0.2241,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:18:00.000000000Z,1.09485,london,monday,4.0,9.3,13,47,1.1,4.0,1,1,LONG,0.15,0.2128,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:19:00.000000000Z,1.09504,london,monday,2.1,11.2,,9,0.0,0.0,0,1,SHORT,0.0357,0.6292,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:20:00.000000000Z,1.09504,london,monday,2.1,11.2,,8,0.0,0.0,0,1,SHORT,0.0446,0.6257,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:21:00.000000000Z,1.09504,london,monday,2.1,11.2,,7,0.0,0.0,0,1,SHORT,0.1071,0.6022,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:22:00.000000000Z,1.09488,london,monday,3.7,9.6,9,43,1.4,3.7,1,1,LONG,0.0541,0.2102,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:23:00.000000000Z,1.09488,london,monday,3.7,9.6,8,42,1.4,3.7,1,1,LONG,0.0811,0.2044,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:24:00.000000000Z,1.09484,london,monday,4.1,9.2,7,41,1.0,4.1,1,1,LONG,0.2439,0.2278,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:25:00.000000000Z,1.09496,london,monday,2.9,10.4,10,39,2.2,2.9,1,1,LONG,0.069,0.1686,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:26:00.000000000Z,1.09484,london,monday,4.1,9.2,5,39,1.0,4.1,1,1,LONG,0.3415,0.2563,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:27:00.000000000Z,1.09495,london,monday,3.0,10.3,8,37,2.1,3.0,1,1,LONG,0.0333,0.1961,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:28:00.000000000Z,1.09474,london,monday,5.1,8.2,2,37,0.0,5.1,1,1,LONG,0.3137,0.375,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:29:00.000000000Z,1.09474,london,monday,5.1,8.2,1,36,0.0,5.1,1,1,LONG,0.3922,0.3643,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:30:00.000000000Z,1.095,london,monday,2.5,10.8,5,33,0.0,2.5,1,1,LONG,0.08,0.2049,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:31:00.000000000Z,1.09515,london,monday,1.0,12.3,,10,0.0,1.0,0,1,SHORT,0.0569,1.0885,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:32:00.000000000Z,1.09516,london,monday,0.9,12.4,,9,0.0,0.9,0,1,SHORT,0.0081,1.042,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:33:00.000000000Z,1.09512,london,monday,1.3,12.0,,8,0.0,1.3,0,1,SHORT,0.0833,0.9375,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:34:00.000000000Z,1.09519,london,monday,0.6,12.7,,3,0.0,0.6,0,1,SHORT,0.1732,1.0079,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:35:00.000000000Z,1.09525,london,monday,0.0,13.3,,2,0.0,0.0,0,1,SHORT,0.2556,1.0556,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:36:00.000000000Z,1.09506,london,monday,0.9,11.4,,27,0.0,0.9,0,1,SHORT,0.0702,1.0,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:37:00.000000000Z,1.09491,london,monday,2.4,9.9,,28,0.0,2.4,0,1,SHORT,0.0606,0.99,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:38:00.000000000Z,1.095,london,monday,1.5,10.8,,25,0.0,1.5,0,1,SHORT,0.0556,1.1489,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:39:00.000000000Z,1.09499,london,monday,1.6,10.7,,25,0.0,1.6,0,1,SHORT,0.0841,1.0,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:40:00.000000000Z,1.09492,london,monday,2.3,10.0,,25,0.0,2.3,0,1,SHORT,0.14,0.9804,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:41:00.000000000Z,1.09486,london,monday,2.9,9.4,10,24,0.0,2.9,1,1,LONG,0.5517,0.29,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:42:00.000000000Z,1.09491,london,monday,2.4,9.9,,23,0.0,2.4,0,1,SHORT,0.2323,0.9252,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:43:00.000000000Z,1.09494,london,monday,2.1,10.2,,21,0.0,2.1,0,1,SHORT,0.0588,0.7846,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:44:00.000000000Z,1.09498,london,monday,1.7,10.6,,20,0.0,1.7,0,1,SHORT,0.2264,0.7571,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:45:00.000000000Z,1.09498,london,monday,1.7,10.6,,19,0.0,1.7,0,1,SHORT,0.283,0.726,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:46:00.000000000Z,1.09494,london,monday,2.1,10.2,,18,0.0,2.1,0,1,SHORT,0.5686,0.5862,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:47:00.000000000Z,1.0949,london,monday,2.5,9.8,4,18,0.0,2.5,1,1,LONG,3.04,0.1302,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:48:00.000000000Z,1.09494,london,monday,2.1,10.2,,16,0.0,2.1,0,1,SHORT,0.8333,0.5285,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:49:00.000000000Z,1.09502,london,monday,1.3,11.0,,14,0.0,1.3,0,1,SHORT,0.9091,0.5729,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:50:00.000000000Z,1.09508,london,monday,0.7,11.6,,13,0.0,0.7,0,1,SHORT,0.8276,0.5918,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:51:00.000000000Z,1.09515,london,monday,0.0,12.3,,11,0.0,0.0,0,1,SHORT,0.9024,0.6244,0.0,0.0,BAD,CONTINUATION
2024-01-15T13:52:00.000000000Z,1.09502,london,monday,1.2,11.0,,11,0.0,1.2,0,1,SHORT,0.8545,0.5851,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:53:00.000000000Z,1.09497,london,monday,1.7,10.5,,11,0.0,1.7,0,1,SHORT,0.8667,0.5676,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:54:00.000000000Z,1.09491,london,monday,2.3,9.9,,11,0.0,2.3,0,1,SHORT,0.8485,0.55,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:55:00.000000000Z,1.09498,london,monday,1.6,10.6,,9,0.0,1.6,0,1,SHORT,0.934,0.5856,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:56:00.000000000Z,1.09497,london,monday,1.7,10.5,,8,0.0,1.7,0,1,SHORT,0.8476,0.5556,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:57:00.000000000Z,1.09494,london,monday,2.0,10.7,,7,0.0,2.0,0,1,SHORT,0.7944,0.5722,0.0002,0.0,BAD,CONTINUATION
2024-01-15T13:58:00.000000000Z,1.09508,london,monday,0.6,12.4,,5,0.0,0.6,0,1,SHORT,0.7258,0.6813,0.0001,0.0,BAD,CONTINUATION
2024-01-15T13:59:00.000000000Z,1.09506,london,monday,0.8,12.2,,4,0.0,0.8,0,1,SHORT,0.8361,0.6289,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:00:00.000000000Z,1.09502,london,monday,1.2,11.8,,3,0.0,1.2,0,1,SHORT,0.9153,0.59,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:01:00.000000000Z,1.09514,london,monday,0.0,13.0,,1,0.0,0.0,0,1,SHORT,0.9231,0.6915,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:02:00.000000000Z,1.09488,london,monday,0.0,10.4,,3,0.0,0.0,0,1,SHORT,0.9231,0.6341,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:03:00.000000000Z,1.09474,london,monday,0.0,9.0,,2,0.0,0.0,0,1,SHORT,0.7222,0.5389,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:04:00.000000000Z,1.09468,london,monday,0.0,8.4,,1,0.0,0.0,0,1,SHORT,0.619,0.5,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:05:00.000000000Z,1.09436,london,monday,3.0,5.2,81,2,4.4,0.0,1,1,LONG,0.3333,0.2055,0.0004,0.0,BAD,CONTINUATION
2024-01-15T14:06:00.000000000Z,1.09414,london,monday,5.2,3.0,54,91,2.2,5.2,1,1,LONG,0.0385,0.3768,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:07:00.000000000Z,1.09409,london,monday,5.7,2.5,23,91,1.7,5.7,1,1,LONG,0.386,0.375,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:08:00.000000000Z,1.09402,london,monday,6.4,1.8,18,,1.0,0.0,1,0,LONG,0.4062,0.4324,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:09:00.000000000Z,1.09412,london,monday,5.4,2.8,51,88,2.0,5.4,1,1,LONG,0.1111,0.3649,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:10:00.000000000Z,1.09404,london,monday,6.5,2.0,16,,1.2,0.0,1,0,LONG,0.2462,0.4577,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:11:00.000000000Z,1.09408,london,monday,6.4,2.4,19,,1.6,0.0,1,0,LONG,0.4375,0.4156,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:12:00.000000000Z,1.09406,london,monday,6.6,2.2,18,,1.4,0.0,1,0,LONG,0.303,0.4074,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:13:00.000000000Z,1.09407,london,monday,7.9,2.3,17,,1.5,0.0,1,0,LONG,0.1646,0.4731,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:14:00.000000000Z,1.09399,london,monday,9.3,1.5,10,,0.7,0.0,1,0,LONG,0.2903,0.5636,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:15:00.000000000Z,1.09408,london,monday,8.6,2.4,15,,1.6,0.0,1,0,LONG,0.1512,0.5342,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:16:00.000000000Z,1.09409,london,monday,8.5,2.5,14,82,1.7,5.7,1,1,LONG,0.0118,0.4971,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:17:00.000000000Z,1.09418,london,monday,8.4,3.4,48,4,2.6,0.0,1,1,LONG,0.0714,0.4773,0.0003,0.0,BAD,CONTINUATION
2024-01-15T14:18:00.000000000Z,1.09404,london,monday,10.4,2.0,8,,1.2,0.0,1,0,LONG,0.0577,0.5909,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:19:00.000000000Z,1.09394,london,monday,11.4,1.0,5,,0.2,0.0,1,0,LONG,0.2368,0.6441,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:20:00.000000000Z,1.09394,london,monday,11.5,1.0,4,,0.2,0.0,1,0,LONG,0.313,0.6183,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:21:00.000000000Z,1.09392,london,monday,11.7,0.8,3,,0.0,0.0,1,0,LONG,0.3248,0.6359,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:22:00.000000000Z,1.09409,london,monday,10.0,2.5,8,76,0.0,5.7,1,1,LONG,0.21,0.5988,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:23:00.000000000Z,1.09416,london,monday,9.3,3.2,37,74,0.8,5.0,1,1,LONG,0.129,0.5741,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:24:00.000000000Z,1.09426,london,monday,8.3,4.2,43,48,1.8,2.8,1,1,LONG,0.0,0.539,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:25:00.000000000Z,1.09412,london,monday,9.7,2.8,35,72,0.4,5.4,1,1,LONG,0.1753,0.6783,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:26:00.000000000Z,1.09431,london,monday,7.8,4.7,59,46,3.9,2.3,1,1,LONG,0.0128,0.624,0.0004,0.0,BAD,CONTINUATION
2024-01-15T14:27:00.000000000Z,1.09428,london,monday,8.1,4.4,40,45,2.0,2.6,1,1,LONG,0.1481,0.5956,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:28:00.000000000Z,1.09418,london,monday,9.1,3.4,37,44,1.0,3.6,1,1,LONG,0.044,0.6894,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:29:00.000000000Z,1.0942,london,monday,8.9,3.6,36,43,1.2,3.4,1,1,LONG,0.0449,0.6742,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:30:00.000000000Z,1.09436,london,monday,7.3,5.2,56,5,4.4,0.0,1,1,LONG,0.2877,0.584,0.0004,0.0,BAD,CONTINUATION
2024-01-15T14:31:00.000000000Z,1.09426,london,monday,8.3,4.2,36,41,1.8,2.8,1,1,LONG,0.2048,0.686,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:32:00.000000000Z,1.0942,london,monday,8.9,3.6,33,40,1.2,3.4,1,1,LONG,0.1124,0.7672,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:33:00.000000000Z,1.09426,london,monday,8.3,4.2,34,39,1.8,2.8,1,1,LONG,0.2169,0.7411,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:34:00.000000000Z,1.09421,london,monday,8.8,3.7,31,38,1.3,3.3,1,1,LONG,0.125,0.8073,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:35:00.000000000Z,1.0941,london,monday,9.9,2.6,22,63,0.2,5.6,1,1,LONG,0.0202,0.99,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:36:00.000000000Z,1.09424,london,monday,8.5,4.0,31,36,1.6,3.0,1,1,LONG,0.0941,0.9043,0.0002,0.0,BAD,CONTINUATION
2024-01-15T14:37:00.000000000Z,1.0941,london,monday,9.9,2.6,20,61,0.2,5.6,1,1,LONG,0.1515,1.1124,0.0,0.0,BAD,CONTINUATION
2024-01-15T14:38:00.000000000Z,1.09421,london,monday,8.8,3.7,27,34,1.3,3.3,1,1,LONG,0.1705,0.9888,0.0001,0.0,BAD,CONTINUATION
2024-01-15T14:39:00.000000000Z,1.0943,london,monday,7.9,4.6,46,33,3.8,2.4,1,1,LONG,0.0,0.9186,0.0004,0.0,BAD,CONTINUATION
2024-01-15T14:40:00.000000000Z,1.0943,london,monday,7.9,4.6,45,32,3.8,2.4,1,1,LONG,0.0506,0.8778,0.0004,0.0,BAD,CONTINUATION
2024-01-15T14:41:00.000000000Z,1.0943,london,monday,7.9,4.6,44,31,3.8,2.4,1,1,LONG,0.1519,0.8061,0.0004,0.0,BAD,CONTINUATION
