entry_time,node,risk_usd,margin,static_R,score,exit_time,pnl,realized_R,final_balance
2025-12-15 07:09:00+00:00,USD_JPY__monday__asia,2.235775999999999,11.178879999999996,-1.0,0.7861909,2025-12-15 11:09:00+00:00,-2.459353599999999,-1.1,107.98224639999997
2025-12-15 07:55:00+00:00,EUR_GBP__monday__london,2.2088319999999992,11.044159999999996,1.0,0.7225237,2025-12-15 11:55:00+00:00,1.9879487999999994,0.9,109.97019519999996
2025-12-15 08:10:00+00:00,USD_CAD__monday__london,2.2088319999999992,11.044159999999996,-1.0,0.72082705,2025-12-15 12:10:00+00:00,-2.4297151999999995,-1.1,107.54047999999996
2025-12-15 08:19:00+00:00,EUR_USD__monday__london,2.2088319999999992,11.044159999999996,1.0,0.7653562,2025-12-15 12:19:00+00:00,1.9879487999999994,0.9,109.52842879999996
2025-12-15 08:19:00+00:00,GBP_USD__monday__london,2.2088319999999992,11.044159999999996,-1.0,0.7391021,2025-12-15 12:19:00+00:00,-2.4297151999999995,-1.1,107.09871359999995
2025-12-15 08:45:00+00:00,EUR_CHF__monday__london,2.2088319999999992,11.044159999999996,-1.0,0.7348384000000001,2025-12-15 12:45:00+00:00,-2.4297151999999995,-1.1,104.66899839999995
2025-12-15 09:10:00+00:00,AUD_JPY__monday__london,2.2088319999999992,11.044159999999996,-1.0,0.7948067000000001,2025-12-15 13:10:00+00:00,-2.4297151999999995,-1.1,102.23928319999995
2025-12-15 09:10:00+00:00,USD_CHF__monday__london,2.2088319999999992,11.044159999999996,1.0,0.7695773,2025-12-15 13:10:00+00:00,1.9879487999999994,0.9,104.22723199999994
2025-12-15 09:59:00+00:00,NZD_USD__monday__london,2.2088319999999992,11.044159999999996,-1.0,0.7209947,2025-12-15 13:59:00+00:00,-2.4297151999999995,-1.1,101.79751679999994
2025-12-15 11:14:00+00:00,USD_JPY__monday__london,2.159644927999999,10.798224639999995,1.0,0.7808578500000001,2025-12-15 15:14:00+00:00,1.9436804351999992,0.9,103.74119723519993
2025-12-15 12:19:00+00:00,EUR_USD__monday__london,2.1419742719999992,10.709871359999996,1.0,0.7440146500000001,2025-12-15 16:19:00+00:00,1.9277768447999994,0.9,105.66897407999993
2025-12-15 12:30:00+00:00,GBP_USD__monday__london,2.1419742719999992,10.709871359999996,1.0,0.73021685,2025-12-15 16:30:00+00:00,1.9277768447999994,0.9,107.59675092479992
2025-12-15 12:34:00+00:00,USD_CHF__monday__new_york,2.1419742719999992,10.709871359999996,1.0,0.7210196499999999,2025-12-15 16:34:00+00:00,1.9277768447999994,0.9,109.52452776959991
2025-12-15 12:37:00+00:00,EUR_USD__monday__new_york,2.1419742719999992,10.709871359999996,1.0,0.7250618,2025-12-15 16:37:00+00:00,1.9277768447999994,0.9,111.4523046143999
2025-12-15 12:45:00+00:00,USD_CAD__monday__london,2.093379967999999,10.466899839999995,1.0,0.7261049,2025-12-15 16:45:00+00:00,1.8840419711999992,0.9,113.33634658559991
2025-12-15 13:10:00+00:00,USD_CHF__monday__london,2.084544639999999,10.422723199999995,-1.0,0.7660251,2025-12-15 17:10:00+00:00,-2.292999103999999,-1.1,111.04334748159991
2025-12-15 13:18:00+00:00,USD_CAD__monday__new_york,2.084544639999999,10.422723199999995,-1.0,0.7277008,2025-12-15 17:18:00+00:00,-2.292999103999999,-1.1,108.7503483775999
2025-12-15 14:02:00+00:00,EUR_GBP__monday__new_york,2.0359503359999986,10.179751679999994,-1.0,0.7255142,2025-12-15 18:02:00+00:00,-2.2395453695999987,-1.1,106.51080300799991
2025-12-15 16:01:00+00:00,NZD_JPY__monday__new_york,2.074823944703999,10.374119723519994,-1.0,0.8021632,2025-12-15 20:01:00+00:00,-2.282306339174399,-1.1,104.22849666882551
2025-12-15 16:26:00+00:00,GBP_USD__monday__new_york,2.1133794815999987,10.566897407999994,1.0,0.74061385,2025-12-15 20:26:00+00:00,1.902041533439999,0.9,106.13053820226551
2025-12-15 16:28:00+00:00,EUR_USD__monday__london,2.1133794815999987,10.566897407999994,1.0,0.7380734999999999,2025-12-15 20:28:00+00:00,1.902041533439999,0.9,108.03257973570551
2025-12-15 16:33:00+00:00,NZD_USD__monday__london,2.1519350184959984,10.759675092479991,1.0,0.75156295,2025-12-15 20:33:00+00:00,1.9367415166463986,0.9,109.9693212523519
2025-12-15 16:34:00+00:00,NZD_USD__monday__new_york,2.190490555391998,10.95245277695999,1.0,0.7844492,2025-12-15 20:34:00+00:00,1.9714414998527985,0.9,111.9407627522047
2025-12-15 16:37:00+00:00,USD_CHF__monday__new_york,2.229046092287998,11.14523046143999,1.0,0.7235559,2025-12-15 20:37:00+00:00,2.0061414830591984,0.9,113.9469042352639
2025-12-15 17:19:00+00:00,USD_CAD__monday__new_york,2.1750069675519983,10.87503483775999,-1.0,0.77068945,2025-12-15 21:19:00+00:00,-2.3925076643071983,-1.1,111.5543965709567
2025-12-15 19:43:00+00:00,EUR_USD__monday__new_york,2.130216060159998,10.651080300799991,1.0,0.7445379000000001,2025-12-15 23:43:00+00:00,1.9171944541439985,0.9,113.4715910251007
2025-12-15 19:50:00+00:00,USD_JPY__monday__new_york,2.130216060159998,10.651080300799991,1.0,0.78869595,2025-12-15 23:50:00+00:00,1.9171944541439985,0.9,115.38878547924469
2025-12-15 21:13:00+00:00,GBP_USD__monday__new_york,2.278938084705278,11.39469042352639,-1.0,0.7203417,2025-12-16 01:13:00+00:00,-2.5068318931758062,-1.1,112.88195358606889
2025-12-15 21:33:00+00:00,USD_CHF__monday__new_york,2.231087931419134,11.15543965709567,1.0,0.7221452500000001,2025-12-16 01:33:00+00:00,2.0079791382772205,0.9,114.88993272434611
2025-12-21 22:46:00+00:00,USD_CHF__monday__asia,2.297798654486922,11.48899327243461,-1.0,0.72112095,2025-12-22 02:46:00+00:00,-2.5275785199356147,-1.1,112.3623542044105
2025-12-21 22:55:00+00:00,GBP_JPY__monday__asia,2.297798654486922,11.48899327243461,1.0,0.7974966,2025-12-22 02:55:00+00:00,2.06801878903823,0.9,114.43037299344873
2025-12-21 22:58:00+00:00,USD_CAD__monday__asia,2.297798654486922,11.48899327243461,1.0,0.7285298000000001,2025-12-22 02:58:00+00:00,2.06801878903823,0.9,116.49839178248696
2025-12-21 23:02:00+00:00,USD_CAD__monday__sydney,2.297798654486922,11.48899327243461,1.0,0.7297315,2025-12-22 03:02:00+00:00,2.06801878903823,0.9,118.5664105715252
2025-12-21 23:23:00+00:00,NZD_JPY__monday__asia,2.297798654486922,11.48899327243461,-1.0,0.7833984,2025-12-22 03:23:00+00:00,-2.5275785199356147,-1.1,116.03883205158958
2025-12-21 23:23:00+00:00,NZD_JPY__monday__sydney,2.297798654486922,11.48899327243461,1.0,0.7844401500000001,2025-12-22 03:23:00+00:00,2.06801878903823,0.9,118.10685084062781
2025-12-21 23:41:00+00:00,AUD_JPY__monday__asia,2.297798654486922,11.48899327243461,1.0,0.78562555,2025-12-22 03:41:00+00:00,2.06801878903823,0.9,120.17486962966605
2025-12-21 23:41:00+00:00,AUD_JPY__monday__sydney,2.297798654486922,11.48899327243461,1.0,0.78514105,2025-12-22 03:41:00+00:00,2.06801878903823,0.9,122.24288841870428
2025-12-21 23:45:00+00:00,EUR_USD__monday__asia,2.297798654486922,11.48899327243461,1.0,0.7305809000000001,2025-12-22 03:45:00+00:00,2.06801878903823,0.9,124.31090720774252
2025-12-22 03:10:00+00:00,GBP_USD__monday__asia,2.371328211430504,11.856641057152519,1.0,0.7240336,2025-12-22 07:10:00+00:00,2.1341953902874535,0.9,126.44510259802998
2025-12-22 03:13:00+00:00,USD_CHF__monday__asia,2.371328211430504,11.856641057152519,1.0,0.7225680000000001,2025-12-22 07:13:00+00:00,2.1341953902874535,0.9,128.57929798831742
2025-12-22 03:17:00+00:00,EUR_CHF__monday__asia,2.371328211430504,11.856641057152519,1.0,0.72043185,2025-12-22 07:17:00+00:00,2.1341953902874535,0.9,130.71349337860488
2025-12-22 03:32:00+00:00,EUR_CHF__monday__sydney,2.3621370168125564,11.810685084062783,-1.0,0.7300840000000001,2025-12-22 07:32:00+00:00,-2.5983507184938124,-1.1,128.11514266011108
2025-12-22 04:08:00+00:00,AUD_USD__monday__asia,2.4862181441548503,12.431090720774252,1.0,0.74531095,2025-12-22 08:08:00+00:00,2.2375963297393655,0.9,130.35273898985045
2025-12-22 04:09:00+00:00,NZD_USD__monday__asia,2.4862181441548503,12.431090720774252,-1.0,0.7249687,2025-12-22 08:09:00+00:00,-2.7348399585703356,-1.1,127.61789903128012
2025-12-22 04:09:00+00:00,NZD_USD__monday__sydney,2.4862181441548503,12.431090720774252,-1.0,0.7234687,2025-12-22 08:09:00+00:00,-2.7348399585703356,-1.1,124.88305907270978
2025-12-22 04:10:00+00:00,GBP_USD__monday__sydney,2.4862181441548503,12.431090720774252,-1.0,0.72510635,2025-12-22 08:10:00+00:00,-2.7348399585703356,-1.1,122.14821911413945
2025-12-22 04:14:00+00:00,USD_CAD__monday__asia,2.4862181441548503,12.431090720774252,-1.0,0.7743965500000001,2025-12-22 08:14:00+00:00,-2.7348399585703356,-1.1,119.41337915556912
2025-12-22 04:14:00+00:00,USD_CAD__monday__sydney,2.4862181441548503,12.431090720774252,1.0,0.72889655,2025-12-22 08:14:00+00:00,2.2375963297393655,0.9,121.65097548530848
2025-12-22 07:15:00+00:00,GBP_JPY__monday__asia,2.5715859597663484,12.857929798831742,-1.0,0.7834648000000001,2025-12-22 11:15:00+00:00,-2.8287445557429836,-1.1,118.82223092956549
2025-12-22 07:24:00+00:00,GBP_USD__monday__asia,2.6142698675720974,13.071349337860488,1.0,0.7403982000000001,2025-12-22 11:24:00+00:00,2.3528428808148876,0.9,121.17507381038038
2025-12-22 07:34:00+00:00,AUD_USD__monday__london,2.5623028532022216,12.811514266011109,1.0,0.7283889,2025-12-22 11:34:00+00:00,2.3060725678819995,0.9,123.48114637826238
2025-12-22 07:37:00+00:00,GBP_USD__monday__london,2.5623028532022216,12.811514266011109,1.0,0.73798505,2025-12-22 11:37:00+00:00,2.3060725678819995,0.9,125.78721894614438
2025-12-22 08:17:00+00:00,NZD_USD__monday__london,2.4330195097061695,12.165097548530849,1.0,0.7268369,2025-12-22 12:17:00+00:00,2.189717558735553,0.9,127.97693650487993
2025-12-22 08:28:00+00:00,USD_CHF__monday__london,2.4330195097061695,12.165097548530849,1.0,0.7243647,2025-12-22 12:28:00+00:00,2.189717558735553,0.9,130.16665406361548
2025-12-22 08:42:00+00:00,GBP_JPY__monday__london,2.4330195097061695,12.165097548530849,1.0,0.7964876500000001,2025-12-22 12:42:00+00:00,2.189717558735553,0.9,132.35637162235105
2025-12-22 08:44:00+00:00,USD_CAD__monday__london,2.4330195097061695,12.165097548530849,1.0,0.7259026000000001,2025-12-22 12:44:00+00:00,2.189717558735553,0.9,134.54608918108661
2025-12-22 09:10:00+00:00,EUR_JPY__monday__london,2.4330195097061695,12.165097548530849,1.0,0.7922772,2025-12-22 13:10:00+00:00,2.189717558735553,0.9,136.73580673982218
2025-12-22 12:09:00+00:00,EUR_CHF__monday__london,2.5157443789228875,12.578721894614437,1.0,0.72377865,2025-12-22 16:09:00+00:00,2.2641699410305987,0.9,138.99997668085277
2025-12-22 12:11:00+00:00,EUR_GBP__monday__london,2.5157443789228875,12.578721894614437,1.0,0.7324080000000001,2025-12-22 16:11:00+00:00,2.2641699410305987,0.9,141.26414662188336
2025-12-22 12:35:00+00:00,EUR_USD__monday__new_york,2.60333308127231,13.01666540636155,-1.0,0.72092825,2025-12-22 16:35:00+00:00,-2.8636663893995413,-1.1,138.4004802324838
2025-12-22 12:45:00+00:00,GBP_USD__monday__london,2.6909217836217323,13.454608918108661,-1.0,0.7265559,2025-12-22 16:45:00+00:00,-2.960013961983906,-1.1,135.44046627049988
2025-12-22 12:46:00+00:00,EUR_USD__monday__london,2.6909217836217323,13.454608918108661,-1.0,0.7487784499999999,2025-12-22 16:46:00+00:00,-2.960013961983906,-1.1,132.48045230851596
2025-12-22 12:55:00+00:00,AUD_USD__monday__london,2.6909217836217323,13.454608918108661,1.0,0.7575371,2025-12-22 16:55:00+00:00,2.421829605259559,0.9,134.9022819137755
2025-12-22 12:55:00+00:00,AUD_USD__monday__new_york,2.6909217836217323,13.454608918108661,1.0,0.75765785,2025-12-22 16:55:00+00:00,2.421829605259559,0.9,137.32411151903506
2025-12-22 12:57:00+00:00,GBP_USD__monday__new_york,2.6909217836217323,13.454608918108661,1.0,0.72180045,2025-12-22 16:57:00+00:00,2.421829605259559,0.9,139.7459411242946
2025-12-22 12:57:00+00:00,USD_CAD__monday__london,2.6909217836217323,13.454608918108661,-1.0,0.7394184500000001,2025-12-22 16:57:00+00:00,-2.960013961983906,-1.1,136.78592716231068
2025-12-22 13:13:00+00:00,USD_CAD__monday__new_york,2.7347161347964435,13.673580673982217,-1.0,0.72336045,2025-12-22 17:13:00+00:00,-3.008187748276088,-1.1,133.77773941403458
2025-12-22 16:09:00+00:00,EUR_CHF__monday__london,2.7799995336170555,13.899997668085277,1.0,0.7252708999999999,2025-12-22 20:09:00+00:00,2.50199958025535,0.9,136.27973899428994
2025-12-22 16:11:00+00:00,EUR_CHF__monday__new_york,2.825282932437667,14.126414662188335,1.0,0.7649120500000001,2025-12-22 20:11:00+00:00,2.5427546391939004,0.9,138.82249363348384
2025-12-22 16:35:00+00:00,EUR_GBP__monday__new_york,2.7680096046496763,13.840048023248382,1.0,0.7428191500000001,2025-12-22 20:35:00+00:00,2.4912086441847086,0.9,141.31370227766854
2025-12-22 16:52:00+00:00,EUR_USD__monday__london,2.6496090461703194,13.248045230851597,0.0,0.7308083,2025-12-22 20:52:00+00:00,-0.264960904617032,-0.1,141.0487413730515
2025-12-22 16:57:00+00:00,GBP_USD__monday__new_york,2.7357185432462137,13.67859271623107,1.0,0.7525128,2025-12-22 20:57:00+00:00,2.4621466889215924,0.9,143.5108880619731
2025-12-22 17:22:00+00:00,EUR_USD__monday__new_york,2.675554788280692,13.37777394140346,1.0,0.72639285,2025-12-22 21:22:00+00:00,2.407999309452623,0.9,145.91888737142574
2025-12-22 17:39:00+00:00,USD_CHF__monday__new_york,2.675554788280692,13.37777394140346,-1.0,0.7266664500000001,2025-12-22 21:39:00+00:00,-2.9431102671087612,-1.1,142.975777104317
2025-12-22 18:04:00+00:00,USD_JPY__monday__new_york,2.675554788280692,13.37777394140346,1.0,0.7904237000000001,2025-12-22 22:04:00+00:00,2.407999309452623,0.9,145.38377641376962
2025-12-22 18:48:00+00:00,USD_CAD__monday__new_york,2.675554788280692,13.37777394140346,1.0,0.7384319,2025-12-22 22:48:00+00:00,2.407999309452623,0.9,147.79177572322226
2025-12-22 20:35:00+00:00,NZD_USD__monday__new_york,2.826274045553371,14.131370227766855,0.0,0.72704975,2025-12-23 00:35:00+00:00,-0.28262740455533714,-0.1,147.50914831866692
2025-12-22 21:39:00+00:00,GBP_USD__monday__new_york,2.85951554208634,14.2975777104317,1.0,0.72679085,2025-12-23 01:39:00+00:00,2.573563987877706,0.9,150.08271230654464
2025-12-22 21:50:00+00:00,EUR_USD__monday__new_york,2.85951554208634,14.2975777104317,0.0,0.7446558,2025-12-23 01:50:00+00:00,-0.285951554208634,-0.1,149.796760752336
2025-12-28 22:36:00+00:00,GBP_USD__monday__sydney,2.9959352150467202,14.979676075233602,-1.0,0.7338973000000001,2025-12-29 02:36:00+00:00,-3.2955287365513923,-1.1,146.5012320157846
2025-12-28 22:42:00+00:00,USD_CAD__monday__sydney,2.9959352150467202,14.979676075233602,-1.0,0.7325588500000001,2025-12-29 02:42:00+00:00,-3.2955287365513923,-1.1,143.2057032792332
2025-12-28 22:45:00+00:00,GBP_USD__monday__asia,2.9959352150467202,14.979676075233602,-1.0,0.7286831,2025-12-29 02:45:00+00:00,-3.2955287365513923,-1.1,139.9101745426818
2025-12-28 22:57:00+00:00,EUR_USD__monday__asia,2.9959352150467202,14.979676075233602,-1.0,0.74951845,2025-12-29 02:57:00+00:00,-3.2955287365513923,-1.1,136.6146458061304
2025-12-28 22:57:00+00:00,EUR_USD__monday__sydney,2.9959352150467202,14.979676075233602,-1.0,0.73512895,2025-12-29 02:57:00+00:00,-3.2955287365513923,-1.1,133.319117069579
2025-12-28 23:00:00+00:00,AUD_USD__monday__asia,2.9959352150467202,14.979676075233602,1.0,0.73046985,2025-12-29 03:00:00+00:00,2.696341693542048,0.9,136.01545876312105
2025-12-28 23:16:00+00:00,AUD_USD__monday__sydney,2.9959352150467202,14.979676075233602,-1.0,0.74893765,2025-12-29 03:16:00+00:00,-3.2955287365513923,-1.1,132.71993002656964
2025-12-28 23:16:00+00:00,USD_CAD__monday__asia,2.9959352150467202,14.979676075233602,-1.0,0.74016055,2025-12-29 03:16:00+00:00,-3.2955287365513923,-1.1,129.42440129001824
2025-12-28 23:20:00+00:00,USD_JPY__monday__asia,2.9959352150467202,14.979676075233602,1.0,0.7867452,2025-12-29 03:20:00+00:00,2.696341693542048,0.9,132.1207429835603
2025-12-28 23:20:00+00:00,USD_JPY__monday__sydney,2.9959352150467202,14.979676075233602,1.0,0.78144145,2025-12-29 03:20:00+00:00,2.696341693542048,0.9,134.81708467710234
2025-12-29 02:42:00+00:00,EUR_GBP__monday__asia,2.864114065584664,14.32057032792332,1.0,0.75825995,2025-12-29 06:42:00+00:00,2.577702659026198,0.9,137.39478733612853
2025-12-29 02:51:00+00:00,EUR_GBP__monday__sydney,2.798203490853636,13.99101745426818,1.0,0.7307384,2025-12-29 06:51:00+00:00,2.5183831417682723,0.9,139.9131704778968
2025-12-29 03:00:00+00:00,EUR_CHF__monday__asia,2.720309175262421,13.601545876312105,1.0,0.72654655,2025-12-29 07:00:00+00:00,2.448278257736179,0.9,142.361448735633
2025-12-29 03:00:00+00:00,EUR_CHF__monday__sydney,2.720309175262421,13.601545876312105,1.0,0.7215015499999999,2025-12-29 07:00:00+00:00,2.448278257736179,0.9,144.80972699336917
2025-12-29 03:00:00+00:00,EUR_USD__monday__sydney,2.720309175262421,13.601545876312105,1.0,0.7246577000000001,2025-12-29 07:00:00+00:00,2.448278257736179,0.9,147.25800525110535
2025-12-29 04:00:00+00:00,GBP_USD__monday__sydney,2.696341693542047,13.481708467710234,1.0,0.7548532,2025-12-29 08:00:00+00:00,2.426707524187842,0.9,149.68471277529318
2025-12-29 04:00:00+00:00,USD_CAD__monday__asia,2.696341693542047,13.481708467710234,1.0,0.7281245500000001,2025-12-29 08:00:00+00:00,2.426707524187842,0.9,152.111420299481
2025-12-29 04:00:00+00:00,USD_CAD__monday__sydney,2.696341693542047,13.481708467710234,1.0,0.7241245500000001,2025-12-29 08:00:00+00:00,2.426707524187842,0.9,154.53812782366884
2025-12-29 04:03:00+00:00,GBP_USD__monday__asia,2.696341693542047,13.481708467710234,1.0,0.7292657000000001,2025-12-29 08:03:00+00:00,2.426707524187842,0.9,156.96483534785668
2025-12-29 06:42:00+00:00,EUR_USD__monday__asia,2.7478957467225706,13.739478733612852,1.0,0.7319871499999999,2025-12-29 10:42:00+00:00,2.4731061720503136,0.9,159.43794151990699
2025-12-29 07:21:00+00:00,GBP_CHF__monday__asia,2.945160105022107,14.725800525110536,1.0,0.7205033000000001,2025-12-29 11:21:00+00:00,2.6506440945198966,0.9,162.08858561442688
2025-12-29 07:22:00+00:00,EUR_CHF__monday__asia,2.945160105022107,14.725800525110536,1.0,0.7231082500000001,2025-12-29 11:22:00+00:00,2.6506440945198966,0.9,164.73922970894677
2025-12-29 07:28:00+00:00,AUD_USD__monday__asia,2.945160105022107,14.725800525110536,1.0,0.72262175,2025-12-29 11:28:00+00:00,2.6506440945198966,0.9,167.38987380346666
2025-12-29 07:30:00+00:00,GBP_CHF__monday__london,2.945160105022107,14.725800525110536,1.0,0.77795215,2025-12-29 11:30:00+00:00,2.6506440945198966,0.9,170.04051789798655
2025-12-29 07:30:00+00:00,GBP_JPY__monday__asia,2.945160105022107,14.725800525110536,1.0,0.7901232,2025-12-29 11:30:00+00:00,2.6506440945198966,0.9,172.69116199250644
2025-12-29 08:00:00+00:00,AUD_USD__monday__london,3.090762556473377,15.453812782366885,1.0,0.7541781500000001,2025-12-29 12:00:00+00:00,2.7816863008260393,0.9,175.47284829333248
2025-12-29 08:00:00+00:00,USD_CAD__monday__london,3.090762556473377,15.453812782366885,1.0,0.7381053000000001,2025-12-29 12:00:00+00:00,2.7816863008260393,0.9,178.2545345941585
2025-12-29 08:02:00+00:00,AUD_CAD__monday__london,3.090762556473377,15.453812782366885,1.0,0.73462235,2025-12-29 12:02:00+00:00,2.7816863008260393,0.9,181.03622089498455
2025-12-29 08:17:00+00:00,GBP_USD__monday__london,3.1392967069571336,15.696483534785667,1.0,0.7293056000000001,2025-12-29 12:17:00+00:00,2.8253670362614205,0.9,183.86158793124596
2025-12-29 10:54:00+00:00,CHF_JPY__monday__london,3.1887588303981396,15.943794151990698,1.0,0.7845288000000001,2025-12-29 14:54:00+00:00,2.8698829473583256,0.9,186.73147087860428
2025-12-29 11:40:00+00:00,NZD_USD__monday__london,3.453823239850129,17.269116199250647,-1.0,0.7305389,2025-12-29 15:40:00+00:00,-3.7992055638351423,-1.1,182.93226531476915
2025-12-29 11:52:00+00:00,GBP_CHF__monday__london,3.453823239850129,17.269116199250647,1.0,0.7543039,2025-12-29 15:52:00+00:00,3.108440915865116,0.9,186.04070623063427
2025-12-29 11:56:00+00:00,EUR_GBP__monday__london,3.453823239850129,17.269116199250647,1.0,0.7382746,2025-12-29 15:56:00+00:00,3.108440915865116,0.9,189.1491471464994
2025-12-29 12:02:00+00:00,AUD_CAD__monday__london,3.620724417899691,18.103622089498455,1.0,0.7413290499999999,2025-12-29 16:02:00+00:00,3.258651976109722,0.9,192.4077991226091
2025-12-29 12:02:00+00:00,AUD_USD__monday__london,3.620724417899691,18.103622089498455,-1.0,0.72985375,2025-12-29 16:02:00+00:00,-3.9827968596896604,-1.1,188.42500226291943
2025-12-29 12:06:00+00:00,GBP_JPY__monday__london,3.620724417899691,18.103622089498455,1.0,0.78910985,2025-12-29 16:06:00+00:00,3.258651976109722,0.9,191.68365423902915
2025-12-29 12:14:00+00:00,EUR_USD__monday__london,3.620724417899691,18.103622089498455,1.0,0.7308490999999999,2025-12-29 16:14:00+00:00,3.258651976109722,0.9,194.94230621513887
2025-12-29 12:17:00+00:00,GBP_USD__monday__london,3.6772317586249192,18.386158793124597,1.0,0.7968079,2025-12-29 16:17:00+00:00,3.3095085827624273,0.9,198.2518147979013
2025-12-29 12:17:00+00:00,USD_CHF__monday__london,3.6772317586249192,18.386158793124597,-1.0,0.7214602,2025-12-29 16:17:00+00:00,-4.044954934487412,-1.1,194.20685986341388
2025-12-29 14:57:00+00:00,EUR_CHF__monday__london,3.7346294175720858,18.67314708786043,1.0,0.74195445,2025-12-29 18:57:00+00:00,3.361166475814877,0.9,197.56802633922877
2025-12-29 15:43:00+00:00,USD_CAD__monday__london,3.658645306295383,18.293226531476915,1.0,0.7271747000000001,2025-12-29 19:43:00+00:00,3.292780775665845,0.9,200.8608071148946
2025-12-29 15:55:00+00:00,EUR_USD__monday__new_york,3.7208141246126853,18.60407062306343,1.0,0.7307733500000001,2025-12-29 19:55:00+00:00,3.348732712151417,0.9,204.20953982704603
2025-12-29 15:56:00+00:00,EUR_JPY__monday__london,3.782982942929988,18.91491471464994,1.0,0.7922151000000001,2025-12-29 19:56:00+00:00,3.404684648636989,0.9,207.61422447568302
2025-12-29 16:10:00+00:00,EUR_GBP__monday__london,3.833673084780583,19.168365423902916,-1.0,0.73189755,2025-12-29 20:10:00+00:00,-4.2170403932586416,-1.1,203.3971840824244
2025-12-29 16:10:00+00:00,EUR_GBP__monday__new_york,3.833673084780583,19.168365423902916,-1.0,0.7464103000000001,2025-12-29 20:10:00+00:00,-4.2170403932586416,-1.1,199.18014368916576
2025-12-29 16:10:00+00:00,GBP_CHF__monday__new_york,3.833673084780583,19.168365423902916,-1.0,0.7331903500000001,2025-12-29 20:10:00+00:00,-4.2170403932586416,-1.1,194.96310329590713
2025-12-29 16:14:00+00:00,EUR_CHF__monday__new_york,3.8988461243027777,19.49423062151389,-1.0,0.7495745,2025-12-29 20:14:00+00:00,-4.288730736733056,-1.1,190.6743725591741
