cluster_id,timestamp,direction,future_mfe,future_mae,valid_entry,speed,efficiency,extension
EUR_USD_LONG_0008,2024-01-15T14:20:00.000000000Z,LONG,3.20000000000098,0.1999999999990898,1,0.625,0.8888888888893686,1.280000000000392
EUR_USD_LONG_0008,2024-01-15T14:21:00.000000000Z,LONG,3.4000000000000696,0.0,1,0.8333333333333334,1.0,1.3600000000000279
EUR_USD_LONG_0008,2024-01-15T14:22:00.000000000Z,LONG,2.6999999999999247,0.0,1,0.3125,0.3333333333333333,1.0799999999999699
EUR_USD_LONG_0008,2024-01-15T14:23:00.000000000Z,LONG,2.5999999999992696,0.8000000000008001,1,0.06756756756756757,0.10077519379840291,1.0399999999997078
EUR_USD_LONG_0008,2024-01-15T14:24:00.000000000Z,LONG,2.80000000000058,1.80000000000069,1,0.05813953488372093,0.0903225806451576,1.120000000000232
EUR_USD_LONG_0008,2024-01-15T14:25:00.000000000Z,LONG,2.9999999999996696,0.40000000000040004,1,0.07142857142857142,0.12820512820508928,1.1999999999998678
EUR_USD_LONG_0008,2024-01-15T14:27:00.000000000Z,LONG,2.60000000000149,1.9999999999997797,1,0.0625,0.09489051094892996,1.040000000000596
EUR_USD_LONG_0008,2024-01-15T14:28:00.000000000Z,LONG,2.80000000000058,0.9999999999998899,1,0.06756756756756757,0.11023622047243543,1.120000000000232
EUR_USD_LONG_0008,2024-01-15T14:29:00.000000000Z,LONG,2.5999999999992696,1.2000000000012,1,0.06944444444444445,0.10317460317455282,1.0399999999997078
EUR_USD_LONG_0008,2024-01-15T14:31:00.000000000Z,LONG,2.80000000000058,1.80000000000069,1,0.06944444444444445,0.11864406779659423,1.120000000000232
EUR_USD_LONG_0008,2024-01-15T14:32:00.000000000Z,LONG,2.5999999999992696,1.2000000000012,1,0.07575757575757576,0.11818181818175029,1.0399999999997078
EUR_USD_LONG_0008,2024-01-15T14:33:00.000000000Z,LONG,2.80000000000058,1.80000000000069,1,0.07352941176470588,0.12499999999997521,1.120000000000232
EUR_USD_LONG_0008,2024-01-15T14:34:00.000000000Z,LONG,2.500000000000835,1.2999999999996348,1,0.08064516129032258,0.11961722488038888,1.000000000000334
EUR_USD_LONG_0008,2024-01-15T14:35:00.000000000Z,LONG,2.5999999999992696,0.20000000000131024,1,0.11363636363636363,0.20312499999981026,1.0399999999997078
EUR_USD_LONG_0008,2024-01-15T14:36:00.000000000Z,LONG,2.9999999999996696,1.6000000000016001,1,0.08064516129032258,0.15463917525763993,1.1999999999998678
EUR_USD_LONG_0008,2024-01-15T14:37:00.000000000Z,LONG,2.5999999999992696,0.20000000000131024,1,0.125,0.2599999999997247,1.0399999999997078
EUR_USD_LONG_0008,2024-01-15T14:38:00.000000000Z,LONG,2.500000000000835,1.2999999999996348,1,0.09259259259259259,0.15723270440248235,1.000000000000334
EUR_USD_LONG_0008,2024-01-15T14:42:00.000000000Z,LONG,2.60000000000149,1.9999999999997797,1,0.1,0.16455696202532713,1.040000000000596
EUR_USD_LONG_0008,2024-01-15T14:43:00.000000000Z,LONG,2.80000000000058,1.80000000000069,1,0.10416666666666667,0.1794871794871138,1.120000000000232
EUR_USD_LONG_0008,2024-01-15T14:44:00.000000000Z,LONG,2.500000000000835,2.100000000000435,1,0.10869565217391304,0.1633986928104139,1.000000000000334
EUR_USD_LONG_0008,2024-01-15T14:46:00.000000000Z,LONG,2.5999999999992696,0.8000000000008001,1,0.17857142857142858,0.34210526315755646,1.0399999999997078
EUR_USD_LONG_0008,2024-01-15T14:47:00.000000000Z,LONG,3.20000000000098,1.40000000000029,1,0.125,0.24242424242415578,1.280000000000392
EUR_USD_LONG_0008,2024-01-15T14:48:00.000000000Z,LONG,2.9999999999996696,1.6000000000016001,1,0.13157894736842105,0.2307692307690731,1.1999999999998678
EUR_USD_LONG_0008,2024-01-15T14:49:00.000000000Z,LONG,2.6999999999999247,0.700000000000145,1,0.22727272727272727,0.45762711864381267,1.0799999999999699
EUR_USD_LONG_0008,2024-01-15T14:50:00.000000000Z,LONG,2.6999999999999247,0.10000000000065512,1,0.35714285714285715,0.7714285714274114,1.0799999999999699
EUR_USD_LONG_0008,2024-01-15T14:51:00.000000000Z,LONG,2.5999999999992696,0.20000000000131024,1,0.4166666666666667,0.7647058823517119,1.0399999999997078
EUR_USD_LONG_0008,2024-01-15T14:52:00.000000000Z,LONG,2.80000000000058,0.0,1,0.5,0.8749999999993061,1.120000000000232
EUR_USD_LONG_0008,2024-01-15T14:53:00.000000000Z,LONG,2.5999999999992696,0.20000000000131024,1,0.625,0.8666666666658772,1.0399999999997078
EUR_USD_LONG_0008,2024-01-15T14:54:00.000000000Z,LONG,2.80000000000058,0.0,1,0.8333333333333334,1.0,1.120000000000232
EUR_USD_LONG_0008,2024-01-15T14:55:00.000000000Z,LONG,2.5999999999992696,0.0,1,0.5,0.6842105263159125,1.0399999999997078
EUR_USD_LONG_0008,2024-01-15T14:56:00.000000000Z,LONG,2.900000000001235,0.700000000000145,1,0.22727272727272727,0.3186813186813884,1.160000000000494
EUR_USD_LONG_0008,2024-01-15T15:01:00.000000000Z,LONG,3.20000000000098,0.40000000000040004,1,0.4166666666666667,0.7619047619044347,1.280000000000392
EUR_USD_LONG_0008,2024-01-15T15:02:00.000000000Z,LONG,2.80000000000058,0.0,1,0.8333333333333334,1.0,1.120000000000232
EUR_USD_LONG_0008,2024-01-15T15:03:00.000000000Z,LONG,2.900000000001235,0.0,1,0.625,0.9354838709673723,1.160000000000494
EUR_USD_LONG_0008,2024-01-15T15:12:00.000000000Z,LONG,2.6999999999999247,0.0,1,0.8333333333333334,1.0,1.0799999999999699
EUR_USD_LONG_0008,2024-01-15T15:13:00.000000000Z,LONG,4.999999999999449,0.10000000000065512,1,0.20833333333333334,0.43103448275847217,1.9999999999997797
EUR_USD_LONG_0008,2024-01-15T15:14:00.000000000Z,LONG,4.900000000001015,0.1999999999990898,1,0.22727272727272727,0.4260869565216686,1.9600000000004059
EUR_USD_LONG_0008,2024-01-15T15:15:00.000000000Z,LONG,4.100000000000215,0.9999999999998899,1,0.25,0.38317757009335324,1.6400000000000858
EUR_USD_LONG_0008,2024-01-15T15:16:00.000000000Z,LONG,3.5999999999991594,1.500000000000945,1,0.2777777777777778,0.3529411764704218,1.4399999999996638
EUR_USD_LONG_0008,2024-01-15T15:17:00.000000000Z,LONG,4.60000000000127,0.4999999999988347,1,0.3125,0.5000000000001207,1.840000000000508
EUR_USD_LONG_0008,2024-01-15T15:18:00.000000000Z,LONG,4.8000000000003595,0.2999999999997449,1,0.35714285714285715,0.5333333333333005,1.9200000000001438
EUR_USD_LONG_0008,2024-01-15T15:19:00.000000000Z,LONG,4.8000000000003595,0.2999999999997449,1,0.4166666666666667,0.5333333333333005,1.9200000000001438
EUR_USD_LONG_0008,2024-01-15T15:20:00.000000000Z,LONG,2.500000000000835,0.0,1,0.625,0.40983606557375857,1.000000000000334
EUR_USD_LONG_0008,2024-01-15T15:21:00.000000000Z,LONG,4.999999999999449,0.0,1,0.625,0.5813953488370892,1.9999999999997797
EUR_USD_LONG_0008,2024-01-15T15:22:00.000000000Z,LONG,2.80000000000058,1.80000000000069,1,0.8333333333333334,0.43749999999995665,1.120000000000232
EUR_USD_LONG_0008,2024-01-15T15:23:00.000000000Z,LONG,4.60000000000127,0.0,1,1.25,1.0,1.840000000000508
EUR_USD_LONG_0008,2024-01-15T15:24:00.000000000Z,LONG,2.5999999999992696,0.0,1,2.5,1.0,1.0399999999997078
EUR_USD_LONG_0009,2024-01-15T15:36:00.000000000Z,LONG,2.9999999999996696,1.6000000000016001,1,0.2777777777777778,0.35714285714264943,1.1999999999998678
EUR_USD_LONG_0009,2024-01-15T15:37:00.000000000Z,LONG,2.6999999999999247,0.2999999999997449,1,0.35714285714285715,0.4909090909090322,1.0799999999999699
EUR_USD_LONG_0009,2024-01-15T15:38:00.000000000Z,LONG,2.60000000000149,0.0,1,0.625,1.0,1.040000000000596
EUR_USD_LONG_0009,2024-01-15T15:39:00.000000000Z,LONG,2.7999999999983594,0.0,1,0.5,0.5599999999997336,1.1199999999993437
EUR_USD_LONG_0009,2024-01-15T15:40:00.000000000Z,LONG,3.6999999999998145,0.0,1,0.5,0.627118644067669,1.4799999999999258
EUR_USD_LONG_0009,2024-01-15T15:41:00.000000000Z,LONG,3.60000000000138,0.0,1,0.625,0.6206896551723874,1.440000000000552
EUR_USD_LONG_0009,2024-01-15T15:42:00.000000000Z,LONG,3.4000000000000696,1.100000000000545,1,0.35714285714285715,0.39534883720917025,1.3600000000000279
EUR_USD_LONG_0009,2024-01-15T15:43:00.000000000Z,LONG,3.1000000000003247,0.0,1,1.25,1.0,1.2400000000001299
EUR_USD_LONG_0009,2024-01-15T15:44:00.000000000Z,LONG,3.00000000000189,0.0,1,0.5,0.5,1.200000000000756
EUR_USD_LONG_0009,2024-01-15T15:45:00.000000000Z,LONG,3.8999999999989043,1.500000000000945,1,0.5,0.565217391304124,1.5599999999995617
EUR_USD_LONG_0009,2024-01-15T15:46:00.000000000Z,LONG,2.900000000001235,0.0,1,0.8333333333333334,1.0,1.160000000000494
EUR_USD_LONG_0009,2024-01-15T15:47:00.000000000Z,LONG,4.599999999999049,0.0,1,0.8333333333333334,1.0,1.8399999999996197
EUR_USD_LONG_0009,2024-01-15T15:48:00.000000000Z,LONG,3.4999999999985043,0.0,1,1.25,1.0,1.3999999999994017
EUR_USD_LONG_0009,2024-01-15T15:49:00.000000000Z,LONG,2.7999999999983594,0.0,1,1.25,1.0,1.1199999999993437
EUR_USD_LONG_0009,2024-01-15T15:50:00.000000000Z,LONG,2.500000000000835,0.0,1,0.5,1.0,1.000000000000334
EUR_USD_LONG_0009,2024-01-15T15:51:00.000000000Z,LONG,3.00000000000189,0.0,1,0.4166666666666667,0.7894736842104648,1.200000000000756
EUR_USD_LONG_0009,2024-01-15T15:52:00.000000000Z,LONG,3.00000000000189,0.0,1,0.5,0.7894736842104648,1.200000000000756
EUR_USD_LONG_0009,2024-01-15T15:53:00.000000000Z,LONG,3.20000000000098,1.1999999999989797,1,0.07352941176470588,0.14285714285722784,1.280000000000392
EUR_USD_LONG_0009,2024-01-15T15:54:00.000000000Z,LONG,2.60000000000149,1.7999999999984695,1,0.07575757575757576,0.11926605504597249,1.040000000000596
EUR_USD_LONG_0009,2024-01-15T15:55:00.000000000Z,LONG,2.500000000000835,1.9999999999997797,1,0.07575757575757576,0.11520737327196297,1.000000000000334
EUR_USD_LONG_0009,2024-01-15T15:56:00.000000000Z,LONG,2.80000000000058,1.5999999999993797,1,0.08064516129032258,0.1320754716981883,1.120000000000232
EUR_USD_LONG_0009,2024-01-15T15:59:00.000000000Z,LONG,2.6999999999999247,2.4000000000001798,1,0.08333333333333333,0.1413612565445586,1.0799999999999699
EUR_USD_LONG_0009,2024-01-15T16:03:00.000000000Z,LONG,2.500000000000835,1.9999999999997797,1,0.1,0.15723270440261408,1.000000000000334
EUR_USD_LONG_0009,2024-01-15T16:04:00.000000000Z,LONG,3.4000000000000696,0.9999999999998899,1,0.10869565217391304,0.22972972972981487,1.3600000000000279
EUR_USD_LONG_0009,2024-01-15T16:05:00.000000000Z,LONG,2.9999999999996696,1.40000000000029,1,0.11363636363636363,0.20833333333339116,1.1999999999998678
EUR_USD_LONG_0009,2024-01-15T16:06:00.000000000Z,LONG,2.6999999999999247,1.7000000000000348,1,0.11904761904761904,0.19148936170219466,1.0799999999999699
EUR_USD_LONG_0009,2024-01-15T16:07:00.000000000Z,LONG,2.80000000000058,1.5999999999993797,1,0.125,0.20000000000012688,1.120000000000232
EUR_USD_LONG_0009,2024-01-15T16:08:00.000000000Z,LONG,2.900000000001235,1.4999999999987246,1,0.13157894736842105,0.20863309352536832,1.160000000000494
EUR_USD_LONG_0009,2024-01-15T16:09:00.000000000Z,LONG,2.80000000000058,1.5999999999993797,1,0.1388888888888889,0.20289855072478694,1.120000000000232
EUR_USD_LONG_0009,2024-01-15T16:10:00.000000000Z,LONG,2.80000000000058,2.2999999999995246,1,0.13157894736842105,0.20289855072478694,1.120000000000232
EUR_USD_LONG_0009,2024-01-15T16:11:00.000000000Z,LONG,2.9999999999996696,1.40000000000029,1,0.15625,0.2459016393443697,1.1999999999998678
EUR_USD_LONG_0009,2024-01-15T16:12:00.000000000Z,LONG,2.900000000001235,1.4999999999987246,1,0.16666666666666666,0.23966942148780654,1.160000000000494
EUR_USD_LONG_0009,2024-01-15T16:13:00.000000000Z,LONG,3.9999999999995595,0.40000000000040004,1,0.17857142857142858,0.36363636363643703,1.5999999999998238
EUR_USD_LONG_0009,2024-01-15T16:14:00.000000000Z,LONG,2.9999999999996696,1.40000000000029,1,0.19230769230769232,0.3000000000000666,1.1999999999998678
EUR_USD_LONG_0009,2024-01-15T16:15:00.000000000Z,LONG,2.900000000001235,2.1999999999988695,1,0.17857142857142858,0.2929292929294696,1.160000000000494
EUR_USD_LONG_0009,2024-01-15T16:16:00.000000000Z,LONG,3.2999999999994145,1.100000000000545,1,0.22727272727272727,0.4074074074073465,1.3199999999997658
EUR_USD_LONG_0009,2024-01-15T16:17:00.000000000Z,LONG,2.60000000000149,1.7999999999984695,1,0.25,0.3513513513514649,1.040000000000596
EUR_USD_LONG_0009,2024-01-15T16:18:00.000000000Z,LONG,3.60000000000138,0.7999999999985796,1,0.2777777777777778,0.5625000000000434,1.440000000000552
EUR_USD_LONG_0009,2024-01-15T16:19:00.000000000Z,LONG,4.3999999999999595,0.0,1,0.3125,0.7857142857138042,1.7599999999999838
EUR_USD_LONG_0009,2024-01-15T16:20:00.000000000Z,LONG,4.3999999999999595,0.0,1,0.35714285714285715,0.7857142857138042,1.7599999999999838
EUR_USD_LONG_0009,2024-01-15T16:21:00.000000000Z,LONG,3.6999999999998145,0.0,1,0.4166666666666667,0.7551020408157901,1.4799999999999258
EUR_USD_LONG_0009,2024-01-15T16:22:00.000000000Z,LONG,3.4000000000000696,0.0,1,0.5,0.7391304347820631,1.3600000000000279
EUR_USD_LONG_0009,2024-01-15T16:23:00.000000000Z,LONG,2.9999999999996696,0.6000000000017103,1,0.4166666666666667,0.7142857142851101,1.1999999999998678
EUR_USD_LONG_0009,2024-01-15T16:24:00.000000000Z,LONG,2.80000000000058,0.10000000000065512,1,0.8333333333333334,0.9333333333329386,1.120000000000232
EUR_USD_LONG_0009,2024-01-15T16:25:00.000000000Z,LONG,2.900000000001235,0.0,1,1.25,1.0,1.160000000000494
EUR_USD_LONG_0009,2024-01-15T16:26:00.000000000Z,LONG,2.500000000000835,0.0,1,1.25,1.0,1.000000000000334
EUR_USD_LONG_0010,2024-01-15T16:43:00.000000000Z,LONG,2.700000000002145,0.0,1,0.5,1.0,1.080000000000858
EUR_USD_LONG_0010,2024-01-15T16:44:00.000000000Z,LONG,2.60000000000149,0.0,1,0.625,1.0,1.040000000000596
