timestamp,balance,margin_used,open_positions
2025-12-15 18:55:00+00:00,123.02866140556333,83.3959985379546,14
2025-12-15 18:56:00+00:00,124.09134375818893,83.69677487794404,14
2025-12-15 18:56:00+00:00,124.09134375818893,89.90134206585348,15
2025-12-15 19:06:00+00:00,134.71816728444503,37.59934195087567,6
2025-12-15 19:07:00+00:00,134.71816728444503,44.33525031509792,7
2025-12-15 19:08:00+00:00,134.71816728444503,51.07115867932018,8
2025-12-15 19:13:00+00:00,134.71816728444503,57.80706704354243,9
2025-12-15 19:13:00+00:00,134.71816728444503,64.54297540776469,10
2025-12-15 19:15:00+00:00,134.71816728444503,71.27888377198694,11
2025-12-15 19:25:00+00:00,134.71816728444503,78.0147921362092,12
2025-12-15 19:25:00+00:00,134.71816728444503,84.75070050043145,13
2025-12-15 19:30:00+00:00,134.71816728444503,91.4866088646537,14
2025-12-15 19:39:00+00:00,134.71816728444503,98.22251722887596,15
2025-12-15 19:39:00+00:00,134.71816728444503,104.95842559309821,16
2025-12-15 19:40:00+00:00,134.71816728444503,111.69433395732047,17
2025-12-15 19:40:00+00:00,134.71816728444503,118.43024232154272,18
2025-12-15 19:41:00+00:00,134.71816728444503,125.16615068576498,19
2025-12-15 19:41:00+00:00,134.71816728444503,131.90205904998723,20
2025-12-21 22:36:00+00:00,134.87013086087046,6.7435065430435825,1
2025-12-21 22:36:00+00:00,134.87013086087046,13.487013086087106,2
2025-12-21 22:36:00+00:00,134.87013086087046,20.23051962913063,3
2025-12-21 22:36:00+00:00,134.87013086087046,26.974026172174153,4
2025-12-21 22:36:00+00:00,134.87013086087046,33.71753271521768,5
2025-12-21 22:36:00+00:00,134.87013086087046,40.4610392582612,6
2025-12-21 22:36:00+00:00,134.87013086087046,47.204545801304725,7
2025-12-21 22:36:00+00:00,134.87013086087046,53.94805234434825,8
2025-12-21 22:37:00+00:00,134.87013086087046,60.69155888739177,9
2025-12-21 22:38:00+00:00,134.87013086087046,67.4350654304353,10
2025-12-21 22:38:00+00:00,134.87013086087046,74.17857197347882,11
2025-12-21 22:38:00+00:00,134.87013086087046,80.92207851652235,12
2025-12-21 22:38:00+00:00,134.87013086087046,87.66558505956587,13
2025-12-21 22:46:00+00:00,134.87013086087046,94.4090916026094,14
2025-12-21 22:46:00+00:00,134.87013086087046,101.15259814565292,15
2025-12-21 22:46:00+00:00,134.87013086087046,107.89610468869644,16
2025-12-21 22:47:00+00:00,134.87013086087046,114.63961123173996,17
2025-12-21 22:47:00+00:00,134.87013086087046,121.38311777478349,18
2025-12-21 22:48:00+00:00,134.87013086087046,128.126624317827,19
2025-12-22 02:36:00+00:00,144.58078028285314,81.40761098762148,12
2025-12-22 02:36:00+00:00,144.58078028285314,88.63665000176414,13
2025-12-22 02:36:00+00:00,144.58078028285314,95.8656890159068,14
2025-12-22 02:36:00+00:00,144.58078028285314,103.09472803004945,15
2025-12-22 02:36:00+00:00,144.58078028285314,110.32376704419211,16
2025-12-22 02:36:00+00:00,144.58078028285314,117.55280605833477,17
2025-12-22 02:36:00+00:00,144.58078028285314,124.78184507247742,18
2025-12-22 02:36:00+00:00,144.58078028285314,132.01088408662008,19
2025-12-22 02:36:00+00:00,144.58078028285314,139.23992310076272,20
2025-12-22 02:37:00+00:00,145.79461146060098,139.78614713074924,20
2025-12-22 02:38:00+00:00,145.25513093715747,120.07487750543301,17
2025-12-22 02:38:00+00:00,145.25513093715747,127.33763405229088,18
2025-12-22 02:38:00+00:00,145.25513093715747,134.60039059914877,19
2025-12-22 02:38:00+00:00,145.25513093715747,141.86314714600664,20
2025-12-22 02:46:00+00:00,143.50181923596614,128.80771847867436,18
2025-12-22 02:46:00+00:00,143.50181923596614,135.98280944047266,19
2025-12-22 02:46:00+00:00,143.50181923596614,143.15790040227097,20
2025-12-22 02:47:00+00:00,145.9294815914618,136.967361395757,19
2025-12-22 02:47:00+00:00,145.9294815914618,144.2638354753301,20
2025-12-22 02:48:00+00:00,147.14331276920964,144.87749457074705,20
2025-12-22 06:36:00+00:00,158.85435597212071,87.7588612420692,12
2025-12-22 06:36:00+00:00,158.85435597212071,95.70157904067524,13
2025-12-22 06:36:00+00:00,158.85435597212071,103.64429683928128,14
2025-12-22 06:36:00+00:00,158.85435597212071,111.58701463788732,15
2025-12-22 06:40:00+00:00,165.39569218900382,83.51604248687599,11
2025-12-22 06:41:00+00:00,165.39569218900382,91.78582709632619,12
2025-12-22 06:42:00+00:00,165.39569218900382,100.05561170577639,13
2025-12-22 06:42:00+00:00,165.39569218900382,108.32539631522658,14
2025-12-22 06:44:00+00:00,165.39569218900382,116.59518092467678,15
2025-12-22 06:44:00+00:00,165.39569218900382,124.86496553412698,16
2025-12-22 06:53:00+00:00,167.48118902250545,89.76363830225068,11
2025-12-22 06:53:00+00:00,167.48118902250545,98.13769775337596,12
2025-12-22 06:53:00+00:00,167.48118902250545,106.51175720450124,13
2025-12-22 06:53:00+00:00,167.48118902250545,114.88581665562651,14
2025-12-22 06:53:00+00:00,167.48118902250545,123.25987610675179,15
2025-12-22 06:53:00+00:00,167.48118902250545,131.63393555787707,16
2025-12-22 06:53:00+00:00,167.48118902250545,140.00799500900234,17
2025-12-22 06:53:00+00:00,167.48118902250545,148.38205446012762,18
2025-12-22 07:04:00+00:00,167.48118902250545,156.7561139112529,19
2025-12-22 07:04:00+00:00,167.48118902250545,165.13017336237817,20
2025-12-22 11:05:00+00:00,154.26054093824533,7.713027046912394,1
2025-12-22 11:09:00+00:00,154.26054093824533,15.42605409382466,2
2025-12-22 11:11:00+00:00,154.26054093824533,23.139081140736927,3
2025-12-22 11:34:00+00:00,154.26054093824533,30.852108187649193,4
2025-12-22 11:34:00+00:00,154.26054093824533,38.56513523456146,5
2025-12-22 11:35:00+00:00,154.26054093824533,46.278162281473726,6
2025-12-22 11:35:00+00:00,154.26054093824533,53.99118932838599,7
2025-12-22 11:38:00+00:00,154.26054093824533,61.70421637529826,8
2025-12-22 11:38:00+00:00,154.26054093824533,69.41724342221053,9
2025-12-22 11:40:00+00:00,154.26054093824533,77.13027046912279,10
2025-12-22 11:40:00+00:00,154.26054093824533,84.84329751603505,11
2025-12-22 11:54:00+00:00,154.26054093824533,92.55632456294731,12
2025-12-22 11:55:00+00:00,154.26054093824533,100.26935160985957,13
2025-12-22 11:56:00+00:00,154.26054093824533,107.98237865677183,14
2025-12-22 12:11:00+00:00,154.26054093824533,115.69540570368409,15
2025-12-22 12:11:00+00:00,154.26054093824533,123.40843275059635,16
2025-12-22 12:12:00+00:00,154.26054093824533,131.1214597975086,17
2025-12-22 12:12:00+00:00,154.26054093824533,138.83448684442087,18
2025-12-22 12:14:00+00:00,154.26054093824533,146.54751389133313,19
2025-12-22 15:09:00+00:00,150.86680903760393,138.6648002493888,18
2025-12-22 15:09:00+00:00,150.86680903760393,146.208140701269,19
2025-12-22 15:26:00+00:00,149.16994308728323,145.9536108087209,19
2025-12-22 15:34:00+00:00,145.77621118664183,137.81636727422847,18
2025-12-22 15:34:00+00:00,145.77621118664183,145.10517783356056,19
2025-12-22 15:35:00+00:00,142.38247928600043,136.79824770403607,18
2025-12-22 15:38:00+00:00,145.15916902288888,128.630152061356,17
2025-12-22 15:39:00+00:00,145.15916902288888,135.88811051250045,18
2025-12-22 15:39:00+00:00,145.15916902288888,143.1460689636449,19
2025-12-22 15:57:00+00:00,149.01568254634506,112.03171785640085,15
2025-12-22 16:01:00+00:00,149.01568254634506,119.4825019837181,16
2025-12-22 16:01:00+00:00,149.01568254634506,126.93328611103534,17
2025-12-22 16:04:00+00:00,149.01568254634506,134.3840702383526,18
2025-12-22 16:08:00+00:00,149.01568254634506,141.83485436566986,19
2025-12-22 16:11:00+00:00,148.70716146446858,133.84415834506876,18
2025-12-22 16:11:00+00:00,148.70716146446858,141.2795164182922,19
2025-12-22 16:12:00+00:00,148.3986403825921,133.2733943435973,18
2025-12-22 16:12:00+00:00,148.3986403825921,140.6933263627269,19
2025-12-22 16:12:00+00:00,148.3986403825921,148.11325838185653,20
2025-12-22 16:14:00+00:00,149.78698525103633,147.8895805974961,20
2025-12-22 19:20:00+00:00,146.46791545220904,140.12629546634614,19
2025-12-22 19:33:00+00:00,147.8104449399946,140.0583205589817,19
2025-12-22 19:33:00+00:00,147.8104449399946,147.44884280598143,20
2025-12-22 20:07:00+00:00,140.5015805103405,81.20016488583192,11
2025-12-22 20:07:00+00:00,140.5015805103405,88.22524391134895,12
2025-12-22 20:07:00+00:00,140.5015805103405,95.25032293686598,13
2025-12-22 20:07:00+00:00,140.5015805103405,102.27540196238301,14
2025-12-22 20:07:00+00:00,140.5015805103405,109.30048098790004,15
2025-12-22 20:07:00+00:00,140.5015805103405,116.32556001341707,16
2025-12-22 20:25:00+00:00,146.9063239095555,71.60023061519013,10
2025-12-22 20:25:00+00:00,146.9063239095555,78.9455468106679,11
2025-12-22 20:27:00+00:00,146.9063239095555,86.29086300614568,12
2025-12-22 20:34:00+00:00,146.9063239095555,93.63617920162346,13
2025-12-22 20:34:00+00:00,146.9063239095555,100.98149539710124,14
2025-12-22 20:34:00+00:00,146.9063239095555,108.32681159257902,15
2025-12-22 20:34:00+00:00,146.9063239095555,115.6721277880568,16
2025-12-22 20:35:00+00:00,146.9063239095555,123.01744398353458,17
2025-12-22 20:35:00+00:00,146.9063239095555,130.36276017901235,18
2025-12-22 20:35:00+00:00,146.9063239095555,137.70807637449013,19
2025-12-22 20:36:00+00:00,146.9063239095555,145.0533925699679,20
2025-12-28 22:36:00+00:00,154.567354972976,7.7283677486491005,1
2025-12-28 22:36:00+00:00,154.567354972976,15.4567354972979,2
2025-12-28 22:36:00+00:00,154.567354972976,23.1851032459467,3
2025-12-28 22:36:00+00:00,154.567354972976,30.9134709945955,4
2025-12-28 22:36:00+00:00,154.567354972976,38.6418387432443,5
2025-12-28 22:39:00+00:00,154.567354972976,46.3702064918931,6
2025-12-28 22:39:00+00:00,154.567354972976,54.0985742405419,7
2025-12-28 22:39:00+00:00,154.567354972976,61.8269419891907,8
2025-12-28 22:39:00+00:00,154.567354972976,69.55530973783951,9
2025-12-28 22:39:00+00:00,154.567354972976,77.2836774864883,10
2025-12-28 22:39:00+00:00,154.567354972976,85.0120452351371,11
2025-12-28 22:39:00+00:00,154.567354972976,92.74041298378589,12
2025-12-28 22:39:00+00:00,154.567354972976,100.46878073243468,13
2025-12-28 22:42:00+00:00,154.567354972976,108.19714848108347,14
2025-12-28 22:45:00+00:00,154.567354972976,115.92551622973227,15
2025-12-28 22:45:00+00:00,154.567354972976,123.65388397838106,16
2025-12-28 22:45:00+00:00,154.567354972976,131.38225172702985,17
2025-12-28 22:45:00+00:00,154.567354972976,139.11061947567865,18
2025-12-28 22:45:00+00:00,154.567354972976,146.83898722432744,19
2025-12-29 02:36:00+00:00,146.06615044946238,115.5004560035566,15
2025-12-29 02:36:00+00:00,146.06615044946238,122.80376352602971,16
2025-12-29 02:36:00+00:00,146.06615044946238,130.10707104850283,17
2025-12-29 02:38:00+00:00,146.06615044946238,137.41037857097595,18
2025-12-29 02:38:00+00:00,146.06615044946238,144.71368609344907,19
2025-12-29 02:40:00+00:00,141.73826451021912,89.97365732976968,12
2025-12-29 02:40:00+00:00,141.73826451021912,97.06057055528063,13
2025-12-29 02:40:00+00:00,141.73826451021912,104.14748378079159,14
2025-12-29 02:40:00+00:00,141.73826451021912,111.23439700630254,15
2025-12-29 02:40:00+00:00,141.73826451021912,118.3213102318135,16
2025-12-29 02:40:00+00:00,141.73826451021912,125.40822345732445,17
2025-12-29 02:41:00+00:00,141.73826451021912,132.4951366828354,18
2025-12-29 02:42:00+00:00,140.0380236055164,131.76867011446242,18
2025-12-29 02:42:00+00:00,140.0380236055164,138.77057129473823,19
2025-12-29 02:45:00+00:00,134.6281661814623,106.86014086056738,15
2025-12-29 02:45:00+00:00,134.6281661814623,113.5915491696405,16
2025-12-29 02:45:00+00:00,134.6281661814623,120.32295747871362,17
2025-12-29 02:45:00+00:00,134.6281661814623,127.05436578778674,18
2025-12-29 02:46:00+00:00,134.6281661814623,133.78577409685985,19
2025-12-29 06:37:00+00:00,138.5719522435978,118.80444914162038,17
2025-12-29 06:37:00+00:00,138.5719522435978,125.73304675380027,18
2025-12-29 06:37:00+00:00,138.5719522435978,132.66164436598015,19
2025-12-29 06:39:00+00:00,141.20114295168813,125.11508646861832,18
2025-12-29 06:39:00+00:00,141.20114295168813,132.17514361620272,19
2025-12-29 06:41:00+00:00,141.62635774521885,89.64806892488697,13
2025-12-29 06:41:00+00:00,141.62635774521885,96.72938681214791,14
2025-12-29 06:42:00+00:00,144.14704217011814,89.93293656010216,13
2025-12-29 06:42:00+00:00,144.14704217011814,97.14028866860806,14
2025-12-29 06:43:00+00:00,144.14704217011814,104.34764077711397,15
2025-12-29 06:43:00+00:00,144.14704217011814,111.55499288561987,16
2025-12-29 06:44:00+00:00,144.14704217011814,118.76234499412577,17
2025-12-29 06:48:00+00:00,147.5127463246547,92.48094076499292,13
2025-12-29 06:53:00+00:00,147.5127463246547,99.85657808122566,14
2025-12-29 06:54:00+00:00,147.5127463246547,107.2322153974584,15
2025-12-29 06:57:00+00:00,147.5127463246547,114.60785271369114,16
2025-12-29 06:59:00+00:00,147.5127463246547,121.98349002992389,17
2025-12-29 06:59:00+00:00,147.5127463246547,129.3591273461566,18
2025-12-29 06:59:00+00:00,147.5127463246547,136.73476466238935,19
2025-12-29 06:59:00+00:00,147.5127463246547,144.1104019786221,20
2025-12-29 10:37:00+00:00,151.2541890352318,130.88731859384401,18
2025-12-29 10:37:00+00:00,151.2541890352318,138.4500280456056,19
2025-12-29 10:39:00+00:00,150.97178674932843,131.8785030879032,18
2025-12-29 10:39:00+00:00,150.97178674932843,139.4270924253696,19
2025-12-29 10:40:00+00:00,150.97178674932843,146.97568176283602,20
2025-12-29 10:44:00+00:00,154.34262377658894,104.49341663461405,14
2025-12-29 10:44:00+00:00,154.34262377658894,112.21054782344349,15
2025-12-29 10:52:00+00:00,155.67023849351082,112.61842243188629,15
2025-12-29 10:52:00+00:00,155.67023849351082,120.40193435656182,16
2025-12-29 10:53:00+00:00,156.9978532104327,120.87618970085072,16
2025-12-29 10:53:00+00:00,156.9978532104327,128.72608236137236,17
2025-12-29 10:54:00+00:00,155.3752130008615,129.1192056951827,17
2025-12-29 10:54:00+00:00,155.3752130008615,136.88796634522578,18
2025-12-29 10:54:00+00:00,155.3752130008615,144.65672699526885,19
2025-12-29 10:54:00+00:00,155.3752130008615,152.42548764531193,20
2025-12-29 10:57:00+00:00,153.75257279129028,152.7374789686437,20
2025-12-29 10:59:00+00:00,156.11277673248475,131.04056854033698,17
2025-12-29 10:59:00+00:00,156.11277673248475,138.84620737696122,18
2025-12-29 10:59:00+00:00,156.11277673248475,146.65184621358546,19
2025-12-29 10:59:00+00:00,156.11277673248475,154.4574850502097,20
2025-12-29 14:38:00+00:00,152.78518457370967,146.97132537537203,19
2025-12-29 14:40:00+00:00,147.80311561098182,131.71571314352187,17
2025-12-29 14:40:00+00:00,147.80311561098182,139.10586892407096,18
2025-12-29 14:40:00+00:00,147.80311561098182,146.49602470462005,19
2025-12-29 14:46:00+00:00,147.49443036342865,138.43648384513259,18
2025-12-29 14:46:00+00:00,147.49443036342865,145.81120536330403,19
2025-12-29 14:53:00+00:00,153.1224560140996,122.20051899361466,16
2025-12-29 14:53:00+00:00,153.1224560140996,129.85664179431964,17
2025-12-29 14:53:00+00:00,153.1224560140996,137.51276459502463,18
2025-12-29 14:53:00+00:00,153.1224560140996,145.16888739572963,19
2025-12-29 14:53:00+00:00,153.1224560140996,152.82501019643462,20
2025-12-29 14:57:00+00:00,160.0997368372523,122.06732579856042,16
2025-12-29 14:57:00+00:00,160.0997368372523,130.07231264042304,17
2025-12-29 14:57:00+00:00,160.0997368372523,138.07729948228564,18
2025-12-29 14:57:00+00:00,160.0997368372523,146.08228632414824,19
2025-12-29 14:57:00+00:00,160.0997368372523,154.08727316601085,20
2025-12-29 14:59:00+00:00,165.7197967996217,131.15070765949497,17
2025-12-29 14:59:00+00:00,165.7197967996217,139.43669749947605,18
2025-12-29 14:59:00+00:00,165.7197967996217,147.72268733945714,19
2025-12-29 14:59:00+00:00,165.7197967996217,156.00867717943822,20
2025-12-29 14:59:00+00:00,165.7197967996217,164.2946670194193,21
2025-12-29 18:39:00+00:00,167.09486346078506,165.01015096377307,21
2025-12-29 18:46:00+00:00,158.97248317762723,136.03886474466427,17
2025-12-29 18:46:00+00:00,158.97248317762723,143.98748890354562,18
2025-12-29 18:46:00+00:00,158.97248317762723,151.93611306242698,19
2025-12-29 18:57:00+00:00,157.7552362545281,81.51832666231537,10
2025-12-29 18:58:00+00:00,157.7552362545281,89.40608847504178,11
2025-12-29 18:59:00+00:00,158.58383523852623,55.90533103706267,7
2025-12-29 19:00:00+00:00,158.58383523852623,63.834522798988985,8
2025-12-29 19:00:00+00:00,158.58383523852623,71.7637145609153,9
2025-12-29 19:06:00+00:00,158.58383523852623,79.69290632284162,10
2025-12-29 19:06:00+00:00,158.58383523852623,87.62209808476794,11
2025-12-29 19:12:00+00:00,158.58383523852623,95.55128984669426,12
2025-12-29 19:12:00+00:00,158.58383523852623,103.48048160862058,13
2025-12-29 19:13:00+00:00,158.58383523852623,111.4096733705469,14
2025-12-29 19:13:00+00:00,158.58383523852623,119.33886513247322,15
2025-12-29 19:20:00+00:00,158.58383523852623,127.26805689439954,16
2025-12-29 19:20:00+00:00,158.58383523852623,135.19724865632585,17
2025-12-29 19:21:00+00:00,158.58383523852623,143.12644041825217,18
2025-12-29 19:21:00+00:00,158.58383523852623,151.0556321801785,19
2026-01-04 22:35:00+00:00,157.0761361653743,7.853806808268978,1
2026-01-04 22:35:00+00:00,157.0761361653743,15.707613616537692,2
2026-01-04 22:36:00+00:00,157.0761361653743,23.561420424806407,3
2026-01-04 22:36:00+00:00,157.0761361653743,31.41522723307512,4
2026-01-04 22:36:00+00:00,157.0761361653743,39.269034041343836,5
2026-01-04 22:36:00+00:00,157.0761361653743,47.12284084961255,6
2026-01-04 22:36:00+00:00,157.0761361653743,54.976647657881266,7
2026-01-04 22:37:00+00:00,157.0761361653743,62.83045446614998,8
2026-01-04 22:37:00+00:00,157.0761361653743,70.6842612744187,9
2026-01-04 22:37:00+00:00,157.0761361653743,78.53806808268742,10
2026-01-04 22:37:00+00:00,157.0761361653743,86.39187489095613,11
2026-01-04 22:37:00+00:00,157.0761361653743,94.24568169922485,12
2026-01-04 22:37:00+00:00,157.0761361653743,102.09948850749356,13
2026-01-04 22:37:00+00:00,157.0761361653743,109.95329531576228,14
2026-01-04 22:37:00+00:00,157.0761361653743,117.80710212403099,15
2026-01-04 22:37:00+00:00,157.0761361653743,125.6609089322997,16
2026-01-04 22:37:00+00:00,157.0761361653743,133.51471574056842,17
2026-01-04 22:37:00+00:00,157.0761361653743,141.36852254883712,18
2026-01-04 22:38:00+00:00,157.0761361653743,149.22232935710582,19
2026-01-05 02:35:00+00:00,159.90350661635102,141.50989107138597,18
2026-01-05 02:35:00+00:00,159.90350661635102,149.5050664022035,19
2026-01-05 02:35:00+00:00,159.90350661635102,157.50024173302106,20
2026-01-05 02:37:00+00:00,182.52247022416486,40.96545631192988,5
2026-01-05 02:37:00+00:00,182.52247022416486,50.09157982313812,6
2026-01-05 02:37:00+00:00,182.52247022416486,59.21770333434636,7
2026-01-05 02:37:00+00:00,182.52247022416486,68.3438268455546,8
2026-01-05 02:37:00+00:00,182.52247022416486,77.46995035676285,9
2026-01-05 02:37:00+00:00,182.52247022416486,86.5960738679711,10
2026-01-05 02:37:00+00:00,182.52247022416486,95.72219737917935,11
2026-01-05 02:38:00+00:00,183.93615544965323,97.06519834339329,11
2026-01-05 02:39:00+00:00,183.93615544965323,106.26200611587595,12
2026-01-05 02:39:00+00:00,183.93615544965323,115.4588138883586,13
2026-01-05 02:39:00+00:00,183.93615544965323,124.65562166084126,14
2026-01-05 02:39:00+00:00,183.93615544965323,133.85242943332392,15
2026-01-05 02:39:00+00:00,183.93615544965323,143.04923720580658,16
2026-01-05 02:40:00+00:00,183.93615544965323,152.24604497828923,17
2026-01-05 02:40:00+00:00,183.93615544965323,161.4428527507719,18
2026-01-05 02:40:00+00:00,183.93615544965323,170.63966052325455,19
2026-01-05 02:40:00+00:00,183.93615544965323,179.8364682957372,20
2026-01-05 06:35:00+00:00,188.25355012829468,165.2636198096993,18
2026-01-05 06:35:00+00:00,188.25355012829468,174.67629731611402,19
2026-01-05 06:45:00+00:00,175.89731295298174,27.620220660478786,3
2026-01-05 06:58:00+00:00,175.89731295298174,36.415086308127876,4
2026-01-05 06:58:00+00:00,175.89731295298174,45.209951955776965,5
2026-01-05 06:58:00+00:00,175.89731295298174,54.004817603426055,6
2026-01-05 06:58:00+00:00,175.89731295298174,62.799683251075145,7
2026-01-05 06:58:00+00:00,175.89731295298174,71.59454889872423,8
2026-01-05 06:58:00+00:00,175.89731295298174,80.38941454637332,9
2026-01-05 07:01:00+00:00,175.89731295298174,89.1842801940224,10
