timestamp,balance,margin_used,open_trades
2025-12-15 17:19:00+00:00,108.7503483775999,85.42005938815996,8
2025-12-15 19:43:00+00:00,106.51080300799991,85.89138800895995,8
2025-12-15 19:50:00+00:00,106.51080300799991,96.54246830975994,9
2025-12-15 21:13:00+00:00,113.9469042352639,43.57188586288638,4
2025-12-15 21:33:00+00:00,111.5543965709567,43.85229068222206,4
2025-12-21 22:46:00+00:00,114.88993272434611,11.488993272434634,1
2025-12-21 22:55:00+00:00,114.88993272434611,22.977986544869246,2
2025-12-21 22:58:00+00:00,114.88993272434611,34.46697981730386,3
2025-12-21 23:02:00+00:00,114.88993272434611,45.95597308973847,4
2025-12-21 23:23:00+00:00,114.88993272434611,57.44496636217308,5
2025-12-21 23:23:00+00:00,114.88993272434611,68.93395963460769,6
2025-12-21 23:41:00+00:00,114.88993272434611,80.4229529070423,7
2025-12-21 23:41:00+00:00,114.88993272434611,91.91194617947691,8
2025-12-21 23:45:00+00:00,114.88993272434611,103.40093945191153,9
2025-12-22 03:10:00+00:00,118.5664105715252,69.30160741932559,6
2025-12-22 03:13:00+00:00,118.5664105715252,81.15824847647811,7
2025-12-22 03:17:00+00:00,118.5664105715252,93.01488953363062,8
2025-12-22 03:32:00+00:00,118.10685084062781,81.84758807282418,7
2025-12-22 04:08:00+00:00,124.31090720774252,59.81169897629459,5
2025-12-22 04:09:00+00:00,124.31090720774252,72.24278969706884,6
2025-12-22 04:09:00+00:00,124.31090720774252,84.6738804178431,7
2025-12-22 04:10:00+00:00,124.31090720774252,97.10497113861734,8
2025-12-22 04:14:00+00:00,124.31090720774252,109.5360618593916,9
2025-12-22 04:14:00+00:00,124.31090720774252,121.96715258016584,10
2025-12-22 07:15:00+00:00,128.57929798831742,111.11180026469256,9
2025-12-22 07:24:00+00:00,130.71349337860488,112.32650854540053,9
2025-12-22 07:34:00+00:00,128.11514266011108,113.32733772734886,9
2025-12-22 07:37:00+00:00,128.11514266011108,126.13885199335996,10
2025-12-22 08:17:00+00:00,121.65097548530848,63.717405217245314,5
2025-12-22 08:28:00+00:00,121.65097548530848,75.88250276577617,6
2025-12-22 08:42:00+00:00,121.65097548530848,88.04760031430702,7
2025-12-22 08:44:00+00:00,121.65097548530848,100.21269786283787,8
2025-12-22 09:10:00+00:00,121.65097548530848,112.37779541136872,9
2025-12-22 12:09:00+00:00,125.78721894614438,73.4042096372687,6
2025-12-22 12:11:00+00:00,125.78721894614438,85.98293153188314,7
2025-12-22 12:35:00+00:00,130.16665406361548,74.66940184118299,6
2025-12-22 12:45:00+00:00,134.54608918108661,63.793815662229946,5
2025-12-22 12:46:00+00:00,134.54608918108661,77.24842458033861,6
2025-12-22 12:55:00+00:00,134.54608918108661,90.70303349844727,7
2025-12-22 12:55:00+00:00,134.54608918108661,104.15764241655593,8
2025-12-22 12:57:00+00:00,134.54608918108661,117.61225133466459,9
2025-12-22 12:57:00+00:00,134.54608918108661,131.06686025277327,10
2025-12-22 13:13:00+00:00,136.73580673982218,132.57534337822463,10
2025-12-22 16:09:00+00:00,138.99997668085277,133.89661915169546,10
2025-12-22 16:11:00+00:00,141.26414662188336,135.44431191926935,10
2025-12-22 16:35:00+00:00,138.4004802324838,136.26769453615617,10
2025-12-22 16:52:00+00:00,132.48045230851596,122.60652193079045,9
2025-12-22 16:57:00+00:00,136.78592716231068,82.46667897458687,6
2025-12-22 17:22:00+00:00,133.77773941403458,82.17087224200812,6
2025-12-22 17:39:00+00:00,133.77773941403458,95.54864618341158,7
2025-12-22 18:04:00+00:00,133.77773941403458,108.92642012481504,8
2025-12-22 18:48:00+00:00,133.77773941403458,122.3041940662185,9
2025-12-22 20:35:00+00:00,141.31370227766854,94.56910394046335,7
2025-12-22 21:39:00+00:00,142.975777104317,55.184495821005456,4
2025-12-22 21:50:00+00:00,142.975777104317,69.48207353143715,5
2025-12-28 22:36:00+00:00,149.796760752336,14.979676075233577,1
2025-12-28 22:42:00+00:00,149.796760752336,29.95935215046718,2
2025-12-28 22:45:00+00:00,149.796760752336,44.93902822570078,3
2025-12-28 22:57:00+00:00,149.796760752336,59.91870430093438,4
2025-12-28 22:57:00+00:00,149.796760752336,74.89838037616798,5
2025-12-28 23:00:00+00:00,149.796760752336,89.87805645140158,6
2025-12-28 23:16:00+00:00,149.796760752336,104.85773252663517,7
2025-12-28 23:16:00+00:00,149.796760752336,119.83740860186877,8
2025-12-28 23:20:00+00:00,149.796760752336,134.81708467710237,9
2025-12-28 23:20:00+00:00,149.796760752336,149.79676075233598,10
2025-12-29 02:42:00+00:00,143.2057032792332,134.15797892979208,9
2025-12-29 02:51:00+00:00,139.9101745426818,133.16932030882666,9
2025-12-29 03:00:00+00:00,136.01545876312105,101.83183795943796,7
2025-12-29 03:00:00+00:00,136.01545876312105,115.43338383575006,8
2025-12-29 03:00:00+00:00,136.01545876312105,129.03492971206217,9
2025-12-29 04:00:00+00:00,134.81708467710234,82.597933878838,6
2025-12-29 04:00:00+00:00,134.81708467710234,96.07964234654824,7
2025-12-29 04:00:00+00:00,134.81708467710234,109.56135081425847,8
2025-12-29 04:03:00+00:00,134.81708467710234,123.04305928196871,9
2025-12-29 06:42:00+00:00,137.39478733612853,122.46196768765824,9
2025-12-29 07:21:00+00:00,147.25800525110535,82.39211312956431,6
2025-12-29 07:22:00+00:00,147.25800525110535,97.11791365467485,7
2025-12-29 07:28:00+00:00,147.25800525110535,111.8437141797854,8
2025-12-29 07:30:00+00:00,147.25800525110535,126.56951470489594,9
2025-12-29 07:30:00+00:00,147.25800525110535,141.29531523000648,10
2025-12-29 08:00:00+00:00,154.53812782366884,116.30400260924266,8
2025-12-29 08:00:00+00:00,154.53812782366884,131.75781539160954,9
2025-12-29 08:02:00+00:00,154.53812782366884,147.21162817397644,10
2025-12-29 08:17:00+00:00,156.96483534785668,149.42640324105187,10
2025-12-29 10:54:00+00:00,159.43794151990699,151.6307186594297,10
2025-12-29 11:40:00+00:00,172.69116199250644,95.27083223312763,6
2025-12-29 11:52:00+00:00,172.69116199250644,112.53994843237828,7
2025-12-29 11:56:00+00:00,172.69116199250644,129.80906463162893,8
2025-12-29 12:02:00+00:00,181.03622089498455,101.55124837402674,6
2025-12-29 12:02:00+00:00,181.03622089498455,119.6548704635252,7
2025-12-29 12:06:00+00:00,181.03622089498455,137.75849255302364,8
2025-12-29 12:14:00+00:00,181.03622089498455,155.8621146425221,9
2025-12-29 12:17:00+00:00,183.86158793124596,158.55178990086102,9
2025-12-29 12:17:00+00:00,183.86158793124596,176.93794869398562,10
2025-12-29 14:57:00+00:00,186.73147087860428,179.66730162985536,10
2025-12-29 15:43:00+00:00,182.93226531476915,180.69141196208162,10
2025-12-29 15:55:00+00:00,186.04070623063427,182.0263663858944,10
2025-12-29 15:56:00+00:00,189.1491471464994,183.67216490129368,10
2025-12-29 16:10:00+00:00,191.68365423902915,148.52966405670122,8
2025-12-29 16:10:00+00:00,191.68365423902915,167.69802948060413,9
2025-12-29 16:10:00+00:00,191.68365423902915,186.86639490450705,10
2025-12-29 16:14:00+00:00,194.94230621513887,188.25700343652247,10
2025-12-29 16:20:00+00:00,194.20685986341388,170.90537183661468,9
2025-12-29 16:20:00+00:00,194.20685986341388,190.32605782295607,10
2025-12-29 19:12:00+00:00,197.56802633922877,191.40971336901853,10
2025-12-29 19:43:00+00:00,200.8608071148946,193.20256754903107,10
2025-12-29 19:59:00+00:00,207.61422447568302,176.445004658886,9
2025-12-29 20:26:00+00:00,197.66581951425698,80.3708877444063,4
2025-12-29 21:15:00+00:00,197.66581951425698,100.13746969583201,5
2026-01-04 22:36:00+00:00,199.74949899434068,19.97494989943404,1
2026-01-04 22:36:00+00:00,199.74949899434068,39.94989979886811,2
2026-01-04 22:40:00+00:00,199.74949899434068,59.92484969830218,3
2026-01-04 22:40:00+00:00,199.74949899434068,79.89979959773625,4
2026-01-04 22:42:00+00:00,199.74949899434068,99.87474949717031,5
2026-01-04 22:43:00+00:00,199.74949899434068,119.84969939660438,6
2026-01-04 22:44:00+00:00,199.74949899434068,139.82464929603844,7
2026-01-04 23:04:00+00:00,199.74949899434068,159.79959919547252,8
2026-01-04 23:27:00+00:00,199.74949899434068,179.7745490949066,9
2026-01-04 23:27:00+00:00,199.74949899434068,199.74949899434068,10
2026-01-05 02:37:00+00:00,206.94048095813696,180.4936472912862,9
2026-01-05 02:40:00+00:00,214.13146292193323,161.95689378461137,8
2026-01-05 02:40:00+00:00,214.13146292193323,183.37004007680468,9
2026-01-05 02:41:00+00:00,214.13146292193323,204.783186368998,10
2026-01-05 02:43:00+00:00,221.3224448857295,186.9655310587028,9
2026-01-05 02:43:00+00:00,221.3224448857295,209.09777554727575,10
2026-01-05 02:49:00+00:00,224.91793586762765,211.61461923460442,10
2026-01-05 03:05:00+00:00,228.51342684952579,214.49101202012292,10
2026-01-05 03:43:00+00:00,235.70440881332206,198.11155310258698,9
2026-01-05 03:45:00+00:00,235.70440881332206,221.6819939839192,10
2026-01-05 06:45:00+00:00,232.97662965505535,115.7816809998852,5
2026-01-05 07:30:00+00:00,241.13839418396412,94.55238414656627,4
2026-01-05 07:31:00+00:00,241.13839418396412,118.66622356496268,5
2026-01-05 07:32:00+00:00,241.13839418396412,142.7800629833591,6
2026-01-05 07:34:00+00:00,241.13839418396412,166.89390240175553,7
2026-01-05 07:36:00+00:00,241.13839418396412,191.00774182015195,8
2026-01-05 07:59:00+00:00,240.19557654871085,167.8864177123586,7
2026-01-05 08:00:00+00:00,240.19557654871085,191.90597536722967,8
2026-01-05 08:15:00+00:00,240.19557654871085,215.92553302210075,9
2026-01-05 08:15:00+00:00,240.19557654871085,239.94509067697183,10
2026-01-05 11:40:00+00:00,247.12701040549786,120.79093166003399,5
2026-01-05 11:49:00+00:00,247.12701040549786,145.50363270058378,6
2026-01-05 11:49:00+00:00,247.12701040549786,170.21633374113355,7
2026-01-05 12:07:00+00:00,236.5584050373546,145.83305893512684,6
2026-01-05 12:19:00+00:00,245.2054457931082,122.31448820469551,5
2026-01-05 12:20:00+00:00,245.2054457931082,146.83503278400633,6
2026-01-05 12:21:00+00:00,245.2054457931082,171.35557736331714,7
2026-01-05 12:40:00+00:00,245.2054457931082,195.87612194262795,8
2026-01-05 12:41:00+00:00,245.2054457931082,220.39666652193876,9
2026-01-05 12:42:00+00:00,245.2054457931082,244.91721110124956,10
2026-01-05 15:49:00+00:00,248.66522393878518,195.64563037347875,8
2026-01-05 15:52:00+00:00,248.66522393878518,220.51215276735726,9
2026-01-05 15:55:00+00:00,248.66522393878518,245.37867516123578,10
2026-01-05 16:19:00+00:00,247.87463705223934,221.98975378341345,9
2026-01-05 16:19:00+00:00,247.87463705223934,246.77721748863738,10
2026-01-05 16:26:00+00:00,246.89381526906692,222.42550985692245,9
2026-01-05 16:42:00+00:00,250.32669151017046,173.89654527000707,7
2026-01-05 16:44:00+00:00,250.32669151017046,198.9292144210241,8
2026-01-05 16:44:00+00:00,250.32669151017046,223.96188357204116,9
2026-01-05 16:45:00+00:00,250.32669151017046,248.9945527230582,10
2026-01-05 20:47:00+00:00,260.16643289175255,26.0166432891752,1
2026-01-05 20:53:00+00:00,260.16643289175255,52.033286578350456,2
2026-01-05 20:53:00+00:00,260.16643289175255,78.04992986752572,3
2026-01-05 21:19:00+00:00,260.16643289175255,104.06657315670097,4
2026-01-11 22:39:00+00:00,258.08510142861854,25.808510142861806,1
2026-01-11 22:39:00+00:00,258.08510142861854,51.61702028572366,2
2026-01-11 23:02:00+00:00,258.08510142861854,77.42553042858552,3
2026-01-11 23:04:00+00:00,258.08510142861854,103.23404057144737,4
2026-01-11 23:20:00+00:00,258.08510142861854,129.04255071430921,5
2026-01-11 23:21:00+00:00,258.08510142861854,154.85106085717106,6
2026-01-11 23:21:00+00:00,258.08510142861854,180.6595710000329,7
2026-01-11 23:30:00+00:00,258.08510142861854,206.46808114289476,8
2026-01-11 23:35:00+00:00,258.08510142861854,232.2765912857566,9
2026-01-11 23:39:00+00:00,258.08510142861854,258.0851014286185,10
2026-01-12 02:46:00+00:00,246.72935696575934,231.14101683947072,9
2026-01-12 03:24:00+00:00,218.33999580861132,123.93246570602261,5
2026-01-12 04:10:00+00:00,211.62978317146724,67.66991359458379,3
2026-01-12 04:18:00+00:00,211.62978317146724,88.83289191173051,4
2026-01-12 04:20:00+00:00,211.62978317146724,109.99587022887724,5
2026-01-12 04:20:00+00:00,211.62978317146724,131.15884854602396,6
2026-01-12 04:47:00+00:00,211.62978317146724,152.32182686317068,7
2026-01-12 04:50:00+00:00,211.62978317146724,173.4848051803174,8
2026-01-12 05:02:00+00:00,211.62978317146724,194.64778349746413,9
2026-01-12 07:01:00+00:00,206.20173731822052,190.59502153271023,9
2026-01-12 07:24:00+00:00,210.13185724277554,189.77420767612665,9
2026-01-12 08:10:00+00:00,213.94119333986194,190.00534869296612,9
2026-01-12 08:11:00+00:00,213.94119333986194,211.39946802695232,10
2026-01-12 08:50:00+00:00,199.12710851785926,125.49728729300463,6
2026-01-12 08:50:00+00:00,199.12710851785926,145.40999814479056,7
2026-01-12 09:01:00+00:00,199.12710851785926,165.3227089965765,8
2026-01-12 09:06:00+00:00,202.93644461494566,164.45337514092432,8
2026-01-12 09:13:00+00:00,202.93644461494566,184.7470196024189,9
2026-01-12 11:07:00+00:00,206.64807588667364,184.79165345926424,9
2026-01-12 11:09:00+00:00,206.64807588667364,205.4564610479316,10
2026-01-12 11:47:00+00:00,210.4304493170436,205.4863202553584,10
2026-01-12 12:32:00+00:00,201.01703681008968,182.799785268395,9
2026-01-12 13:06:00+00:00,207.45767233240875,123.51377548478351,6
2026-01-12 13:06:00+00:00,207.45767233240875,144.2595427180244,7
2026-01-12 13:07:00+00:00,207.45767233240875,165.00530995126528,8
2026-01-12 13:07:00+00:00,207.45767233240875,185.75107718450616,9
2026-01-12 13:11:00+00:00,207.45767233240875,206.49684441774704,10
2026-01-12 13:13:00+00:00,211.11052833547777,207.31425278980026,10
2026-01-12 15:08:00+00:00,214.8301937014379,208.13246457127667,10
2026-01-12 15:14:00+00:00,210.2839360319311,208.4960505858024,10
2026-01-12 15:47:00+00:00,214.07168411963787,208.86017406606183,10
2026-01-12 17:09:00+00:00,232.62694319015287,129.03809577110462,6
2026-01-12 17:19:00+00:00,240.1611708021748,111.19739278453345,5
2026-01-12 19:13:00+00:00,244.02811428880068,114.11718484326973,5
2026-01-12 19:17:00+00:00,247.81322513737544,117.87011375381417,5
2026-01-12 19:24:00+00:00,247.81322513737544,142.6514362675517,6
2026-01-12 20:35:00+00:00,251.6665154515289,146.4109194007408,6
2026-01-18 22:35:00+00:00,258.80287421056113,25.880287421056092,1
2026-01-18 22:36:00+00:00,258.80287421056113,51.760574842112206,2
2026-01-18 22:37:00+00:00,258.80287421056113,77.64086226316832,3
2026-01-18 22:37:00+00:00,258.80287421056113,103.52114968422443,4
2026-01-18 22:37:00+00:00,258.80287421056113,129.40143710528054,5
2026-01-18 22:38:00+00:00,258.80287421056113,155.28172452633663,6
2026-01-18 22:38:00+00:00,258.80287421056113,181.16201194739273,7
2026-01-18 22:50:00+00:00,258.80287421056113,207.04229936844882,8
2026-01-18 22:52:00+00:00,258.80287421056113,232.92258678950492,9
2026-01-18 22:55:00+00:00,258.80287421056113,258.802874210561,10
2026-01-19 02:38:00+00:00,239.65146151897966,101.60600841506628,4
2026-01-19 02:38:00+00:00,239.65146151897966,125.57115456696425,5
2026-01-19 02:45:00+00:00,239.65146151897966,149.5363007188622,6
2026-01-19 02:46:00+00:00,239.65146151897966,173.50144687076016,7
2026-01-19 02:47:00+00:00,239.65146151897966,197.46659302265812,8
2026-01-19 02:49:00+00:00,239.65146151897966,221.43173917455607,9
2026-01-19 02:53:00+00:00,228.264135053715,192.49757783781538,8
2026-01-19 02:58:00+00:00,222.57047182108266,188.87433759886753,8
2026-01-19 02:58:00+00:00,222.57047182108266,211.1313847809758,9
2026-01-19 07:05:00+00:00,203.5132633757138,20.351326337571372,1
2026-01-19 07:25:00+00:00,203.5132633757138,40.70265267514275,2
2026-01-19 07:34:00+00:00,203.5132633757138,61.05397901271413,3
2026-01-19 07:34:00+00:00,203.5132633757138,81.40530535028552,4
2026-01-19 07:34:00+00:00,203.5132633757138,101.7566316878569,5
2026-01-19 07:35:00+00:00,203.5132633757138,122.10795802542827,6
2026-01-19 07:37:00+00:00,203.5132633757138,142.45928436299965,7
2026-01-19 07:40:00+00:00,203.5132633757138,162.81061070057103,8
2026-01-19 07:47:00+00:00,203.5132633757138,183.1619370381424,9
2026-01-19 07:47:00+00:00,203.5132633757138,203.5132633757138,10
2026-01-19 11:11:00+00:00,207.17650211647663,203.87958724979006,10
2026-01-19 11:47:00+00:00,215.7240591782565,42.2900561294733,2
2026-01-19 11:48:00+00:00,215.7240591782565,63.86246204729895,3
2026-01-19 11:50:00+00:00,215.7240591782565,85.4348679651246,4
2026-01-19 11:57:00+00:00,215.7240591782565,107.00727388295024,5
2026-01-19 11:58:00+00:00,215.7240591782565,128.5796798007759,6
2026-01-19 11:58:00+00:00,215.7240591782565,150.15208571860154,7
2026-01-19 13:08:00+00:00,215.7240591782565,171.7244916364272,8
2026-01-19 13:09:00+00:00,215.7240591782565,193.29689755425284,9
2026-01-19 13:10:00+00:00,215.7240591782565,214.86930347207849,10
2026-01-19 15:13:00+00:00,219.45323621635308,216.09697688206612,10
2026-01-19 15:53:00+00:00,222.47337304484867,173.62709643307403,8
2026-01-19 16:11:00+00:00,225.49350987334427,131.45922966693152,6
2026-01-19 16:11:00+00:00,225.49350987334427,154.00858065426596,7
2026-01-19 16:11:00+00:00,225.49350987334427,176.5579316416004,8
2026-01-19 16:11:00+00:00,225.49350987334427,199.10728262893483,9
2026-01-19 16:11:00+00:00,225.49350987334427,221.65663361626926,10
2026-01-19 17:16:00+00:00,228.51364670183986,179.7907805329763,8
2026-01-19 17:18:00+00:00,228.51364670183986,202.64214520316028,9
2026-01-19 17:19:00+00:00,228.51364670183986,225.49350987334427,10
2026-01-19 20:14:00+00:00,238.96487171355457,92.45058118190738,4
2026-01-19 20:15:00+00:00,238.96487171355457,116.34706835326284,5
2026-01-19 20:18:00+00:00,238.96487171355457,140.2435555246183,6
2026-01-25 22:34:00+00:00,245.50957097137012,24.550957097136983,1
2026-01-25 22:34:00+00:00,245.50957097137012,49.101914194273995,2
2026-01-25 22:34:00+00:00,245.50957097137012,73.652871291411,3
2026-01-25 22:35:00+00:00,245.50957097137012,98.20382838854802,4
2026-01-25 22:35:00+00:00,245.50957097137012,122.75478548568503,5
2026-01-25 22:38:00+00:00,245.50957097137012,147.30574258282203,6
2026-01-25 22:38:00+00:00,245.50957097137012,171.85669967995904,7
2026-01-25 22:38:00+00:00,245.50957097137012,196.40765677709604,8
2026-01-25 22:40:00+00:00,245.50957097137012,220.95861387423304,9
2026-01-25 22:43:00+00:00,245.50957097137012,245.50957097137004,10
2026-01-26 02:47:00+00:00,279.8809109073621,27.988091090736155,1
2026-01-26 02:49:00+00:00,279.8809109073621,55.97618218147236,2
2026-01-26 02:49:00+00:00,279.8809109073621,83.96427327220857,3
2026-01-26 02:54:00+00:00,279.8809109073621,111.95236436294478,4
2026-01-26 02:54:00+00:00,279.8809109073621,139.94045545368098,5
2026-01-26 03:07:00+00:00,279.8809109073621,167.9285465444172,6
2026-01-26 03:07:00+00:00,279.8809109073621,195.9166376351534,7
2026-01-26 03:13:00+00:00,279.8809109073621,223.90472872588958,8
2026-01-26 03:13:00+00:00,279.8809109073621,251.89281981662577,9
2026-01-26 04:12:00+00:00,279.8809109073621,279.88091090736197,10
2026-01-26 06:48:00+00:00,284.9187673036946,280.38469654699526,10
2026-01-26 06:58:00+00:00,293.8749564527302,197.81982782932351,7
2026-01-26 07:10:00+00:00,303.95066924539526,172.23871257239065,6
2026-01-26 07:30:00+00:00,314.0263820380603,147.66516859472426,5
2026-01-26 07:32:00+00:00,314.0263820380603,179.06780679853028,6
2026-01-26 07:32:00+00:00,314.0263820380603,210.4704450023363,7
2026-01-26 07:34:00+00:00,314.0263820380603,241.87308320614233,8
2026-01-26 07:34:00+00:00,314.0263820380603,273.27572140994835,9
2026-01-26 07:38:00+00:00,314.0263820380603,304.67835961375437,10
2026-01-26 08:13:00+00:00,319.06423843439285,308.59669236645743,10
2026-01-26 10:53:00+00:00,312.79602555371156,311.3844181914591,10
2026-01-26 11:00:00+00:00,318.0857747698607,313.8055000231721,10
2026-01-26 11:35:00+00:00,301.97806858532016,156.59504893813445,5
2026-01-26 11:59:00+00:00,307.6305434620052,155.95546508052894,5
2026-01-26 12:01:00+00:00,307.6305434620052,186.71851942672947,6
2026-01-26 12:04:00+00:00,307.6305434620052,217.48157377293,7
2026-01-26 12:06:00+00:00,307.6305434620052,248.24462811913054,8
2026-01-26 12:06:00+00:00,307.6305434620052,279.0076824653311,9
2026-01-26 12:14:00+00:00,313.37369975382427,278.4386285972742,9
2026-01-26 12:14:00+00:00,313.37369975382427,309.77599857265665,10
2026-01-26 14:53:00+00:00,319.00402821379106,310.3967988386646,10
2026-01-26 15:00:00+00:00,324.72957215964857,311.06117857764343,10
2026-01-26 15:35:00+00:00,318.08605465077153,312.67197718418856,10
2026-01-26 15:59:00+00:00,323.6234044330876,314.2712632812968,10
2026-01-26 16:03:00+00:00,329.1607542154037,316.42428435663663,10
2026-01-26 16:10:00+00:00,333.46758182387174,257.4818795004222,8
2026-01-26 16:10:00+00:00,333.46758182387174,290.8286376828094,9
2026-01-26 16:11:00+00:00,333.46758182387174,324.1753958651966,10
2026-01-26 16:14:00+00:00,319.6791390347035,293.46856981790205,9
2026-01-26 18:55:00+00:00,312.6610504140001,292.834272037923,9
2026-01-26 19:00:00+00:00,318.5061827128738,292.2119330932455,9
2026-01-26 19:35:00+00:00,324.2317316965877,292.82650079782707,9
2026-01-26 20:30:00+00:00,346.7983842960507,130.2197349119511,4
2026-01-26 20:30:00+00:00,346.7983842960507,164.89957334155616,5
2026-01-26 20:48:00+00:00,346.7983842960507,199.57941177116123,6
2026-01-26 20:52:00+00:00,346.7983842960507,234.2592502007663,7
2026-01-26 21:00:00+00:00,346.7983842960507,268.9390886303714,8
2026-01-26 21:15:00+00:00,346.7983842960507,303.61892705997644,9
2026-02-01 22:38:00+00:00,346.86471578345686,34.686471578345575,1
2026-02-01 22:38:00+00:00,346.86471578345686,69.37294315669126,2
2026-02-01 22:45:00+00:00,346.86471578345686,104.05941473503695,3
2026-02-01 22:45:00+00:00,346.86471578345686,138.74588631338264,4
2026-02-01 22:48:00+00:00,346.86471578345686,173.43235789172832,5
2026-02-01 22:49:00+00:00,346.86471578345686,208.118829470074,6
2026-02-01 22:50:00+00:00,346.86471578345686,242.80530104841966,7
2026-02-01 22:51:00+00:00,346.86471578345686,277.49177262676534,8
2026-02-01 22:52:00+00:00,346.86471578345686,312.178244205111,9
2026-02-01 22:53:00+00:00,346.86471578345686,346.8647157834567,10
2026-02-02 02:48:00+00:00,378.082540203968,211.24061191212513,6
2026-02-02 02:50:00+00:00,362.8204927094959,178.14971802638337,5
2026-02-02 02:50:00+00:00,362.8204927094959,214.43176729733295,6
2026-02-02 02:52:00+00:00,361.4330338463621,181.20212752527783,5
2026-02-02 02:52:00+00:00,361.4330338463621,217.34543090991406,6
2026-02-02 02:52:00+00:00,361.4330338463621,253.48873429455028,7
2026-02-02 02:52:00+00:00,361.4330338463621,289.6320376791865,8
2026-02-02 02:55:00+00:00,353.80201009912605,290.3257671107534,8
2026-02-02 02:55:00+00:00,353.80201009912605,325.705968120666,9
2026-02-02 06:55:00+00:00,369.0571202992824,36.90571202992817,1
2026-02-02 06:56:00+00:00,369.0571202992824,73.8114240598564,2
2026-02-02 07:05:00+00:00,369.0571202992824,110.71713608978465,3
2026-02-02 07:07:00+00:00,369.0571202992824,147.6228481197129,4
2026-02-02 07:07:00+00:00,369.0571202992824,184.52856014964112,5
2026-02-02 07:14:00+00:00,369.0571202992824,221.43427217956935,6
2026-02-02 07:30:00+00:00,369.0571202992824,258.3399842094976,7
2026-02-02 07:35:00+00:00,369.0571202992824,295.2456962394258,8
2026-02-02 07:38:00+00:00,369.0571202992824,332.151408269354,9
2026-02-02 07:38:00+00:00,369.0571202992824,369.05712029928225,10
2026-02-02 11:14:00+00:00,379.39071966766227,185.56192008647912,5
2026-02-02 11:34:00+00:00,371.27146302107803,185.7833543586587,5
2026-02-02 11:37:00+00:00,377.9144911864651,186.66909144737699,5
2026-02-02 11:38:00+00:00,361.67597789329665,149.02526517685016,4
2026-02-02 11:47:00+00:00,361.67597789329665,185.19286296617983,5
2026-02-02 11:54:00+00:00,361.67597789329665,221.3604607555095,6
2026-02-02 12:08:00+00:00,361.67597789329665,257.52805854483915,7
2026-02-02 12:10:00+00:00,361.67597789329665,293.6956563341688,8
2026-02-02 12:15:00+00:00,361.67597789329665,329.86325412349845,9
2026-02-02 15:14:00+00:00,368.50501084731457,328.77468324146366,9
