cluster_id,distance,direction,timestamp,session,weekday,pre_range_pips,pre_trend_pips,pre_volatility,pre_speed,pre_efficiency,minutes_from_cluster_start,minutes_to_cluster_end,cluster_progress
LONG_2.5_006,2.5,LONG,2024-01-15T15:47:00.000000000Z,london,monday,4.60000000000127,3.60000000000138,0.940000000000385,1.3500000000005175,0.38297872340424527,102,42,0.7083333333333334
LONG_2.5_006,2.5,LONG,2024-01-15T15:48:00.000000000Z,london,monday,5.00000000000167,5.00000000000167,1.020000000000465,1.2500000000009726,0.4901960784313128,103,41,0.7152777777777778
LONG_2.5_006,2.5,LONG,2024-01-15T15:49:00.000000000Z,london,monday,5.800000000000249,5.800000000000249,1.100000000000323,1.100000000000545,0.5272727272725951,104,40,0.7222222222222222
LONG_2.5_006,2.5,LONG,2024-01-15T15:50:00.000000000Z,london,monday,7.599999999998719,7.599999999998719,1.28000000000017,1.3499999999999623,0.5937499999998211,105,39,0.7291666666666666
LONG_2.5_006,2.5,LONG,2024-01-15T15:51:00.000000000Z,london,monday,7.800000000000029,7.800000000000029,1.300000000000301,1.2249999999996986,0.5999999999998633,106,38,0.7361111111111112
LONG_2.5_006,2.5,LONG,2024-01-15T15:52:00.000000000Z,london,monday,7.299999999998974,6.199999999998429,1.140000000000141,0.9499999999995623,0.543859649122602,107,37,0.7430555555555556
LONG_2.5_006,2.5,LONG,2024-01-15T15:53:00.000000000Z,london,monday,8.699999999999264,8.699999999999264,1.1700000000001154,1.0499999999996623,0.7435897435896074,108,36,0.75
LONG_2.5_006,2.5,LONG,2024-01-15T15:54:00.000000000Z,london,monday,7.800000000000029,7.800000000000029,1.080000000000192,0.5749999999998812,0.7222222222220965,109,35,0.7569444444444444
LONG_2.5_006,2.5,LONG,2024-01-15T15:55:00.000000000Z,london,monday,7.900000000000684,6.399999999999739,0.9400000000001629,0.5500000000002725,0.6808510638296414,110,34,0.7638888888888888
LONG_2.5_006,2.5,LONG,2024-01-15T15:56:00.000000000Z,london,monday,7.900000000000684,7.500000000000284,0.8300000000001084,0.6500000000003725,0.9036144578312415,111,33,0.7708333333333334
LONG_2.5_006,2.5,LONG,2024-01-15T15:57:00.000000000Z,london,monday,7.900000000000684,7.900000000000684,0.8700000000001484,0.6000000000006,0.908045977011418,112,32,0.7777777777777778
LONG_2.5_006,2.5,LONG,2024-01-15T15:58:00.000000000Z,london,monday,7.399999999999629,7.399999999999629,0.8200000000000429,0.6000000000006,0.9024390243901514,113,31,0.7847222222222222
LONG_2.5_006,2.5,LONG,2024-01-15T15:59:00.000000000Z,london,monday,6.399999999999739,5.399999999999849,0.8200000000000429,0.800000000000245,0.6585365853658008,114,30,0.7916666666666666
LONG_2.5_006,2.5,LONG,2024-01-15T16:00:00.000000000Z,other,monday,3.9999999999995595,3.9999999999995595,0.6800000000000139,0.9749999999997261,0.5882352941175703,115,29,0.7986111111111112
LONG_2.5_006,2.5,LONG,2024-01-15T16:01:00.000000000Z,other,monday,3.6999999999998145,3.6999999999998145,0.6500000000000394,0.6749999999994261,0.5692307692307061,116,28,0.8055555555555556
LONG_2.5_006,2.5,LONG,2024-01-15T16:02:00.000000000Z,other,monday,3.6999999999998145,3.300000000001635,0.6899999999998574,0.6249999999990985,0.4782608695655532,117,27,0.8125
LONG_2.5_006,2.5,LONG,2024-01-15T16:03:00.000000000Z,other,monday,2.2999999999995246,0.8000000000008001,0.6599999999998829,0.6499999999992623,0.12121212121226393,118,26,0.8194444444444444
