node_label,cluster_id,timestamp_start,original_direction,assumed_direction,distance,time_index,time_open,profit_now,mfe_so_far,giveback_now,velocity_now,velocity_change,time_since_peak,time_under_profit_threshold,cluster_progress,opposite_direction_strength,stall_points_so_far,reversal_points_so_far,scenario_type,recommended_action
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,1,1,1.500000000000945,1.500000000000945,0.0,1.500000000000945,1.500000000000945,0,0,0.0,-1.500000000000945,0,0,continuation,HOLD
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,2,2,0.700000000000145,1.500000000000945,0.8000000000008001,-0.8000000000008001,-2.300000000001745,1,1,0.0,-0.700000000000145,0,1,whipsaw-giveback,HARVEST
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,3,3,-0.40000000000040004,1.500000000000945,1.900000000001345,-1.100000000000545,-0.2999999999997449,2,2,0.0,0.40000000000040004,0,2,panic,PANIC
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,4,4,-1.40000000000029,1.500000000000945,2.900000000001235,-0.9999999999998899,0.10000000000065512,3,3,0.0,1.40000000000029,0,3,panic,PANIC
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,5,5,-3.8999999999989043,1.500000000000945,5.399999999999849,-2.4999999999986144,-1.4999999999987246,4,4,0.0,3.8999999999989043,0,4,opposite-impulse,PANIC
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,6,6,-4.199999999998649,1.500000000000945,5.699999999999594,-0.2999999999997449,2.1999999999988695,5,5,0.0,4.199999999998649,0,4,decay,DECAY_EXIT
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,7,7,-4.199999999998649,1.500000000000945,5.699999999999594,0.0,0.2999999999997449,6,6,0.0,4.199999999998649,0,4,decay,DECAY_EXIT
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,8,8,-5.599999999998939,1.500000000000945,7.099999999999884,-1.40000000000029,-1.40000000000029,7,7,0.0,5.599999999998939,0,5,opposite-impulse,PANIC
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,9,9,-6.199999999998429,1.500000000000945,7.699999999999374,-0.5999999999994898,0.8000000000008001,8,8,0.0,6.199999999998429,0,6,opposite-impulse,PANIC
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,10,10,-6.399999999999739,1.500000000000945,7.900000000000684,-0.20000000000131024,0.3999999999981796,9,9,0.0,6.399999999999739,0,6,decay,DECAY_EXIT
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,11,11,-5.999999999999339,1.500000000000945,7.500000000000284,0.40000000000040004,0.6000000000017103,10,10,0.0,5.999999999999339,0,6,continuation,HOLD
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,12,12,-7.200000000000539,1.500000000000945,8.700000000001484,-1.2000000000012,-1.6000000000016001,11,11,0.0,7.200000000000539,0,7,opposite-impulse,PANIC
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,13,13,-7.800000000000029,1.500000000000945,9.300000000000974,-0.5999999999994898,0.6000000000017103,12,12,0.0,7.800000000000029,0,8,opposite-impulse,PANIC
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,14,14,-6.800000000000139,1.500000000000945,8.300000000001084,0.9999999999998899,1.5999999999993797,13,13,0.0,6.800000000000139,0,8,continuation,HOLD
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,15,15,-7.899999999998464,1.500000000000945,9.399999999999409,-1.0999999999983245,-2.0999999999982144,14,14,0.0,7.899999999998464,0,9,opposite-impulse,PANIC
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,16,16,-7.899999999998464,1.500000000000945,9.399999999999409,0.0,1.0999999999983245,15,15,0.0,7.899999999998464,0,9,decay,DECAY_EXIT
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,17,17,-7.500000000000284,1.500000000000945,9.00000000000123,0.3999999999981796,0.3999999999981796,16,16,0.0,7.500000000000284,0,9,continuation,HOLD
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,18,18,-6.399999999999739,1.500000000000945,7.900000000000684,1.100000000000545,0.7000000000023654,17,17,0.0,6.399999999999739,0,9,continuation,HOLD
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,19,19,-5.399999999999849,1.500000000000945,6.900000000000794,0.9999999999998899,-0.10000000000065512,18,18,0.0,5.399999999999849,0,9,continuation,HOLD
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,20,20,-5.800000000000249,1.500000000000945,7.300000000001194,-0.40000000000040004,-1.40000000000029,19,19,0.0,5.800000000000249,0,10,opposite-impulse,PANIC
SHORT_Q4,SHORT_1.5_004,2024-01-15T15:45:00.000000000Z,SHORT,SHORT,1.5,21,21,-6.099999999999994,1.500000000000945,7.600000000000939,-0.2999999999997449,0.10000000000065512,20,20,0.0,6.099999999999994,0,10,decay,DECAY_EXIT
