node_label,cluster_id,timestamp_start,original_direction,assumed_direction,distance,time_index,time_open,profit_now,mfe_so_far,giveback_now,velocity_now,velocity_change,time_since_peak,time_under_profit_threshold,cluster_progress,opposite_direction_strength,stall_points_so_far,reversal_points_so_far,scenario_type,recommended_action
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,1,1,-0.20000000000131024,0.0,0.20000000000131024,-0.20000000000131024,-0.20000000000131024,1,1,0.7397959183673469,0.20000000000131024,0,0,whipsaw-giveback,HARVEST
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,2,2,3.2999999999994145,3.2999999999994145,0.0,3.5000000000007248,3.700000000002035,0,0,0.7397959183673469,-3.2999999999994145,0,0,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,3,3,4.8000000000003595,4.8000000000003595,0.0,1.500000000000945,-1.9999999999997797,0,0,0.7397959183673469,-4.8000000000003595,0,0,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,4,4,4.500000000000615,4.8000000000003595,0.2999999999997449,-0.2999999999997449,-1.80000000000069,1,0,0.7397959183673469,-4.500000000000615,0,0,whipsaw-giveback,HARVEST
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,5,5,3.9999999999995595,4.8000000000003595,0.8000000000008001,-0.5000000000010552,-0.20000000000131024,2,0,0.7397959183673469,-3.9999999999995595,0,1,whipsaw-giveback,HARVEST
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,6,6,4.3999999999999595,4.8000000000003595,0.40000000000040004,0.40000000000040004,0.9000000000014552,3,0,0.7397959183673469,-4.3999999999999595,0,1,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,7,7,6.299999999999084,6.299999999999084,0.0,1.8999999999991246,1.4999999999987246,0,0,0.7397959183673469,-6.299999999999084,0,1,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,8,8,6.599999999998829,6.599999999998829,0.0,0.2999999999997449,-1.5999999999993797,0,0,0.7397959183673469,-6.599999999998829,0,1,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,9,9,6.999999999999229,6.999999999999229,0.0,0.40000000000040004,0.10000000000065512,0,0,0.7397959183673469,-6.999999999999229,0,1,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,10,10,7.699999999999374,7.699999999999374,0.0,0.700000000000145,0.2999999999997449,0,0,0.7397959183673469,-7.699999999999374,0,1,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,11,11,9.200000000000319,9.200000000000319,0.0,1.500000000000945,0.8000000000008001,0,0,0.7397959183673469,-9.200000000000319,0,1,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,12,12,9.799999999999809,9.799999999999809,0.0,0.5999999999994898,-0.9000000000014552,0,0,0.7397959183673469,-9.799999999999809,0,1,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,13,13,9.799999999999809,9.799999999999809,0.0,0.0,-0.5999999999994898,1,0,0.7397959183673469,-9.799999999999809,0,1,noise,DO_NOT_ENTER
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,14,14,9.699999999999154,9.799999999999809,0.10000000000065512,-0.10000000000065512,-0.10000000000065512,2,0,0.7397959183673469,-9.699999999999154,0,1,noise,DO_NOT_ENTER
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,15,15,10.999999999998789,10.999999999998789,0.0,1.2999999999996348,1.40000000000029,0,0,0.7397959183673469,-10.999999999998789,0,1,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,16,16,11.600000000000499,11.600000000000499,0.0,0.6000000000017103,-0.6999999999979245,0,0,0.7397959183673469,-11.600000000000499,0,1,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,17,17,9.299999999998754,11.600000000000499,2.300000000001745,-2.300000000001745,-2.9000000000034554,1,0,0.7397959183673469,-9.299999999998754,0,2,whipsaw-giveback,HARVEST
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,18,18,9.399999999999409,11.600000000000499,2.20000000000109,0.10000000000065512,2.4000000000024,2,0,0.7397959183673469,-9.399999999999409,0,2,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,19,19,9.999999999998899,11.600000000000499,1.6000000000016001,0.5999999999994898,0.4999999999988347,3,0,0.7397959183673469,-9.999999999998899,0,2,continuation,HOLD
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,20,20,8.999999999999009,11.600000000000499,2.60000000000149,-0.9999999999998899,-1.5999999999993797,4,0,0.7397959183673469,-8.999999999999009,0,3,whipsaw-giveback,HARVEST
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,21,21,7.399999999999629,11.600000000000499,4.20000000000087,-1.5999999999993797,-0.5999999999994898,5,0,0.7397959183673469,-7.399999999999629,0,4,whipsaw-giveback,HARVEST
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,22,22,6.999999999999229,11.600000000000499,4.60000000000127,-0.40000000000040004,1.1999999999989797,6,0,0.7397959183673469,-6.999999999999229,0,5,whipsaw-giveback,HARVEST
LONG_Q3,LONG_1.5_004,2024-01-15T12:02:00.000000000Z,LONG,LONG,1.5,23,23,6.599999999998829,11.600000000000499,5.00000000000167,-0.40000000000040004,0.0,7,0,0.7397959183673469,-6.599999999998829,0,6,whipsaw-giveback,HARVEST
