timestamp_start,price_start,pair,direction,time_to_target,target_distance,max_mfe_pips,max_mae_pips,duration,session,weekday,speed,efficiency,drawdown_ratio,extension,composite_score,final_price,zone_label,zone_bucket
2024-01-15T08:24:00.000000000Z,1.09636,EUR_USD,SHORT,6,2.5,4.599999999999049,0.0,6,london,monday,0.4166666666666667,0.7419354838707367,0.0,1.8399999999996197,0.6307741935482567,1.0959,NOISE,B
2024-01-15T08:25:00.000000000Z,1.09634,EUR_USD,SHORT,5,2.5,4.3999999999999595,0.0,5,london,monday,0.5,0.733333333333136,0.0,1.7599999999999838,0.6693333333332528,1.0959,NOISE,B
2024-01-15T08:26:00.000000000Z,1.09634,EUR_USD,SHORT,4,2.5,4.3999999999999595,0.0,4,london,monday,0.625,0.733333333333136,0.0,1.7599999999999838,0.6693333333332528,1.0959,NOISE,B
2024-01-15T08:27:00.000000000Z,1.0963,EUR_USD,SHORT,3,2.5,3.9999999999995595,0.0,3,london,monday,0.8333333333333334,0.7142857142854877,0.0,1.5999999999998238,0.6457142857141774,1.0959,NOISE,B
2024-01-15T08:28:00.000000000Z,1.09616,EUR_USD,SHORT,2,2.5,2.5999999999992696,0.8000000000008001,2,london,monday,1.25,0.619047619047317,0.32000000000032003,1.0399999999997078,0.48761904761883357,1.0959,NOISE,B
2024-01-15T08:29:00.000000000Z,1.09624,EUR_USD,SHORT,1,2.5,3.4000000000000696,0.0,1,london,monday,2.5,1.0,0.0,1.3600000000000279,0.7360000000000028,1.0959,GOOD,A+
2024-01-15T08:30:00.000000000Z,1.0959,EUR_USD,SHORT,31,2.5,3.1000000000003247,1.4999999999987246,31,london,monday,0.08064516129032258,0.14975845410632682,0.5999999999994898,1.2400000000001299,0.0122904784168393,1.09559,BAD,D
2024-01-15T08:31:00.000000000Z,1.09598,EUR_USD,SHORT,29,2.5,2.80000000000058,0.700000000000145,29,london,monday,0.08620689655172414,0.14893617021280617,0.280000000000058,1.120000000000232,0.06729860601616855,1.0957,BAD,D
2024-01-15T08:32:00.000000000Z,1.09584,EUR_USD,SHORT,30,2.5,4.599999999999049,2.100000000000435,30,london,monday,0.08333333333333333,0.22330097087376966,0.8400000000001739,1.8399999999996197,0.05532038834943505,1.09538,BAD,D
2024-01-15T08:33:00.000000000Z,1.09585,EUR_USD,SHORT,28,2.5,2.5999999999992696,1.9999999999997797,28,london,monday,0.08928571428571429,0.14130434782607645,0.7999999999999119,1.0399999999997078,-0.04590683229815245,1.09559,BAD,D
2024-01-15T08:34:00.000000000Z,1.09584,EUR_USD,SHORT,28,2.5,4.599999999999049,2.100000000000435,28,london,monday,0.08928571428571429,0.22549019607842924,0.8400000000001739,1.8399999999996197,0.05976750700272747,1.09538,BAD,D
2024-01-15T08:35:00.000000000Z,1.09585,EUR_USD,SHORT,26,2.5,2.5999999999992696,1.9999999999997797,26,london,monday,0.09615384615384616,0.14285714285714285,0.7999999999999119,1.0399999999997078,-0.04116483516484675,1.09559,BAD,D
2024-01-15T08:36:00.000000000Z,1.0958,EUR_USD,SHORT,26,2.5,4.20000000000087,2.4999999999986144,26,london,monday,0.09615384615384616,0.21212121212129367,0.9999999999994458,1.6800000000003479,0.01054079254097083,1.09538,BAD,D
2024-01-15T08:37:00.000000000Z,1.09585,EUR_USD,SHORT,24,2.5,2.5999999999992696,1.9999999999997797,24,london,monday,0.10416666666666667,0.1511627906976564,0.7999999999999119,1.0399999999997078,-0.03303488372094903,1.09559,BAD,D
2024-01-15T08:38:00.000000000Z,1.09595,EUR_USD,SHORT,22,2.5,2.500000000000835,0.9999999999998899,22,london,monday,0.11363636363636363,0.16556291390735098,0.39999999999995595,1.000000000000334,0.054406983744800776,1.0957,BAD,D
2024-01-15T08:39:00.000000000Z,1.09605,EUR_USD,SHORT,21,2.5,3.5000000000007248,0.0,21,london,monday,0.11904761904761904,0.24822695035467693,0.0,1.40000000000029,0.2107193515704712,1.0957,BAD,C
2024-01-15T08:40:00.000000000Z,1.09601,EUR_USD,SHORT,20,2.5,3.1000000000003247,0.0,20,london,monday,0.125,0.2262773722628187,0.0,1.2400000000001299,0.18951094890514045,1.0957,BAD,D
2024-01-15T08:41:00.000000000Z,1.09582,EUR_USD,SHORT,21,2.5,4.3999999999999595,1.8999999999991246,21,london,monday,0.11904761904761904,0.2933333333333629,0.7599999999996498,1.7599999999999838,0.11276190476198501,1.09538,BAD,D
2024-01-15T08:42:00.000000000Z,1.0959,EUR_USD,SHORT,19,2.5,3.1000000000003247,1.0999999999983245,19,london,monday,0.13157894736842105,0.256198347107526,0.4399999999993298,1.2400000000001299,0.11742670726421003,1.09559,BAD,D
2024-01-15T08:43:00.000000000Z,1.09598,EUR_USD,SHORT,17,2.5,2.80000000000058,0.2999999999997449,17,london,monday,0.14705882352941177,0.27450980392161983,0.11999999999989797,1.120000000000232,0.1860392156863386,1.0957,BAD,D
2024-01-15T08:44:00.000000000Z,1.09601,EUR_USD,SHORT,16,2.5,3.1000000000003247,0.0,16,london,monday,0.15625,0.31313131313133125,0.0,1.2400000000001299,0.24300252525254548,1.0957,BAD,C
2024-01-15T08:45:00.000000000Z,1.09584,EUR_USD,SHORT,17,2.5,4.599999999999049,1.6000000000016001,17,london,monday,0.14705882352941177,0.40350877192976986,0.6400000000006401,1.8399999999996197,0.20563880288938902,1.09538,BAD,C
2024-01-15T08:46:00.000000000Z,1.09596,EUR_USD,SHORT,14,2.5,2.60000000000149,0.40000000000040004,14,london,monday,0.17857142857142858,0.3714285714288252,0.16000000000016001,1.040000000000596,0.2277142857144148,1.0957,BAD,C
2024-01-15T08:47:00.000000000Z,1.096,EUR_USD,SHORT,13,2.5,3.00000000000189,0.0,13,london,monday,0.19230769230769232,0.45454545454582157,0.0,1.200000000000756,0.3172027972030197,1.0957,BAD,C
2024-01-15T08:48:00.000000000Z,1.09585,EUR_USD,SHORT,13,2.5,2.5999999999992696,1.100000000000545,13,london,monday,0.19230769230769232,0.41935483870981605,0.440000000000218,1.0399999999997078,0.199126550868469,1.09559,BAD,D
2024-01-15T08:49:00.000000000Z,1.09588,EUR_USD,SHORT,12,2.5,2.8999999999990145,0.8000000000008001,12,london,monday,0.20833333333333334,0.49152542372894115,0.32000000000032003,1.1599999999996058,0.2736101694914731,1.09559,BAD,C
2024-01-15T08:50:00.000000000Z,1.09596,EUR_USD,SHORT,10,2.5,2.60000000000149,0.0,10,london,monday,0.25,0.6500000000008049,0.0,1.040000000000596,0.4140000000003816,1.0957,NOISE,B
2024-01-15T08:51:00.000000000Z,1.09596,EUR_USD,SHORT,9,2.5,2.60000000000149,0.0,9,london,monday,0.2777777777777778,0.6500000000008049,0.0,1.040000000000596,0.4306666666670482,1.0957,NOISE,B
2024-01-15T08:52:00.000000000Z,1.09596,EUR_USD,SHORT,8,2.5,2.60000000000149,0.0,8,london,monday,0.3125,0.6500000000008049,0.0,1.040000000000596,0.4515000000003816,1.0957,NOISE,B
2024-01-15T08:53:00.000000000Z,1.09592,EUR_USD,SHORT,8,2.5,3.2999999999994145,0.2999999999997449,8,london,monday,0.3125,0.7021276595750511,0.11999999999989797,1.3199999999997658,0.47635106383001746,1.09559,NOISE,B
2024-01-15T08:54:00.000000000Z,1.09595,EUR_USD,SHORT,6,2.5,2.500000000000835,0.0,6,london,monday,0.4166666666666667,0.7575757575766547,0.0,1.000000000000334,0.5530303030306953,1.0957,NOISE,B
2024-01-15T08:55:00.000000000Z,1.09582,EUR_USD,SHORT,7,2.5,4.3999999999999595,0.1999999999990898,7,london,monday,0.35714285714285715,0.8461538461544375,0.07999999999963592,1.7599999999999838,0.6127472527475605,1.09538,NOISE,B
2024-01-15T08:56:00.000000000Z,1.0958,EUR_USD,SHORT,6,2.5,4.20000000000087,0.3999999999981796,6,london,monday,0.4166666666666667,0.8400000000006395,0.15999999999927184,1.6800000000003479,0.6220000000004363,1.09538,NOISE,B
2024-01-15T08:57:00.000000000Z,1.0958,EUR_USD,SHORT,5,2.5,4.20000000000087,0.3999999999981796,5,london,monday,0.5,0.8400000000006395,0.15999999999927184,1.6800000000003479,0.6720000000004362,1.09538,NOISE,B
2024-01-15T08:58:00.000000000Z,1.09584,EUR_USD,SHORT,4,2.5,4.599999999999049,0.0,4,london,monday,0.625,1.0,0.0,1.8399999999996197,0.783999999999962,1.09538,GOOD,A+
2024-01-15T08:59:00.000000000Z,1.09582,EUR_USD,SHORT,3,2.5,4.3999999999999595,0.0,3,london,monday,0.8333333333333334,1.0,0.0,1.7599999999999838,0.7759999999999984,1.09538,GOOD,A+
2024-01-15T09:00:00.000000000Z,1.0957,EUR_USD,SHORT,2,2.5,3.1999999999987594,0.0,2,london,monday,1.25,1.0,0.0,1.2799999999995038,0.7279999999999504,1.09538,GOOD,A+
2024-01-15T09:01:00.000000000Z,1.09559,EUR_USD,SHORT,15,2.5,2.500000000000835,0.0,15,london,monday,0.16666666666666666,0.22935779816516005,0.0,1.000000000000334,0.1917431192660974,1.09534,BAD,D
2024-01-15T09:02:00.000000000Z,1.09538,EUR_USD,SHORT,33,2.5,4.100000000000215,2.100000000000435,33,london,monday,0.07575757575757576,0.16872427983540447,0.8400000000001739,1.6400000000000858,0.008944257388681057,1.09497,BAD,D
2024-01-15T09:03:00.000000000Z,1.09541,EUR_USD,SHORT,32,2.5,4.3999999999999595,1.80000000000069,32,london,monday,0.078125,0.18333333333333487,0.720000000000276,1.7599999999999838,0.05220833333327715,1.09497,BAD,D
2024-01-15T09:04:00.000000000Z,1.09546,EUR_USD,SHORT,31,2.5,4.900000000001015,1.2999999999996348,31,london,monday,0.08064516129032258,0.20851063829792862,0.5199999999998539,1.9600000000004059,0.12379135209343482,1.09497,BAD,D
2024-01-15T09:05:00.000000000Z,1.09546,EUR_USD,SHORT,30,2.5,4.900000000001015,1.2999999999996348,30,london,monday,0.08333333333333333,0.20851063829792862,0.5199999999998539,1.9600000000004059,0.12540425531924126,1.09497,BAD,D
2024-01-15T09:06:00.000000000Z,1.09556,EUR_USD,SHORT,11,2.5,2.6999999999999247,0.1999999999990898,11,london,monday,0.22727272727272727,0.35999999999997634,0.07999999999963592,1.0799999999999699,0.27236363636369676,1.09529,BAD,C
2024-01-15T09:07:00.000000000Z,1.09551,EUR_USD,SHORT,11,2.5,2.6999999999999247,0.700000000000145,11,london,monday,0.22727272727272727,0.35999999999997634,0.280000000000058,1.0799999999999699,0.23236363636361232,1.09524,BAD,C
2024-01-15T09:08:00.000000000Z,1.09544,EUR_USD,SHORT,27,2.5,4.699999999999704,1.500000000000945,27,london,monday,0.09259259259259259,0.2206572769953179,0.600000000000378,1.8799999999998818,0.11181846635359531,1.09497,BAD,D
2024-01-15T09:09:00.000000000Z,1.0955,EUR_USD,SHORT,9,2.5,2.5999999999992696,0.8000000000008001,9,london,monday,0.2777777777777778,0.4193548387095157,0.32000000000032003,1.0399999999997078,0.27440860215037977,1.09524,BAD,C
2024-01-15T09:10:00.000000000Z,1.09552,EUR_USD,SHORT,8,2.5,2.80000000000058,0.5999999999994898,8,london,monday,0.3125,0.4666666666668147,0.23999999999979593,1.120000000000232,0.33816666666678996,1.09524,BAD,C
2024-01-15T09:11:00.000000000Z,1.09555,EUR_USD,SHORT,6,2.5,2.5999999999992696,0.2999999999997449,6,london,monday,0.4166666666666667,0.5,0.11999999999989797,1.0399999999997078,0.4299999999999912,1.09529,NOISE,B
2024-01-15T09:12:00.000000000Z,1.09558,EUR_USD,SHORT,5,2.5,2.8999999999990145,0.0,5,london,monday,0.5,0.591836734693822,0.0,1.1599999999996058,0.5527346938774894,1.09529,NOISE,B
2024-01-15T09:13:00.000000000Z,1.09541,EUR_USD,SHORT,22,2.5,4.3999999999999595,1.80000000000069,22,london,monday,0.11363636363636363,0.24175824175827795,0.720000000000276,1.7599999999999838,0.09688511488507255,1.09497,BAD,D
2024-01-15T09:14:00.000000000Z,1.09551,EUR_USD,SHORT,4,2.5,2.6999999999999247,0.0,4,london,monday,0.625,1.0,0.0,1.0799999999999699,0.707999999999997,1.09524,GOOD,A
2024-01-15T09:15:00.000000000Z,1.09544,EUR_USD,SHORT,20,2.5,4.699999999999704,1.500000000000945,20,london,monday,0.125,0.2848484848485175,0.600000000000378,1.8799999999998818,0.1569393939393196,1.09497,BAD,D
2024-01-15T09:16:00.000000000Z,1.09534,EUR_USD,LONG,14,2.5,2.500000000000835,0.9999999999998899,14,london,monday,0.17857142857142858,0.26881720430126527,0.39999999999995595,1.000000000000334,0.13466973886340547,1.09559,BAD,D
2024-01-15T09:17:00.000000000Z,1.09529,EUR_USD,LONG,13,2.5,2.9999999999996696,0.5000000000010552,13,london,monday,0.19230769230769232,0.3409090909091425,0.20000000000042206,1.1999999999998678,0.2317482517481748,1.09559,BAD,C
2024-01-15T09:18:00.000000000Z,1.09524,EUR_USD,LONG,12,2.5,3.5000000000007248,0.0,12,london,monday,0.20833333333333334,0.4216867469882097,0.0,1.40000000000029,0.33367469879531286,1.09559,BAD,C
2024-01-15T09:19:00.000000000Z,1.09534,EUR_USD,LONG,11,2.5,2.500000000000835,0.2999999999997449,11,london,monday,0.22727272727272727,0.3424657534249242,0.11999999999989797,1.000000000000334,0.24934993773365985,1.09559,BAD,C
2024-01-15T09:20:00.000000000Z,1.09531,EUR_USD,LONG,10,2.5,2.80000000000058,0.0,10,london,monday,0.25,0.40000000000025376,0.0,1.120000000000232,0.32200000000012474,1.09559,BAD,C
2024-01-15T09:21:00.000000000Z,1.09548,EUR_USD,SHORT,13,2.5,2.5999999999992696,1.100000000000545,13,london,monday,0.19230769230769232,0.28888888888891084,0.440000000000218,1.0399999999997078,0.14694017094010692,1.09522,BAD,D
2024-01-15T09:22:00.000000000Z,1.09547,EUR_USD,SHORT,13,2.5,4.999999999999449,1.2000000000012,13,london,monday,0.19230769230769232,0.43859649122813854,0.48000000000048004,1.9999999999997797,0.2948232118757528,1.09497,BAD,C
2024-01-15T09:23:00.000000000Z,1.09542,EUR_USD,SHORT,12,2.5,4.500000000000615,1.7000000000000348,12,london,monday,0.20833333333333334,0.4128440366973748,0.6800000000000139,1.8000000000002458,0.23413761467897176,1.09497,BAD,C
2024-01-15T09:24:00.000000000Z,1.0954,EUR_USD,SHORT,11,2.5,4.299999999999304,1.900000000001345,11,london,monday,0.22727272727272727,0.40186915887855895,0.760000000000538,1.7199999999997218,0.2171112999149245,1.09497,BAD,C
2024-01-15T09:25:00.000000000Z,1.09532,EUR_USD,LONG,5,2.5,2.6999999999999247,0.0,5,london,monday,0.5,0.7297297297301839,0.0,1.0799999999999699,0.5998918918920706,1.09559,NOISE,B
2024-01-15T09:26:00.000000000Z,1.09544,EUR_USD,SHORT,9,2.5,4.699999999999704,1.500000000000945,9,london,monday,0.2777777777777778,0.540229885057483,0.600000000000378,1.8799999999998818,0.3507586206895725,1.09497,BAD,C
2024-01-15T09:27:00.000000000Z,1.09544,EUR_USD,SHORT,8,2.5,4.699999999999704,1.500000000000945,8,london,monday,0.3125,0.540229885057483,0.600000000000378,1.8799999999998818,0.3715919540229058,1.09497,BAD,C
2024-01-15T09:28:00.000000000Z,1.0954,EUR_USD,SHORT,7,2.5,4.299999999999304,1.900000000001345,7,london,monday,0.35714285714285715,0.5180722891566136,0.760000000000538,1.7199999999997218,0.34151462994822435,1.09497,BAD,C
2024-01-15T09:29:00.000000000Z,1.09539,EUR_USD,SHORT,6,2.5,4.20000000000087,1.9999999999997797,6,london,monday,0.4166666666666667,0.5121951219512988,0.7999999999999119,1.6800000000003479,0.36287804878057195,1.09497,BAD,C
2024-01-15T09:30:00.000000000Z,1.09559,EUR_USD,SHORT,4,2.5,3.6999999999998145,0.0,4,london,monday,0.625,1.0,0.0,1.4799999999999258,0.7479999999999926,1.09522,GOOD,A+
2024-01-15T09:31:00.000000000Z,1.09544,EUR_USD,SHORT,4,2.5,4.699999999999704,0.0,4,london,monday,0.625,1.0,0.0,1.8799999999998818,0.7879999999999882,1.09497,GOOD,A+
2024-01-15T09:32:00.000000000Z,1.0954,EUR_USD,SHORT,3,2.5,4.299999999999304,0.0,3,london,monday,0.8333333333333334,1.0,0.0,1.7199999999997218,0.7719999999999722,1.09497,GOOD,A+
2024-01-15T09:33:00.000000000Z,1.0954,EUR_USD,SHORT,2,2.5,4.299999999999304,0.0,2,london,monday,1.25,1.0,0.0,1.7199999999997218,0.7719999999999722,1.09497,GOOD,A+
2024-01-15T09:34:00.000000000Z,1.09522,EUR_USD,SHORT,1,2.5,2.500000000000835,0.0,1,london,monday,2.5,1.0,0.0,1.000000000000334,0.7000000000000334,1.09497,NOISE,B
2024-01-15T09:35:00.000000000Z,1.09497,EUR_USD,SHORT,2,2.5,3.2999999999994145,0.0,2,london,monday,1.25,1.0,0.0,1.3199999999997658,0.7319999999999766,1.09464,GOOD,A+
2024-01-15T09:36:00.000000000Z,1.09496,EUR_USD,SHORT,1,2.5,3.1999999999987594,0.0,1,london,monday,2.5,1.0,0.0,1.2799999999995038,0.7279999999999504,1.09464,GOOD,A+
2024-01-15T09:37:00.000000000Z,1.09464,EUR_USD,SHORT,25,2.5,3.4000000000000696,1.5999999999993797,25,london,monday,0.1,0.13821138211384168,0.6399999999997519,1.3600000000000279,0.023284552845589092,1.0943,BAD,D
2024-01-15T09:38:00.000000000Z,1.09451,EUR_USD,LONG,17,2.5,2.8999999999990145,0.8000000000008001,17,london,monday,0.14705882352941177,0.17365269461075933,0.32000000000032003,1.1599999999996058,0.10969637196184737,1.0948,BAD,D
2024-01-15T09:39:00.000000000Z,1.09473,EUR_USD,SHORT,8,2.5,2.9999999999996696,0.1999999999990898,8,london,monday,0.3125,0.5000000000001851,0.07999999999963592,1.1999999999998678,0.39150000000013363,1.09443,BAD,C
2024-01-15T09:40:00.000000000Z,1.0947,EUR_USD,SHORT,7,2.5,2.6999999999999247,0.4999999999988347,7,london,monday,0.35714285714285715,0.4736842105265208,0.19999999999953388,1.0799999999999699,0.3717593984964128,1.09443,BAD,C
2024-01-15T09:41:00.000000000Z,1.09475,EUR_USD,SHORT,6,2.5,3.1999999999987594,0.0,6,london,monday,0.4166666666666667,0.6153846153845497,0.0,1.2799999999995038,0.5241538461537703,1.09443,NOISE,B
2024-01-15T09:42:00.000000000Z,1.09471,EUR_USD,SHORT,5,2.5,2.80000000000058,0.0,5,london,monday,0.5,0.5833333333334104,0.0,1.120000000000232,0.5453333333333874,1.09443,NOISE,B
2024-01-15T09:43:00.000000000Z,1.09468,EUR_USD,SHORT,4,2.5,2.500000000000835,0.0,4,london,monday,0.625,0.5555555555556652,0.0,1.000000000000334,0.5222222222222995,1.09443,NOISE,B
2024-01-15T09:44:00.000000000Z,1.09458,EUR_USD,SHORT,18,2.5,2.80000000000058,2.1999999999988695,18,london,monday,0.1388888888888889,0.15053763440861756,0.8799999999995478,1.120000000000232,-0.020451612903106008,1.0943,BAD,D
2024-01-15T09:45:00.000000000Z,1.09468,EUR_USD,SHORT,2,2.5,2.500000000000835,0.0,2,london,monday,1.25,1.0,0.0,1.000000000000334,0.7000000000000334,1.09443,NOISE,B
2024-01-15T09:46:00.000000000Z,1.09465,EUR_USD,SHORT,16,2.5,3.4999999999985043,1.500000000000945,16,london,monday,0.15625,0.20231213872823617,0.600000000000378,1.3999999999994017,0.09467485549115903,1.0943,BAD,D
2024-01-15T09:47:00.000000000Z,1.09443,EUR_USD,LONG,2,2.5,2.6999999999999247,0.0,2,london,monday,1.25,1.0,0.0,1.0799999999999699,0.707999999999997,1.0947,GOOD,A
2024-01-15T09:48:00.000000000Z,1.09452,EUR_USD,LONG,7,2.5,2.80000000000058,0.5999999999994898,7,london,monday,0.35714285714285715,0.3684210526316097,0.23999999999979593,1.120000000000232,0.3256541353384222,1.0948,BAD,C
2024-01-15T09:49:00.000000000Z,1.0947,EUR_USD,SHORT,11,2.5,2.8999999999990145,0.9999999999998899,11,london,monday,0.22727272727272727,0.25663716814148857,0.39999999999995595,1.1599999999996058,0.1750185036202012,1.09441,BAD,D
2024-01-15T09:50:00.000000000Z,1.09461,EUR_USD,SHORT,12,2.5,3.1000000000003247,1.8999999999991246,12,london,monday,0.20833333333333334,0.2695652173912842,0.7599999999996498,1.2400000000001299,0.1048260869565967,1.0943,BAD,D
2024-01-15T09:51:00.000000000Z,1.09446,EUR_USD,LONG,4,2.5,3.4000000000000696,0.0,4,london,monday,0.625,1.0,0.0,1.3600000000000279,0.7360000000000028,1.0948,GOOD,A+
2024-01-15T09:52:00.000000000Z,1.0945,EUR_USD,LONG,3,2.5,2.9999999999996696,0.0,3,london,monday,0.8333333333333334,1.0,0.0,1.1999999999998678,0.7199999999999868,1.0948,GOOD,A
2024-01-15T09:53:00.000000000Z,1.09456,EUR_USD,SHORT,9,2.5,2.5999999999992696,2.4000000000001798,9,london,monday,0.2777777777777778,0.2888888888887683,0.9600000000000719,1.0399999999997078,0.09422222222213036,1.0943,BAD,D
2024-01-15T09:54:00.000000000Z,1.0946,EUR_USD,SHORT,8,2.5,2.9999999999996696,1.9999999999997797,8,london,monday,0.3125,0.34883720930225354,0.7999999999999119,1.1999999999998678,0.1870348837209058,1.0943,BAD,D
2024-01-15T09:55:00.000000000Z,1.0948,EUR_USD,SHORT,5,2.5,3.8999999999989043,0.0,5,london,monday,0.5,0.7090909090906449,0.0,1.5599999999995617,0.6396363636362141,1.09441,NOISE,B
2024-01-15T09:56:00.000000000Z,1.09478,EUR_USD,SHORT,4,2.5,3.6999999999998145,0.0,4,london,monday,0.625,0.6981132075469485,0.0,1.4799999999999258,0.627245283018772,1.09441,NOISE,B
2024-01-15T09:57:00.000000000Z,1.09468,EUR_USD,SHORT,3,2.5,2.6999999999999247,0.0,3,london,monday,0.8333333333333334,0.6279069767439459,0.0,1.0799999999999699,0.5591627906975754,1.09441,NOISE,B
2024-01-15T09:58:00.000000000Z,1.0946,EUR_USD,SHORT,4,2.5,2.9999999999996696,0.8000000000008001,4,london,monday,0.625,0.6521739130432264,0.32000000000032003,1.1999999999998678,0.5168695652172134,1.0943,NOISE,B
