entry_time,node,risk_usd,margin,score,exit_time,pnl,realized_R,mode,final_balance
2025-12-15 03:51:00+00:00,NZD_JPY__monday__asia,2.0640000000000005,10.320000000000002,0.78537285,2025-12-15 07:51:00+00:00,-2.270400000000001,-1.1,HARVESTER,105.09520000000003
2025-12-15 07:09:00+00:00,USD_JPY__monday__asia,2.1527040000000004,10.763520000000002,0.7861909,2025-12-15 11:09:00+00:00,-2.3679744000000005,-1.1,HARVESTER,102.72722560000004
2025-12-15 07:55:00+00:00,EUR_GBP__monday__london,2.1019040000000007,10.509520000000004,0.7225237,2025-12-15 11:55:00+00:00,1.4713328000000006,0.7000000000000001,HARVESTER,104.19855840000004
2025-12-15 08:10:00+00:00,USD_CAD__monday__london,2.1019040000000007,10.509520000000004,0.72082705,2025-12-15 12:10:00+00:00,-2.3120944000000008,-1.1,HARVESTER,101.88646400000003
2025-12-15 08:19:00+00:00,EUR_USD__monday__london,2.1019040000000007,10.509520000000004,0.7653562,2025-12-15 12:19:00+00:00,1.4713328000000006,0.7000000000000001,HARVESTER,103.35779680000003
2025-12-15 08:19:00+00:00,GBP_USD__monday__london,2.1019040000000007,10.509520000000004,0.7391021,2025-12-15 12:19:00+00:00,-2.3120944000000008,-1.1,HARVESTER,101.04570240000002
2025-12-15 08:45:00+00:00,EUR_CHF__monday__london,2.1019040000000007,10.509520000000004,0.7348384000000001,2025-12-15 12:45:00+00:00,-2.3120944000000008,-1.1,HARVESTER,98.73360800000002
2025-12-15 09:10:00+00:00,AUD_JPY__monday__london,2.1019040000000007,10.509520000000004,0.7948067000000001,2025-12-15 13:10:00+00:00,-2.3120944000000008,-1.1,HARVESTER,96.42151360000001
2025-12-15 09:10:00+00:00,USD_CHF__monday__london,2.1019040000000007,10.509520000000004,0.7695773,2025-12-15 13:10:00+00:00,1.4713328000000006,0.7000000000000001,HARVESTER,97.89284640000001
2025-12-15 09:59:00+00:00,NZD_USD__monday__london,2.1019040000000007,10.509520000000004,0.7209947,2025-12-15 13:59:00+00:00,-2.3120944000000008,-1.1,HARVESTER,95.580752
2025-12-15 11:14:00+00:00,USD_JPY__monday__london,2.054544512000001,10.272722560000005,0.7808578500000001,2025-12-15 15:14:00+00:00,1.4381811584000008,0.7000000000000001,HARVESTER,97.0189331584
2025-12-15 12:19:00+00:00,EUR_USD__monday__london,2.0209140480000007,10.104570240000005,0.7440146500000001,2025-12-15 16:19:00+00:00,1.4146398336000006,0.7000000000000001,HARVESTER,98.43357299200001
2025-12-15 12:30:00+00:00,GBP_USD__monday__london,2.0209140480000007,10.104570240000005,0.73021685,2025-12-15 16:30:00+00:00,1.4146398336000006,0.7000000000000001,HARVESTER,99.84821282560002
2025-12-15 12:34:00+00:00,USD_CHF__monday__new_york,2.0209140480000007,10.104570240000005,0.7210196499999999,2025-12-15 16:34:00+00:00,1.4146398336000006,0.7000000000000001,HARVESTER,101.26285265920002
2025-12-15 12:37:00+00:00,EUR_USD__monday__new_york,2.0209140480000007,10.104570240000005,0.7250618,2025-12-15 16:37:00+00:00,1.4146398336000006,0.7000000000000001,HARVESTER,102.67749249280003
2025-12-15 12:45:00+00:00,USD_CAD__monday__london,1.9746721600000003,9.873360800000002,0.7261049,2025-12-15 16:45:00+00:00,1.3822705120000003,0.7000000000000001,HARVESTER,104.05976300480003
2025-12-15 13:10:00+00:00,USD_CHF__monday__london,1.9578569280000002,9.789284640000002,0.7660251,2025-12-15 17:10:00+00:00,-2.1536426208000004,-1.1,HARVESTER,101.90612038400003
2025-12-15 13:18:00+00:00,USD_CAD__monday__new_york,1.9578569280000002,9.789284640000002,0.7277008,2025-12-15 17:18:00+00:00,-2.1536426208000004,-1.1,HARVESTER,99.75247776320003
2025-12-15 14:02:00+00:00,EUR_GBP__monday__new_york,1.91161504,9.558075200000001,0.7255142,2025-12-15 18:02:00+00:00,-2.102776544,-1.1,HARVESTER,97.64970121920004
2025-12-15 16:01:00+00:00,NZD_JPY__monday__new_york,1.940378663168,9.70189331584,0.8021632,2025-12-15 20:01:00+00:00,-2.1344165294848003,-1.1,HARVESTER,95.51528468971524
2025-12-15 16:26:00+00:00,GBP_USD__monday__new_york,1.9686714598400001,9.843357299200001,0.74061385,2025-12-15 20:26:00+00:00,1.3780700218880002,0.7000000000000001,HARVESTER,96.89335471160325
2025-12-15 16:31:00+00:00,EUR_USD__monday__london,1.9969642565120003,9.984821282560002,0.7234152,2025-12-15 20:31:00+00:00,1.3978749795584002,0.7000000000000001,HARVESTER,98.29122969116165
2025-12-15 16:33:00+00:00,NZD_USD__monday__london,1.9969642565120003,9.984821282560002,0.75156295,2025-12-15 20:33:00+00:00,1.3978749795584002,0.7000000000000001,HARVESTER,99.68910467072004
2025-12-15 16:34:00+00:00,NZD_USD__monday__new_york,2.0252570531840006,10.126285265920004,0.7844492,2025-12-15 20:34:00+00:00,1.4176799372288005,0.7000000000000001,HARVESTER,101.10678460794884
2025-12-15 16:37:00+00:00,USD_CHF__monday__new_york,2.0535498498560005,10.267749249280003,0.7235559,2025-12-15 20:37:00+00:00,1.4374848948992005,0.7000000000000001,HARVESTER,102.54426950284804
2025-12-15 17:19:00+00:00,USD_CAD__monday__new_york,1.9950495552640006,9.975247776320003,0.77068945,2025-12-15 21:19:00+00:00,-2.1945545107904008,-1.1,HARVESTER,100.34971499205764
2025-12-15 19:43:00+00:00,EUR_USD__monday__new_york,1.952994024384001,9.764970121920005,0.7445379000000001,2025-12-15 23:43:00+00:00,1.3670958170688008,0.7000000000000001,HARVESTER,101.71681080912644
2025-12-15 19:50:00+00:00,USD_JPY__monday__new_york,1.952994024384001,9.764970121920005,0.78869595,2025-12-15 23:50:00+00:00,1.3670958170688008,0.7000000000000001,HARVESTER,103.08390662619524
2025-12-15 21:13:00+00:00,GBP_USD__monday__new_york,2.050885390056961,10.254426950284806,0.7203417,2025-12-16 01:13:00+00:00,-2.2559739290626575,-1.1,HARVESTER,100.82793269713258
2025-12-15 21:33:00+00:00,USD_CHF__monday__new_york,2.006994299841153,10.034971499205765,0.7221452500000001,2025-12-16 01:33:00+00:00,1.4048960098888073,0.7000000000000001,HARVESTER,102.23282870702138
2025-12-21 22:46:00+00:00,USD_CHF__monday__asia,2.044656574140428,10.223282870702139,0.72112095,2025-12-22 02:46:00+00:00,-2.249122231554471,-1.1,HARVESTER,99.98370647546692
2025-12-21 22:55:00+00:00,GBP_JPY__monday__asia,2.044656574140428,10.223282870702139,0.7974966,2025-12-22 02:55:00+00:00,1.4312596018982997,0.7000000000000001,HARVESTER,101.41496607736522
2025-12-21 22:58:00+00:00,USD_CAD__monday__asia,2.044656574140428,10.223282870702139,0.7285298000000001,2025-12-22 02:58:00+00:00,1.4312596018982997,0.7000000000000001,HARVESTER,102.84622567926353
2025-12-21 23:02:00+00:00,USD_CAD__monday__sydney,2.044656574140428,10.223282870702139,0.7297315,2025-12-22 03:02:00+00:00,1.4312596018982997,0.7000000000000001,HARVESTER,104.27748528116183
2025-12-21 23:23:00+00:00,NZD_JPY__monday__asia,2.044656574140428,10.223282870702139,0.7833984,2025-12-22 03:23:00+00:00,-2.249122231554471,-1.1,HARVESTER,102.02836304960736
2025-12-21 23:23:00+00:00,NZD_JPY__monday__sydney,2.044656574140428,10.223282870702139,0.7844401500000001,2025-12-22 03:23:00+00:00,1.4312596018982997,0.7000000000000001,HARVESTER,103.45962265150567
2025-12-21 23:41:00+00:00,AUD_JPY__monday__asia,2.044656574140428,10.223282870702139,0.78562555,2025-12-22 03:41:00+00:00,1.4312596018982997,0.7000000000000001,HARVESTER,104.89088225340397
2025-12-21 23:41:00+00:00,AUD_JPY__monday__sydney,2.044656574140428,10.223282870702139,0.78514105,2025-12-22 03:41:00+00:00,1.4312596018982997,0.7000000000000001,HARVESTER,106.32214185530228
2025-12-21 23:45:00+00:00,EUR_USD__monday__asia,2.044656574140428,10.223282870702139,0.7305809000000001,2025-12-22 03:45:00+00:00,1.4312596018982997,0.7000000000000001,HARVESTER,107.75340145720058
2025-12-22 03:10:00+00:00,GBP_USD__monday__asia,2.0855497056232366,10.427748528116183,0.7240336,2025-12-22 07:10:00+00:00,1.4598847939362658,0.7000000000000001,HARVESTER,109.21328625113685
2025-12-22 03:13:00+00:00,USD_CHF__monday__asia,2.0855497056232366,10.427748528116183,0.7225680000000001,2025-12-22 07:13:00+00:00,1.4598847939362658,0.7000000000000001,HARVESTER,110.67317104507312
2025-12-22 03:17:00+00:00,EUR_CHF__monday__asia,2.0855497056232366,10.427748528116183,0.72043185,2025-12-22 07:17:00+00:00,1.4598847939362658,0.7000000000000001,HARVESTER,112.13305583900939
2025-12-22 03:32:00+00:00,EUR_CHF__monday__sydney,2.0691924530301136,10.345962265150568,0.7300840000000001,2025-12-22 07:32:00+00:00,-2.2761116983331253,-1.1,HARVESTER,109.85694414067626
2025-12-22 04:08:00+00:00,AUD_USD__monday__asia,2.1550680291440116,10.775340145720058,0.74531095,2025-12-22 08:08:00+00:00,1.5085476204008084,0.7000000000000001,HARVESTER,111.36549176107707
2025-12-22 04:09:00+00:00,NZD_USD__monday__asia,2.1550680291440116,10.775340145720058,0.7249687,2025-12-22 08:09:00+00:00,-2.370574832058413,-1.1,HARVESTER,108.99491692901866
2025-12-22 04:09:00+00:00,NZD_USD__monday__sydney,2.1550680291440116,10.775340145720058,0.7234687,2025-12-22 08:09:00+00:00,-2.370574832058413,-1.1,HARVESTER,106.62434209696025
2025-12-22 04:10:00+00:00,GBP_USD__monday__sydney,2.1550680291440116,10.775340145720058,0.72510635,2025-12-22 08:10:00+00:00,-2.370574832058413,-1.1,HARVESTER,104.25376726490184
2025-12-22 04:14:00+00:00,USD_CAD__monday__asia,2.1550680291440116,10.775340145720058,0.7743965500000001,2025-12-22 08:14:00+00:00,-2.370574832058413,-1.1,HARVESTER,101.88319243284343
2025-12-22 04:14:00+00:00,USD_CAD__monday__sydney,2.1550680291440116,10.775340145720058,0.72889655,2025-12-22 08:14:00+00:00,1.5085476204008084,0.7000000000000001,HARVESTER,103.39174005324423
2025-12-22 07:15:00+00:00,GBP_JPY__monday__asia,2.2134634209014625,11.067317104507312,0.7834648000000001,2025-12-22 11:15:00+00:00,-2.434809762991609,-1.1,HARVESTER,100.95693029025263
2025-12-22 07:24:00+00:00,GBP_USD__monday__asia,2.2426611167801878,11.213305583900938,0.7403982000000001,2025-12-22 11:24:00+00:00,1.5698627817461315,0.7000000000000001,HARVESTER,102.52679307199875
2025-12-22 07:34:00+00:00,AUD_USD__monday__london,2.197138882813525,10.985694414067627,0.7283889,2025-12-22 11:34:00+00:00,1.5379972179694679,0.7000000000000001,HARVESTER,104.06479028996822
2025-12-22 07:37:00+00:00,GBP_USD__monday__london,2.197138882813525,10.985694414067627,0.73798505,2025-12-22 11:37:00+00:00,1.5379972179694679,0.7000000000000001,HARVESTER,105.60278750793768
2025-12-22 08:17:00+00:00,NZD_USD__monday__london,2.0678348010648846,10.339174005324423,0.7268369,2025-12-22 12:17:00+00:00,1.4474843607454193,0.7000000000000001,HARVESTER,107.0502718686831
2025-12-22 08:28:00+00:00,USD_CHF__monday__london,2.0678348010648846,10.339174005324423,0.7243647,2025-12-22 12:28:00+00:00,1.4474843607454193,0.7000000000000001,HARVESTER,108.49775622942852
2025-12-22 08:42:00+00:00,GBP_JPY__monday__london,2.0678348010648846,10.339174005324423,0.7964876500000001,2025-12-22 12:42:00+00:00,1.4474843607454193,0.7000000000000001,HARVESTER,109.94524059017394
2025-12-22 08:44:00+00:00,USD_CAD__monday__london,2.0678348010648846,10.339174005324423,0.7259026000000001,2025-12-22 12:44:00+00:00,1.4474843607454193,0.7000000000000001,HARVESTER,111.39272495091936
2025-12-22 09:10:00+00:00,EUR_JPY__monday__london,2.0678348010648846,10.339174005324423,0.7922772,2025-12-22 13:10:00+00:00,1.4474843607454193,0.7000000000000001,HARVESTER,112.84020931166478
2025-12-22 12:09:00+00:00,EUR_CHF__monday__london,2.1120557501587536,10.560278750793767,0.72377865,2025-12-22 16:09:00+00:00,1.4784390251111277,0.7000000000000001,HARVESTER,114.31864833677591
2025-12-22 12:11:00+00:00,EUR_GBP__monday__london,2.1120557501587536,10.560278750793767,0.7324080000000001,2025-12-22 16:11:00+00:00,1.4784390251111277,0.7000000000000001,HARVESTER,115.79708736188704
2025-12-22 12:35:00+00:00,EUR_USD__monday__new_york,2.1699551245885704,10.849775622942852,0.72092825,2025-12-22 16:35:00+00:00,-2.386950637047428,-1.1,HARVESTER,113.4101367248396
2025-12-22 12:45:00+00:00,GBP_USD__monday__london,2.2278544990183873,11.139272495091937,0.7265559,2025-12-22 16:45:00+00:00,-2.450639948920226,-1.1,HARVESTER,110.95949677591938
2025-12-22 12:46:00+00:00,EUR_USD__monday__london,2.2278544990183873,11.139272495091937,0.7487784499999999,2025-12-22 16:46:00+00:00,-2.450639948920226,-1.1,HARVESTER,108.50885682699915
2025-12-22 12:55:00+00:00,AUD_USD__monday__london,2.2278544990183873,11.139272495091937,0.7575371,2025-12-22 16:55:00+00:00,1.5594981493128712,0.7000000000000001,HARVESTER,110.06835497631202
2025-12-22 12:55:00+00:00,AUD_USD__monday__new_york,2.2278544990183873,11.139272495091937,0.75765785,2025-12-22 16:55:00+00:00,1.5594981493128712,0.7000000000000001,HARVESTER,111.6278531256249
2025-12-22 12:57:00+00:00,GBP_USD__monday__new_york,2.2278544990183873,11.139272495091937,0.72180045,2025-12-22 16:57:00+00:00,1.5594981493128712,0.7000000000000001,HARVESTER,113.18735127493777
2025-12-22 12:57:00+00:00,USD_CAD__monday__london,2.2278544990183873,11.139272495091937,0.7394184500000001,2025-12-22 16:57:00+00:00,-2.450639948920226,-1.1,HARVESTER,110.73671132601754
2025-12-22 13:13:00+00:00,USD_CAD__monday__new_york,2.2568041862332957,11.284020931166479,0.72336045,2025-12-22 17:13:00+00:00,-2.4824846048566256,-1.1,HARVESTER,108.25422672116092
2025-12-22 16:09:00+00:00,EUR_CHF__monday__london,2.2863729667355184,11.431864833677592,0.7252708999999999,2025-12-22 20:09:00+00:00,1.600461076714863,0.7000000000000001,HARVESTER,109.85468779787578
2025-12-22 16:11:00+00:00,EUR_CHF__monday__new_york,2.3159417472377406,11.579708736188703,0.7649120500000001,2025-12-22 20:11:00+00:00,1.6211592230664185,0.7000000000000001,HARVESTER,111.4758470209422
2025-12-22 16:35:00+00:00,EUR_GBP__monday__new_york,2.2682027344967923,11.341013672483962,0.7428191500000001,2025-12-22 20:35:00+00:00,1.5877419141477547,0.7000000000000001,HARVESTER,113.06358893508995
2025-12-22 16:52:00+00:00,EUR_USD__monday__london,2.170177136539983,10.850885682699916,0.7308083,2025-12-22 20:52:00+00:00,-0.21701771365399833,-0.1,HARVESTER,112.84657122143595
2025-12-22 16:57:00+00:00,GBP_USD__monday__new_york,2.214734226520351,11.073671132601755,0.7525128,2025-12-22 20:57:00+00:00,1.5503139585642458,0.7000000000000001,HARVESTER,114.3968851800002
2025-12-22 17:22:00+00:00,EUR_USD__monday__new_york,2.1650845344232184,10.825422672116092,0.72639285,2025-12-22 21:22:00+00:00,1.515559174096253,0.7000000000000001,HARVESTER,115.91244435409645
2025-12-22 17:39:00+00:00,USD_CHF__monday__new_york,2.1650845344232184,10.825422672116092,0.7266664500000001,2025-12-22 21:39:00+00:00,-2.3815929878655404,-1.1,HARVESTER,113.5308513662309
2025-12-22 18:04:00+00:00,USD_JPY__monday__new_york,2.1650845344232184,10.825422672116092,0.7904237000000001,2025-12-22 22:04:00+00:00,1.515559174096253,0.7000000000000001,HARVESTER,115.04641054032716
2025-12-22 18:48:00+00:00,USD_CAD__monday__new_york,2.1650845344232184,10.825422672116092,0.7384319,2025-12-22 22:48:00+00:00,1.515559174096253,0.7000000000000001,HARVESTER,116.56196971442341
2025-12-22 20:35:00+00:00,NZD_USD__monday__new_york,2.2612717787017993,11.306358893508996,0.72704975,2025-12-23 00:35:00+00:00,-0.22612717787017994,-0.1,HARVESTER,116.33584253655323
2025-12-22 21:39:00+00:00,GBP_USD__monday__new_york,2.2706170273246182,11.353085136623092,0.72679085,2025-12-23 01:39:00+00:00,1.5894319191272328,0.7000000000000001,HARVESTER,117.92527445568047
2025-12-22 21:50:00+00:00,EUR_USD__monday__new_york,2.2706170273246182,11.353085136623092,0.7446558,2025-12-23 01:50:00+00:00,-0.22706170273246185,-0.1,HARVESTER,117.69821275294801
2025-12-28 22:36:00+00:00,GBP_USD__monday__sydney,2.35396425505896,11.7698212752948,0.7338973000000001,2025-12-29 02:36:00+00:00,-2.589360680564856,-1.1,HARVESTER,115.10885207238316
2025-12-28 22:42:00+00:00,USD_CAD__monday__sydney,2.35396425505896,11.7698212752948,0.7325588500000001,2025-12-29 02:42:00+00:00,-2.589360680564856,-1.1,HARVESTER,112.5194913918183
2025-12-28 22:45:00+00:00,GBP_USD__monday__asia,2.35396425505896,11.7698212752948,0.7286831,2025-12-29 02:45:00+00:00,-2.589360680564856,-1.1,HARVESTER,109.93013071125345
2025-12-28 22:57:00+00:00,EUR_USD__monday__asia,2.35396425505896,11.7698212752948,0.74951845,2025-12-29 02:57:00+00:00,-2.589360680564856,-1.1,HARVESTER,107.3407700306886
2025-12-28 22:57:00+00:00,EUR_USD__monday__sydney,2.35396425505896,11.7698212752948,0.73512895,2025-12-29 02:57:00+00:00,-2.589360680564856,-1.1,HARVESTER,104.75140935012375
2025-12-28 23:00:00+00:00,AUD_USD__monday__asia,2.35396425505896,11.7698212752948,0.73046985,2025-12-29 03:00:00+00:00,1.6477749785412723,0.7000000000000001,HARVESTER,106.39918432866503
2025-12-28 23:16:00+00:00,AUD_USD__monday__sydney,2.35396425505896,11.7698212752948,0.74893765,2025-12-29 03:16:00+00:00,-2.589360680564856,-1.1,HARVESTER,103.80982364810018
2025-12-28 23:16:00+00:00,USD_CAD__monday__asia,2.35396425505896,11.7698212752948,0.74016055,2025-12-29 03:16:00+00:00,-2.589360680564856,-1.1,HARVESTER,101.22046296753533
2025-12-28 23:20:00+00:00,USD_JPY__monday__asia,2.35396425505896,11.7698212752948,0.7867452,2025-12-29 03:20:00+00:00,1.6477749785412723,0.7000000000000001,HARVESTER,102.8682379460766
2025-12-29 02:36:00+00:00,EUR_GBP__monday__asia,2.302177041447663,11.510885207238315,0.7805821000000001,2025-12-29 06:36:00+00:00,1.6115239290133643,0.7000000000000001,HARVESTER,104.47976187508996
2025-12-29 02:42:00+00:00,EUR_GBP__monday__sydney,2.2503898278363663,11.251949139181832,0.7354559500000001,2025-12-29 06:42:00+00:00,1.5752728794854565,0.7000000000000001,HARVESTER,106.05503475457542
2025-12-29 02:51:00+00:00,GBP_USD__monday__asia,2.198602614225069,10.993013071125347,0.7238710500000001,2025-12-29 06:51:00+00:00,1.5390218299575487,0.7000000000000001,HARVESTER,107.59405658453296
2025-12-29 03:00:00+00:00,EUR_CHF__monday__asia,2.127983686573301,10.639918432866505,0.72654655,2025-12-29 07:00:00+00:00,1.4895885806013107,0.7000000000000001,HARVESTER,109.08364516513427
2025-12-29 03:00:00+00:00,EUR_CHF__monday__sydney,2.127983686573301,10.639918432866505,0.7215015499999999,2025-12-29 07:00:00+00:00,1.4895885806013107,0.7000000000000001,HARVESTER,110.57323374573558
2025-12-29 03:00:00+00:00,EUR_USD__monday__sydney,2.127983686573301,10.639918432866505,0.7246577000000001,2025-12-29 07:00:00+00:00,1.4895885806013107,0.7000000000000001,HARVESTER,112.06282232633689
2025-12-29 04:00:00+00:00,GBP_USD__monday__sydney,2.057364758921532,10.28682379460766,0.7548532,2025-12-29 08:00:00+00:00,1.4401553312450726,0.7000000000000001,HARVESTER,113.50297765758195
2025-12-29 04:00:00+00:00,USD_CAD__monday__asia,2.057364758921532,10.28682379460766,0.7281245500000001,2025-12-29 08:00:00+00:00,1.4401553312450726,0.7000000000000001,HARVESTER,114.94313298882702
2025-12-29 04:00:00+00:00,USD_CAD__monday__sydney,2.057364758921532,10.28682379460766,0.7241245500000001,2025-12-29 08:00:00+00:00,1.4401553312450726,0.7000000000000001,HARVESTER,116.38328832007208
2025-12-29 06:39:00+00:00,GBP_CHF__monday__asia,2.089595237501799,10.447976187508996,0.7306257,2025-12-29 10:39:00+00:00,-2.2985547612519794,-1.1,HARVESTER,114.0847335588201
2025-12-29 06:42:00+00:00,EUR_USD__monday__asia,2.1211006950915086,10.605503475457542,0.7319871499999999,2025-12-29 10:42:00+00:00,1.484770486564056,0.7000000000000001,HARVESTER,115.56950404538416
2025-12-29 07:22:00+00:00,EUR_CHF__monday__asia,2.2412564465267377,11.206282232633688,0.7231082500000001,2025-12-29 11:22:00+00:00,1.5688795125687165,0.7000000000000001,HARVESTER,117.13838355795288
2025-12-29 07:28:00+00:00,AUD_USD__monday__asia,2.2412564465267377,11.206282232633688,0.72262175,2025-12-29 11:28:00+00:00,1.5688795125687165,0.7000000000000001,HARVESTER,118.70726307052159
2025-12-29 07:30:00+00:00,GBP_CHF__monday__london,2.2412564465267377,11.206282232633688,0.77795215,2025-12-29 11:30:00+00:00,1.5688795125687165,0.7000000000000001,HARVESTER,120.2761425830903
2025-12-29 07:30:00+00:00,GBP_JPY__monday__asia,2.2412564465267377,11.206282232633688,0.7901232,2025-12-29 11:30:00+00:00,1.5688795125687165,0.7000000000000001,HARVESTER,121.84502209565902
2025-12-29 07:30:00+00:00,GBP_JPY__monday__london,2.2412564465267377,11.206282232633688,0.7932122,2025-12-29 11:30:00+00:00,1.5688795125687165,0.7000000000000001,HARVESTER,123.41390160822773
2025-12-29 08:00:00+00:00,AUD_USD__monday__london,2.3276657664014415,11.638328832007208,0.7541781500000001,2025-12-29 12:00:00+00:00,1.6293660364810092,0.7000000000000001,HARVESTER,125.04326764470873
2025-12-29 08:00:00+00:00,USD_CAD__monday__london,2.3276657664014415,11.638328832007208,0.7381053000000001,2025-12-29 12:00:00+00:00,1.6293660364810092,0.7000000000000001,HARVESTER,126.67263368118974
2025-12-29 08:02:00+00:00,AUD_CAD__monday__london,2.3276657664014415,11.638328832007208,0.73462235,2025-12-29 12:02:00+00:00,1.6293660364810092,0.7000000000000001,HARVESTER,128.30199971767075
2025-12-29 10:40:00+00:00,EUR_GBP__monday__london,2.2816946711764023,11.408473355882013,0.73773815,2025-12-29 14:40:00+00:00,-2.5098641382940428,-1.1,HARVESTER,125.7921355793767
2025-12-29 10:54:00+00:00,CHF_JPY__monday__london,2.3113900809076835,11.556950404538417,0.7845288000000001,2025-12-29 14:54:00+00:00,1.6179730566353785,0.7000000000000001,HARVESTER,127.41010863601208
2025-12-29 11:40:00+00:00,NZD_USD__monday__london,2.4682780321645548,12.341390160822774,0.7305389,2025-12-29 15:40:00+00:00,-2.7151058353810105,-1.1,HARVESTER,124.69500280063107
2025-12-29 11:52:00+00:00,GBP_CHF__monday__london,2.4682780321645548,12.341390160822774,0.7543039,2025-12-29 15:52:00+00:00,1.7277946225151886,0.7000000000000001,HARVESTER,126.42279742314626
2025-12-29 11:52:00+00:00,GBP_USD__monday__london,2.4682780321645548,12.341390160822774,0.7395457000000001,2025-12-29 15:52:00+00:00,1.7277946225151886,0.7000000000000001,HARVESTER,128.15059204566145
2025-12-29 12:02:00+00:00,AUD_CAD__monday__london,2.566039994353415,12.830199971767076,0.7413290499999999,2025-12-29 16:02:00+00:00,1.7962279960473908,0.7000000000000001,HARVESTER,129.94682004170883
2025-12-29 12:02:00+00:00,AUD_USD__monday__london,2.566039994353415,12.830199971767076,0.72985375,2025-12-29 16:02:00+00:00,-2.822643993788757,-1.1,HARVESTER,127.12417604792007
2025-12-29 12:06:00+00:00,GBP_JPY__monday__london,2.566039994353415,12.830199971767076,0.78910985,2025-12-29 16:06:00+00:00,1.7962279960473908,0.7000000000000001,HARVESTER,128.92040404396747
2025-12-29 12:14:00+00:00,EUR_USD__monday__london,2.566039994353415,12.830199971767076,0.7308490999999999,2025-12-29 16:14:00+00:00,1.7962279960473908,0.7000000000000001,HARVESTER,130.71663204001484
2025-12-29 12:17:00+00:00,USD_CHF__monday__london,2.566039994353415,12.830199971767076,0.7214602,2025-12-29 16:17:00+00:00,-2.822643993788757,-1.1,HARVESTER,127.89398804622608
