trade_id,entry_time,node,pair,direction,score,mode,entry_price,entry_atr,margin,risk_usd,max_mfe,max_mae,exit_time,gross_r,net_r,exit_type,friction,final_balance,drawdown_pct
1,2025-12-14 23:00:00+00:00,GBP_USD__monday__asia,GBP_USD,SHORT,0.7585493999999999,HARVESTER,1.33698,0.00045285714285712785,40.0,2.0,0.5520504731863225,0.0,2025-12-14 23:05:00+00:00,0.55,0.5,TARGET,0.05,101.0,0.0
2,2025-12-14 23:01:00+00:00,EUR_GBP__monday__asia,EUR_GBP,LONG,0.7006084,HARVESTER,0.878,0.000351428571428574,40.0,2.0,0.5691056910568437,0.0,2025-12-14 23:05:00+00:00,0.55,0.5,TARGET,0.05,102.0,0.0
4,2025-12-14 23:08:00+00:00,NZD_JPY__monday__asia,NZD_JPY,SHORT,0.711763,HARVESTER,90.308,0.08135714285714357,40.8,2.04,0.0,0.7620719929762589,2025-12-14 23:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,101.184,0.8000000000000025
5,2025-12-14 23:10:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.7284338,HARVESTER,208.233,0.07728571428571586,40.473600000000005,2.02368,0.0,0.9963031423289765,2025-12-14 23:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,100.374528,1.593600000000002
3,2025-12-14 23:05:00+00:00,EUR_GBP__monday__sydney,EUR_GBP,LONG,0.7267190000000001,HARVESTER,0.87804,0.00034571428571428253,40.8,2.04,0.4628099173551967,0.404958677686038,2025-12-14 23:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,99.558528,2.3936000000000046
6,2025-12-14 23:15:00+00:00,NZD_JPY__monday__sydney,NZD_JPY,LONG,0.7303096,HARVESTER,90.383,0.0775714285714305,40.1498112,2.00749056,0.6832412523021568,0.1418047882135688,2025-12-14 23:50:00+00:00,0.55,0.5,TARGET,0.05,100.56227328,1.4095360000000006
7,2025-12-14 23:40:00+00:00,EUR_CHF__monday__asia,EUR_CHF,LONG,0.7131725999999999,HARVESTER,0.9342,0.0002821428571428578,39.8234112,1.99117056,1.1696202531643467,0.14177215189887563,2025-12-14 23:55:00+00:00,0.55,0.5,TARGET,0.05,101.55785856,0.4334720000000003
8,2025-12-14 23:50:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.707409,HARVESTER,208.288,0.05342857142857075,40.224909312,2.0112454656,0.0,1.9090909090904737,2025-12-14 23:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,100.75336037376,1.2221957119999969
9,2025-12-14 23:56:00+00:00,USD_CHF__monday__asia,USD_CHF,LONG,0.7171109999999999,HARVESTER,0.79612,0.00026142857142858703,40.301344149504004,2.0150672074752003,1.5300546448084833,0.0,2025-12-15 00:00:00+00:00,0.55,0.5,TARGET,0.05,101.7608939774976,0.2344176691199978
10,2025-12-14 23:56:00+00:00,USD_JPY__monday__asia,USD_JPY,LONG,0.7122754,HARVESTER,155.879,0.03707142857142896,40.301344149504004,2.0150672074752003,1.6454720616572056,0.3506743737951318,2025-12-15 00:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,100.95486709450752,1.0246401034239998
11,2025-12-15 00:00:00+00:00,USD_JPY__monday__sydney,USD_JPY,LONG,0.7544024,HARVESTER,155.891,0.039857142857142334,40.38194683780301,2.0190973418901503,2.2329749103942604,0.0,2025-12-15 00:05:00+00:00,0.55,0.5,TARGET,0.05,101.9644157654526,0.03488650445823552
12,2025-12-15 00:00:00+00:00,AUD_JPY__monday__sydney,AUD_JPY,LONG,0.7495255999999999,HARVESTER,103.63,0.05428571428571465,40.38194683780301,2.0190973418901503,0.40526315789483675,0.515789473684052,2025-12-15 00:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,101.15677682869654,0.826689383630847
14,2025-12-15 00:06:00+00:00,GBP_USD__monday__asia,GBP_USD,SHORT,0.725019,HARVESTER,1.3364,0.00028357142857139895,40.46271073147862,2.023135536573931,1.1284634760709924,0.0,2025-12-15 00:10:00+00:00,0.55,0.5,TARGET,0.05,102.1683445969835,0.0
13,2025-12-15 00:05:00+00:00,NZD_JPY__monday__sydney,NZD_JPY,LONG,0.7128862,HARVESTER,90.452,0.039714285714287555,40.46271073147862,2.023135536573931,0.3776978417266155,0.5287769784172617,2025-12-15 00:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,101.35909038235393,0.7920792079207953
15,2025-12-15 00:10:00+00:00,EUR_USD__monday__sydney,EUR_USD,SHORT,0.7391110000000001,HARVESTER,1.17322,0.00019357142857141202,40.8673378387934,2.04336689193967,1.0332103321032955,0.051660516605508904,2025-12-15 00:15:00+00:00,0.55,0.5,TARGET,0.05,102.38077382832377,0.0
16,2025-12-15 00:17:00+00:00,EUR_USD__monday__sydney,EUR_USD,SHORT,0.73487,HARVESTER,1.17306,0.00018999999999999177,40.95230953132951,2.0476154765664756,0.9473684210530358,0.21052631578969336,2025-12-15 00:25:00+00:00,0.55,0.5,TARGET,0.05,103.404581566607,0.0
17,2025-12-15 00:17:00+00:00,USD_CHF__monday__asia,USD_CHF,LONG,0.7169551999999999,HARVESTER,0.79665,0.00018999999999999969,40.95230953132951,2.0476154765664756,0.7894736842104407,0.26315789473681356,2025-12-15 00:25:00+00:00,0.55,0.5,TARGET,0.05,104.42838930489025,0.0
18,2025-12-15 00:25:00+00:00,GBP_USD__monday__sydney,GBP_USD,SHORT,0.7462696,HARVESTER,1.3359,0.00022428571428566104,41.7713557219561,2.088567786097805,1.3821656050960143,0.08917197452190834,2025-12-15 00:30:00+00:00,0.55,0.5,TARGET,0.05,105.47267319793914,0.0
19,2025-12-15 00:26:00+00:00,EUR_USD__monday__sydney,EUR_USD,SHORT,0.7295608,HARVESTER,1.17294,0.00018642857142857152,41.7713557219561,2.088567786097805,0.4291187739467891,0.42911877394559805,2025-12-15 00:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,104.63724608350002,0.7920792079207974
20,2025-12-15 00:30:00+00:00,USD_CHF__monday__asia,USD_CHF,LONG,0.7171350000000001,HARVESTER,0.79679,0.000182142857142845,41.85489843340001,2.0927449216700005,0.054901960784067526,0.7686274509806026,2025-12-15 00:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,103.80014811483201,1.5857425742574351
21,2025-12-15 00:33:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.7206089999999999,HARVESTER,208.306,0.04921428571428521,41.85489843340001,2.0927449216700005,0.34542815674940935,0.7721335268501601,2025-12-15 00:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,102.96305014616401,2.3794059405940726
22,2025-12-15 00:36:00+00:00,EUR_CHF__monday__asia,EUR_CHF,LONG,0.7553006,HARVESTER,0.93457,0.0001128571428571447,41.1852200584656,2.05926100292328,0.7974683544306724,0.0886075949372879,2025-12-15 00:40:00+00:00,0.55,0.5,TARGET,0.05,103.99268064762565,1.4032000000000144
23,2025-12-15 00:45:00+00:00,NZD_USD__monday__sydney,NZD_USD,LONG,0.7273067999999999,HARVESTER,0.58006,0.0001592857142857031,41.597072259050265,2.079853612952513,1.1928251121078546,0.12556053811672632,2025-12-15 00:50:00+00:00,0.55,0.5,TARGET,0.05,105.0326074541019,0.41723200000001165
24,2025-12-15 00:45:00+00:00,GBP_USD__monday__sydney,GBP_USD,LONG,0.7213906000000001,HARVESTER,1.33602,0.0002514285714285215,41.597072259050265,2.079853612952513,1.4318181818181317,0.0,2025-12-15 00:50:00+00:00,0.55,0.5,TARGET,0.05,106.07253426057817,0.0
25,2025-12-15 00:50:00+00:00,GBP_USD__monday__asia,GBP_USD,LONG,0.7846392,HARVESTER,1.3362,0.0002471428571428109,42.42901370423127,2.1214506852115633,1.6994219653176905,0.3641618497116396,2025-12-15 00:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,105.22395398649354,0.8
26,2025-12-15 00:50:00+00:00,GBP_JPY__monday__asia,GBP_JPY,LONG,0.7010004,HARVESTER,208.393,0.05907142857142844,42.42901370423127,2.1214506852115633,0.4401451027813147,1.0326481257558653,2025-12-15 00:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,104.37537371240892,1.6
27,2025-12-15 00:55:00+00:00,USD_CHF__monday__asia,USD_CHF,SHORT,0.7109204,HARVESTER,0.7965,0.0002071428571428502,41.75014948496357,2.0875074742481785,1.496551724138138,0.0,2025-12-15 01:00:00+00:00,0.55,0.5,TARGET,0.05,105.41912744953301,0.6159999999999972
28,2025-12-15 00:59:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.7377438,HARVESTER,182.918,0.05128571428571555,41.75014948496357,2.0875074742481785,1.3649025069636216,0.019498607242432454,2025-12-15 01:00:00+00:00,0.55,0.5,TARGET,0.05,106.4628811866571,0.0
29,2025-12-15 11:03:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7137941999999999,HARVESTER,1.33814,0.0003571428571428971,42.58515247466284,2.129257623733142,0.5599999999998757,0.22400000000019896,2025-12-15 11:05:00+00:00,0.55,0.5,TARGET,0.05,107.52750999852367,0.0
31,2025-12-15 11:08:00+00:00,USD_CHF__monday__london,USD_CHF,SHORT,0.7249668,HARVESTER,0.79599,0.00025214285714285155,43.01100399940947,2.1505501999704735,0.2776203966006302,0.5155807365442162,2025-12-15 11:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,106.66728991853547,0.8000000000000057
30,2025-12-15 11:08:00+00:00,EUR_USD__monday__london,EUR_USD,LONG,0.7253776,HARVESTER,1.17446,0.0002607142857142808,43.01100399940947,2.1505501999704735,1.073972602739117,0.1534246575344029,2025-12-15 11:15:00+00:00,0.55,0.5,TARGET,0.05,107.74256501852071,0.0
32,2025-12-15 11:10:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.779868,HARVESTER,1.33837,0.0003478571428572013,42.666915967414184,2.1333457983707094,1.2936344969192388,0.0,2025-12-15 11:15:00+00:00,0.55,0.5,TARGET,0.05,108.80923791770606,0.0
33,2025-12-15 11:16:00+00:00,USD_JPY__monday__london,USD_JPY,SHORT,0.7871341999999999,HARVESTER,155.04,0.043928571428574106,43.52369516708243,2.1761847583541214,0.5918699186987421,0.0,2025-12-15 11:20:00+00:00,0.55,0.5,TARGET,0.05,109.89733029688311,0.0
34,2025-12-15 11:18:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.7509356,HARVESTER,1.3772,0.00026285714285715196,43.52369516708243,2.1761847583541214,0.19021739130389792,0.5326086956522658,2025-12-15 11:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.02685639354146,0.792079207920791
35,2025-12-15 11:20:00+00:00,AUD_USD__monday__london,AUD_USD,LONG,0.7100072,HARVESTER,0.66472,0.0001592857142857031,43.610742557416586,2.180537127870829,0.0,1.0044843049324166,2025-12-15 11:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.15464154239314,1.5857425742574216
36,2025-12-15 11:20:00+00:00,NZD_USD__monday__london,NZD_USD,LONG,0.7036663999999999,HARVESTER,0.57894,0.0001835714285714258,43.610742557416586,2.180537127870829,0.3268482490269644,0.3813229571985283,2025-12-15 11:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,107.28242669124481,2.379405940594052
37,2025-12-15 11:25:00+00:00,EUR_CHF__monday__london,EUR_CHF,LONG,0.7688047999999998,HARVESTER,0.93504,0.0001785714285714565,42.91297067649793,2.1456485338248963,1.1760000000000597,0.0,2025-12-15 11:30:00+00:00,0.55,0.5,TARGET,0.05,108.35525095815726,1.4031999999999925
38,2025-12-15 11:29:00+00:00,USD_JPY__monday__london,USD_JPY,SHORT,0.7769408,HARVESTER,155.008,0.03821428571428547,42.91297067649793,2.1456485338248963,1.1514018691591774,0.47102803738319843,2025-12-15 11:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,107.49699154462729,2.1841647524752457
39,2025-12-15 11:30:00+00:00,GBP_JPY__monday__london,GBP_JPY,SHORT,0.7549938,HARVESTER,207.488,0.05214285714285438,42.998796617850914,2.1499398308925457,0.19178082191764395,0.5561643835616035,2025-12-15 11:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,106.63701561227028,2.9666914344554423
40,2025-12-15 11:30:00+00:00,EUR_JPY__monday__london,EUR_JPY,SHORT,0.7299644,HARVESTER,182.072,0.04285714285714245,42.998796617850914,2.1499398308925457,0.0,0.9800000000000465,2025-12-15 11:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,105.77703967991326,3.749218116435639
41,2025-12-15 11:35:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.7673848,HARVESTER,1.37695,0.00021999999999999797,42.3108158719653,2.115540793598265,2.499999999999243,0.0,2025-12-15 11:40:00+00:00,0.55,0.5,TARGET,0.05,106.83481007671239,2.786710297599999
42,2025-12-15 11:35:00+00:00,NZD_JPY__monday__london,NZD_JPY,LONG,0.72122,HARVESTER,89.768,0.02521428571428633,42.3108158719653,2.115540793598265,0.7535410764874502,0.3172804532576068,2025-12-15 11:40:00+00:00,0.55,0.5,TARGET,0.05,107.89258047351152,1.8242024787643596
43,2025-12-15 11:40:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.7951706,HARVESTER,1.37678,0.00023785714285713095,43.1570321894046,2.1578516094702302,1.0090090090082016,0.12612612612695873,2025-12-15 11:45:00+00:00,0.55,0.5,TARGET,0.05,108.97150627824664,0.8424445035519975
44,2025-12-15 11:40:00+00:00,NZD_USD__monday__london,NZD_USD,LONG,0.7068112,HARVESTER,0.57927,0.0001771428571428519,43.1570321894046,2.1578516094702302,0.39516129032267416,0.6209677419351831,2025-12-15 11:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.10836563445855,1.6278508837218768
45,2025-12-15 11:50:00+00:00,EUR_JPY__monday__london,EUR_JPY,SHORT,0.7128164,HARVESTER,182.034,0.047142857142856896,43.24334625378342,2.162167312689171,1.7393939393938134,0.0,2025-12-15 11:55:00+00:00,0.55,0.5,TARGET,0.05,109.18944929080314,0.6441293925590923
46,2025-12-15 11:50:00+00:00,GBP_JPY__monday__london,GBP_JPY,SHORT,0.7025756,HARVESTER,207.409,0.05628571428571304,43.24334625378342,2.162167312689171,1.91878172588844,0.0,2025-12-15 11:55:00+00:00,0.55,0.5,TARGET,0.05,110.27053294714773,0.0
47,2025-12-15 11:57:00+00:00,GBP_JPY__monday__london,GBP_JPY,SHORT,0.735934,HARVESTER,207.316,0.05585714285714362,44.10821317885909,2.2054106589429545,0.0,1.6112531969309853,2025-12-15 12:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.38836868357055,0.7999999999999992
48,2025-12-15 12:04:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7151506,HARVESTER,1.33867,0.00033928571428571655,43.75534747342822,2.187767373671411,0.6189473684211767,0.029473684210719206,2025-12-15 12:05:00+00:00,0.55,0.5,TARGET,0.05,110.48225237040626,0.0
49,2025-12-15 12:05:00+00:00,NZD_JPY__monday__london,NZD_JPY,LONG,0.7209706,HARVESTER,89.784,0.028428571428571154,44.1929009481625,2.209645047408125,1.5477386934672437,0.0,2025-12-15 12:10:00+00:00,0.55,0.5,TARGET,0.05,111.58707489411032,0.0
50,2025-12-15 12:05:00+00:00,EUR_JPY__monday__london,EUR_JPY,LONG,0.7203428,HARVESTER,182.042,0.0545000000000024,44.1929009481625,2.209645047408125,2.0550458715594466,0.0,2025-12-15 12:10:00+00:00,0.55,0.5,TARGET,0.05,112.69189741781437,0.0
51,2025-12-15 12:10:00+00:00,NZD_JPY__monday__london,NZD_JPY,LONG,0.7540806,HARVESTER,89.817,0.02907142857142832,45.076758967125755,2.2538379483562876,1.4791154791157108,0.0,2025-12-15 12:15:00+00:00,0.55,0.5,TARGET,0.05,113.81881639199251,0.0
52,2025-12-15 12:10:00+00:00,EUR_JPY__monday__london,EUR_JPY,LONG,0.7380008,HARVESTER,182.134,0.05528571428571638,45.076758967125755,2.2538379483562876,0.9767441860465116,0.0,2025-12-15 12:15:00+00:00,0.55,0.5,TARGET,0.05,114.94573536617065,0.0
53,2025-12-15 12:17:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.7230508,HARVESTER,207.534,0.06771428571428828,45.97829414646826,2.298914707323413,0.7088607594936709,0.118143459915332,2025-12-15 12:20:00+00:00,0.55,0.5,TARGET,0.05,116.09519271983235,0.0
54,2025-12-15 12:18:00+00:00,EUR_JPY__monday__london,EUR_JPY,LONG,0.7890978,HARVESTER,182.182,0.05528571428571638,45.97829414646826,2.298914707323413,0.6511627906976745,0.41602067183453967,2025-12-15 12:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,115.17562683690299,0.7920792079207893
55,2025-12-15 12:21:00+00:00,EUR_USD__monday__london,EUR_USD,LONG,0.7146299999999999,HARVESTER,1.17538,0.00022214285714283744,46.070250734761196,2.30351253673806,0.4501607717041704,0.9003215434093405,2025-12-15 12:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,114.25422182220777,1.5857425742574236
56,2025-12-15 12:23:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.718213,HARVESTER,207.581,0.06928571428571624,46.070250734761196,2.30351253673806,0.11546391752591105,0.7649484536081864,2025-12-15 12:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,113.33281680751254,2.379405940594058
57,2025-12-15 12:26:00+00:00,AUD_JPY__monday__london,AUD_JPY,LONG,0.7026996000000001,HARVESTER,103.118,0.03142857142856924,45.33312672300502,2.266656336150251,0.19090909090911146,1.0818181818179968,2025-12-15 12:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,112.42615427305245,3.160370693069302
58,2025-12-15 12:28:00+00:00,EUR_JPY__monday__london,EUR_JPY,LONG,0.711627,HARVESTER,182.226,0.05642857142857492,45.33312672300502,2.266656336150251,0.07088607594919749,0.9569620253164327,2025-12-15 12:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,111.51949173859235,3.941335445544546
59,2025-12-15 12:30:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.7266334,HARVESTER,182.224,0.05842857142857432,44.60779669543694,2.230389834771847,0.5819070904648652,0.992665036674643,2025-12-15 12:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,110.62733580468361,4.709804761980191
60,2025-12-15 12:30:00+00:00,GBP_USD__monday__london,GBP_USD,LONG,0.7221678,HARVESTER,1.33908,0.00033214285714284434,44.60779669543694,2.230389834771847,0.2408602150533451,0.6322580645162843,2025-12-15 12:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.73517987077487,5.478274078415835
62,2025-12-15 12:37:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.7230716,HARVESTER,1.1755,0.00023214285714285538,43.89407194830995,2.1947035974154976,0.08615384615345473,0.6030769230770525,2025-12-15 12:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.85729843180867,6.234447885788508
61,2025-12-15 12:37:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.735718,HARVESTER,1.37634,0.00023642857142851842,43.89407194830995,2.1947035974154976,0.9305135951658936,0.2537764350460975,2025-12-15 12:45:00+00:00,0.55,0.5,TARGET,0.05,109.95465023051642,5.2892306265726665
63,2025-12-15 12:44:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.723483,HARVESTER,207.646,0.07392857142857524,43.54291937272347,2.1771459686361734,0.08115942028985396,0.8115942028981552,2025-12-15 12:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.08379184306195,6.039355043486363
64,2025-12-15 12:45:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,LONG,0.74315,HARVESTER,103.14,0.033928571428571024,43.633516737224774,2.181675836861239,0.6778947368419994,0.8252631578949176,2025-12-15 12:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.21112150831745,6.791040203138475
65,2025-12-15 12:45:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.7394711999999999,HARVESTER,1.37624,0.00023714285714280882,43.633516737224774,2.181675836861239,2.6566265060242515,0.0,2025-12-15 12:50:00+00:00,0.55,0.5,TARGET,0.05,109.30195942674807,5.851433753573336
66,2025-12-15 12:51:00+00:00,USD_CAD__monday__london,USD_CAD,SHORT,0.7476112,HARVESTER,1.37584,0.00024071428571424493,43.72078377069923,2.1860391885349615,2.741839762611254,0.0,2025-12-15 12:55:00+00:00,0.55,0.5,TARGET,0.05,110.39497902101554,4.909948091109075
67,2025-12-15 12:54:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.7132764,HARVESTER,182.282,0.061714285714290086,43.72078377069923,2.1860391885349615,0.1620370370368782,0.3564814814817768,2025-12-15 12:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.52056334560156,5.663136621080489
68,2025-12-15 12:55:00+00:00,USD_CAD__monday__new_york,USD_CAD,SHORT,0.7156026000000001,HARVESTER,1.37568,0.000262142857142814,43.808225338240625,2.1904112669120313,3.356948228883355,0.0,2025-12-15 13:00:00+00:00,0.55,0.5,TARGET,0.05,110.61576897905758,4.719767987291291
69,2025-12-15 12:58:00+00:00,GBP_JPY__monday__london,GBP_JPY,LONG,0.7354307999999999,HARVESTER,207.654,0.07571428571428791,43.808225338240625,2.1904112669120313,0.039622641509622004,0.8320754716979328,2025-12-15 13:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.73960447229277,5.474462894322644
70,2025-12-15 15:00:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.7382672,HARVESTER,1.1764,0.0003692857142856752,43.8958417889171,2.1947920894458552,1.3539651837530131,0.16247582205016917,2025-12-15 15:05:00+00:00,0.55,0.5,TARGET,0.05,110.8370005170157,4.529207523265871
71,2025-12-15 15:00:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.7241748,HARVESTER,182.246,0.06900000000000059,43.8958417889171,2.1947920894458552,2.028985507246162,0.0,2025-12-15 15:05:00+00:00,0.55,0.5,TARGET,0.05,111.93439656173862,3.5839521522090974
72,2025-12-15 15:06:00+00:00,EUR_USD__monday__new_york,EUR_USD,LONG,0.7418587999999999,HARVESTER,1.17686,0.00038642857142853364,44.773758624695446,2.2386879312347725,0.0,1.707948243993045,2025-12-15 15:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,111.03892138924472,4.35528053499142
73,2025-12-15 15:11:00+00:00,GBP_USD__monday__london,GBP_USD,SHORT,0.712512,HARVESTER,1.33879,0.0005007142857142988,44.41556855569789,2.2207784277848943,0.9786019971466666,1.2981455064194458,2025-12-15 15:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,110.15061001813076,5.120438290711488
74,2025-12-15 15:11:00+00:00,USD_CHF__monday__london,USD_CHF,LONG,0.704377,HARVESTER,0.79466,0.00036285714285714887,44.41556855569789,2.2207784277848943,0.9370078740157517,1.1023622047245758,2025-12-15 15:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.2622986470168,5.885596046431556
75,2025-12-15 15:18:00+00:00,USD_CAD__monday__london,USD_CAD,LONG,0.7592245999999999,HARVESTER,1.3764,0.0004892857142857159,43.70491945880672,2.185245972940336,1.430656934306407,0.32700729927039895,2025-12-15 15:20:00+00:00,0.55,0.5,TARGET,0.05,110.35492163348697,4.944452006895878
76,2025-12-15 15:18:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,SHORT,0.716083,HARVESTER,103.0,0.06407142857142897,43.70491945880672,2.185245972940336,0.9988851727981,0.7491638795986859,2025-12-15 15:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,109.48082324431083,5.69736723852443
77,2025-12-15 15:24:00+00:00,NZD_JPY__monday__london,NZD_JPY,SHORT,0.7228733999999999,HARVESTER,89.793,0.054214285714285736,43.792329297724336,2.1896164648862166,0.31357048748371746,1.1805006587613978,2025-12-15 15:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,108.60497665835634,6.451788300616239
78,2025-12-15 15:28:00+00:00,USD_CAD__monday__london,USD_CAD,LONG,0.7142664,HARVESTER,1.37681,0.0005528571428571486,43.44199066334254,2.1720995331671267,0.19896640826842873,1.1033591731266026,2025-12-15 15:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,107.73613684508949,7.200173994211304
79,2025-12-15 15:29:00+00:00,EUR_CHF__monday__new_york,EUR_CHF,SHORT,0.7272491999999999,HARVESTER,0.9343,0.0002864285714285843,43.44199066334254,2.1720995331671267,0.0,1.2219451371569179,2025-12-15 15:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,106.86729703182264,7.94855968780637
80,2025-12-15 15:30:00+00:00,USD_JPY__monday__london,USD_JPY,LONG,0.7189194000000001,HARVESTER,155.028,0.11014285714286132,42.746918812729064,2.137345940636453,0.0,0.8897535667961963,2025-12-15 15:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,106.01235865556806,8.68497121030392
81,2025-12-15 15:33:00+00:00,AUD_JPY__monday__london,AUD_JPY,LONG,0.7536938,HARVESTER,103.032,0.07428571428571473,42.746918812729064,2.137345940636453,0.0,1.6019230769230641,2025-12-15 15:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,105.15742027931348,9.421382732801465
82,2025-12-15 15:37:00+00:00,USD_JPY__monday__london,USD_JPY,LONG,0.7108534000000001,HARVESTER,154.982,0.11042857142857494,42.0629681117254,2.10314840558627,0.0,0.9598965071150559,2025-12-15 15:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,104.31616091707897,10.146011670939057
83,2025-12-15 15:38:00+00:00,EUR_USD__monday__london,EUR_USD,SHORT,0.7101451999999999,HARVESTER,1.17592,0.0005999999999999497,42.0629681117254,2.10314840558627,0.733333333333388,0.4999999999999868,2025-12-15 15:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,103.47490155484446,10.870640609076645
84,2025-12-15 15:40:00+00:00,NZD_USD__monday__london,NZD_USD,SHORT,0.7183786,HARVESTER,0.57928,0.000455000000000007,41.38996062193779,2.0694980310968893,0.0,1.7582417582417815,2025-12-15 15:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,102.6471023424057,11.583675484204038
85,2025-12-15 15:40:00+00:00,AUD_JPY__monday__new_york,AUD_JPY,SHORT,0.7177946,HARVESTER,102.894,0.07835714285714244,41.38996062193779,2.0694980310968893,0.0,2.3482224247948755,2025-12-15 15:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,101.81930312996694,12.296710359331431
86,2025-12-15 15:46:00+00:00,EUR_CHF__monday__london,EUR_CHF,LONG,0.7014986,HARVESTER,0.93482,0.00030714285714285506,40.72772125198678,2.036386062599339,0.39069767441863656,0.35813953488353933,2025-12-15 15:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,101.00474870492721,12.998336676456775
87,2025-12-15 15:50:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.7778541999999999,HARVESTER,182.301,0.08778571428570915,40.40189948197089,2.0200949740985443,2.42636289666435,0.0,2025-12-15 15:55:00+00:00,0.55,0.5,TARGET,0.05,102.01479619197649,12.128320043221338
88,2025-12-15 15:55:00+00:00,EUR_JPY__monday__new_york,EUR_JPY,LONG,0.7526385999999999,HARVESTER,182.38,0.09821428571428166,40.805918476790595,2.0402959238395297,1.6698181818184106,0.0,2025-12-15 16:00:00+00:00,0.55,0.5,TARGET,0.05,103.03494415389625,11.249603243653555
89,2025-12-15 15:55:00+00:00,USD_JPY__monday__london,USD_JPY,LONG,0.7507052000000001,HARVESTER,155.056,0.11457142857142953,40.805918476790595,2.0402959238395297,1.2394014962593054,0.0,2025-12-15 16:00:00+00:00,0.55,0.5,TARGET,0.05,104.05509211581601,10.370886444085771
