node_label,cluster_id,timestamp_start,original_direction,assumed_direction,distance,time_index,time_open,profit_now,mfe_so_far,giveback_now,velocity_now,velocity_change,time_since_peak,time_under_profit_threshold,cluster_progress,opposite_direction_strength,stall_points_so_far,reversal_points_so_far,scenario_type,recommended_action
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,31,31,6.900000000000794,10.300000000000864,3.4000000000000696,1.1999999999989797,4.099999999997994,9,0,0.8695652173913043,-6.900000000000794,0,11,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,32,32,6.900000000000794,10.300000000000864,3.4000000000000696,0.0,-1.1999999999989797,10,0,0.8695652173913043,-6.900000000000794,0,11,noise,DO_NOT_ENTER
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,33,33,6.300000000001305,10.300000000000864,3.9999999999995595,-0.5999999999994898,-0.5999999999994898,11,0,0.8695652173913043,-6.300000000001305,0,12,whipsaw-giveback,HARVEST
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,34,34,7.900000000000684,10.300000000000864,2.4000000000001798,1.5999999999993797,2.1999999999988695,12,0,0.8695652173913043,-7.900000000000684,0,12,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,35,35,8.700000000001484,10.300000000000864,1.5999999999993797,0.8000000000008001,-0.7999999999985796,13,0,0.8695652173913043,-8.700000000001484,0,12,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,36,36,8.700000000001484,10.300000000000864,1.5999999999993797,0.0,-0.8000000000008001,14,0,0.8695652173913043,-8.700000000001484,0,12,noise,DO_NOT_ENTER
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,37,37,7.900000000000684,10.300000000000864,2.4000000000001798,-0.8000000000008001,-0.8000000000008001,15,0,0.8695652173913043,-7.900000000000684,0,13,whipsaw-giveback,HARVEST
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,38,38,7.900000000000684,10.300000000000864,2.4000000000001798,0.0,0.8000000000008001,16,0,0.8695652173913043,-7.900000000000684,0,13,noise,DO_NOT_ENTER
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,39,39,6.900000000000794,10.300000000000864,3.4000000000000696,-0.9999999999998899,-0.9999999999998899,17,0,0.8695652173913043,-6.900000000000794,0,14,whipsaw-giveback,HARVEST
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,40,40,7.4000000000018495,10.300000000000864,2.8999999999990145,0.5000000000010552,1.500000000000945,18,0,0.8695652173913043,-7.4000000000018495,0,14,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,41,41,7.500000000000284,10.300000000000864,2.80000000000058,0.09999999999843467,-0.4000000000026205,19,0,0.8695652173913043,-7.500000000000284,0,14,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,42,42,7.100000000002105,10.300000000000864,3.1999999999987594,-0.3999999999981796,-0.49999999999661426,20,0,0.8695652173913043,-7.100000000002105,0,14,whipsaw-giveback,HARVEST
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,43,43,8.300000000001084,10.300000000000864,1.9999999999997797,1.1999999999989797,1.5999999999971593,21,0,0.8695652173913043,-8.300000000001084,0,14,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,44,44,7.800000000000029,10.300000000000864,2.500000000000835,-0.5000000000010552,-1.7000000000000348,22,0,0.8695652173913043,-7.800000000000029,0,15,whipsaw-giveback,HARVEST
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,45,45,7.800000000000029,10.300000000000864,2.500000000000835,0.0,0.5000000000010552,23,0,0.8695652173913043,-7.800000000000029,0,15,noise,DO_NOT_ENTER
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,46,46,8.80000000000214,10.300000000000864,1.4999999999987246,1.0000000000021103,1.0000000000021103,24,0,0.8695652173913043,-8.80000000000214,0,15,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,47,47,8.80000000000214,10.300000000000864,1.4999999999987246,0.0,-1.0000000000021103,25,0,0.8695652173913043,-8.80000000000214,0,15,noise,DO_NOT_ENTER
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,48,48,8.500000000000174,10.300000000000864,1.80000000000069,-0.30000000000196536,-0.30000000000196536,26,0,0.8695652173913043,-8.500000000000174,0,15,whipsaw-giveback,HARVEST
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,49,49,7.800000000000029,10.300000000000864,2.500000000000835,-0.700000000000145,-0.3999999999981796,27,0,0.8695652173913043,-7.800000000000029,0,16,whipsaw-giveback,HARVEST
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,50,50,6.900000000000794,10.300000000000864,3.4000000000000696,-0.8999999999992347,-0.1999999999990898,28,0,0.8695652173913043,-6.900000000000794,0,17,whipsaw-giveback,HARVEST
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,51,51,4.8000000000003595,10.300000000000864,5.5000000000005045,-2.100000000000435,-1.2000000000012,29,0,0.8695652173913043,-4.8000000000003595,0,18,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,52,52,5.700000000001815,10.300000000000864,4.599999999999049,0.9000000000014552,3.00000000000189,30,0,0.8695652173913043,-5.700000000001815,0,18,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,53,53,5.5000000000005045,10.300000000000864,4.8000000000003595,-0.20000000000131024,-1.1000000000027654,31,0,0.8695652173913043,-5.5000000000005045,0,18,whipsaw-giveback,HARVEST
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,54,54,5.40000000000207,10.300000000000864,4.899999999998794,-0.09999999999843467,0.10000000000287557,32,0,0.8695652173913043,-5.40000000000207,0,18,noise,DO_NOT_ENTER
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,55,55,4.3999999999999595,10.300000000000864,5.9000000000009045,-1.0000000000021103,-0.9000000000036756,33,0,0.8695652173913043,-4.3999999999999595,0,19,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,56,56,3.00000000000189,10.300000000000864,7.299999999998974,-1.3999999999980695,-0.39999999999595914,34,0,0.8695652173913043,-3.00000000000189,0,20,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,57,57,2.900000000001235,10.300000000000864,7.399999999999629,-0.10000000000065512,1.2999999999974143,35,0,0.8695652173913043,-2.900000000001235,0,20,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,58,58,2.900000000001235,10.300000000000864,7.399999999999629,0.0,0.10000000000065512,36,0,0.8695652173913043,-2.900000000001235,0,20,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,59,59,3.900000000001125,10.300000000000864,6.399999999999739,0.9999999999998899,0.9999999999998899,37,0,0.8695652173913043,-3.900000000001125,0,20,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,60,60,2.700000000002145,10.300000000000864,7.599999999998719,-1.1999999999989797,-2.1999999999988695,38,0,0.8695652173913043,-2.700000000002145,0,21,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,61,61,2.300000000001745,10.300000000000864,7.999999999999119,-0.40000000000040004,0.7999999999985796,39,0,0.8695652173913043,-2.300000000001745,0,22,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,62,62,2.80000000000058,10.300000000000864,7.500000000000284,0.4999999999988347,0.8999999999992347,40,0,0.8695652173913043,-2.80000000000058,0,22,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,63,63,2.300000000001745,10.300000000000864,7.999999999999119,-0.4999999999988347,-0.9999999999976694,41,0,0.8695652173913043,-2.300000000001745,0,23,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,64,64,2.100000000000435,10.300000000000864,8.20000000000043,-0.20000000000131024,0.29999999999752447,42,0,0.8695652173913043,-2.100000000000435,0,23,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,65,65,2.900000000001235,10.300000000000864,7.399999999999629,0.8000000000008001,1.0000000000021103,43,0,0.8695652173913043,-2.900000000001235,0,23,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,66,66,3.1000000000003247,10.300000000000864,7.200000000000539,0.1999999999990898,-0.6000000000017103,44,0,0.8695652173913043,-3.1000000000003247,0,23,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,67,67,3.1000000000003247,10.300000000000864,7.200000000000539,0.0,-0.1999999999990898,45,0,0.8695652173913043,-3.1000000000003247,0,23,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,68,68,2.100000000000435,10.300000000000864,8.20000000000043,-0.9999999999998899,-0.9999999999998899,46,0,0.8695652173913043,-2.100000000000435,0,24,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,69,69,2.500000000000835,10.300000000000864,7.800000000000029,0.40000000000040004,1.40000000000029,47,0,0.8695652173913043,-2.500000000000835,0,24,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,70,70,2.4000000000001798,10.300000000000864,7.900000000000684,-0.10000000000065512,-0.5000000000010552,48,0,0.8695652173913043,-2.4000000000001798,0,24,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,71,71,3.1000000000003247,10.300000000000864,7.200000000000539,0.700000000000145,0.8000000000008001,49,0,0.8695652173913043,-3.1000000000003247,0,24,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,72,72,2.500000000000835,10.300000000000864,7.800000000000029,-0.5999999999994898,-1.2999999999996348,50,0,0.8695652173913043,-2.500000000000835,0,25,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,73,73,1.7000000000000348,10.300000000000864,8.60000000000083,-0.8000000000008001,-0.20000000000131024,51,0,0.8695652173913043,-1.7000000000000348,0,26,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,74,74,1.500000000000945,10.300000000000864,8.799999999999919,-0.1999999999990898,0.6000000000017103,52,0,0.8695652173913043,-1.500000000000945,0,26,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,75,75,2.000000000002,10.300000000000864,8.299999999998864,0.5000000000010552,0.700000000000145,53,0,0.8695652173913043,-2.000000000002,0,26,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,76,76,1.500000000000945,10.300000000000864,8.799999999999919,-0.5000000000010552,-1.0000000000021103,54,0,0.8695652173913043,-1.500000000000945,0,27,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,77,77,1.500000000000945,10.300000000000864,8.799999999999919,0.0,0.5000000000010552,55,0,0.8695652173913043,-1.500000000000945,0,27,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,78,78,1.3000000000018552,10.300000000000864,8.999999999999009,-0.1999999999990898,-0.1999999999990898,56,1,0.8695652173913043,-1.3000000000018552,0,27,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,79,79,2.80000000000058,10.300000000000864,7.500000000000284,1.4999999999987246,1.6999999999978144,57,0,0.8695652173913043,-2.80000000000058,0,27,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,80,80,2.4000000000001798,10.300000000000864,7.900000000000684,-0.40000000000040004,-1.8999999999991246,58,0,0.8695652173913043,-2.4000000000001798,0,28,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,81,81,2.100000000000435,10.300000000000864,8.20000000000043,-0.2999999999997449,0.10000000000065512,59,0,0.8695652173913043,-2.100000000000435,0,28,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,82,82,2.700000000002145,10.300000000000864,7.599999999998719,0.6000000000017103,0.9000000000014552,60,0,0.8695652173913043,-2.700000000002145,0,28,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,83,83,0.9000000000014552,10.300000000000864,9.399999999999409,-1.80000000000069,-2.4000000000024,61,1,0.8695652173913043,-0.9000000000014552,0,29,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,84,84,1.100000000000545,10.300000000000864,9.200000000000319,0.1999999999990898,1.9999999999997797,62,2,0.8695652173913043,-1.100000000000545,0,29,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,85,85,-0.2999999999997449,10.300000000000864,10.600000000000609,-1.40000000000029,-1.5999999999993797,63,3,0.8695652173913043,0.2999999999997449,0,30,panic,PANIC
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,86,86,-0.4999999999988347,10.300000000000864,10.799999999999699,-0.1999999999990898,1.2000000000012,64,4,0.8695652173913043,0.4999999999988347,0,30,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,87,87,-0.7999999999985796,10.300000000000864,11.099999999999444,-0.2999999999997449,-0.10000000000065512,65,5,0.8695652173913043,0.7999999999985796,0,30,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,88,88,-0.5999999999994898,10.300000000000864,10.900000000000354,0.1999999999990898,0.4999999999988347,66,6,0.8695652173913043,0.5999999999994898,0,30,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,89,89,-2.2999999999995246,10.300000000000864,12.600000000000389,-1.7000000000000348,-1.8999999999991246,67,7,0.8695652173913043,2.2999999999995246,0,31,panic,PANIC
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,90,90,-1.7000000000000348,10.300000000000864,12.000000000000899,0.5999999999994898,2.2999999999995246,68,8,0.8695652173913043,1.7000000000000348,0,31,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,91,91,-2.4999999999986144,10.300000000000864,12.799999999999478,-0.7999999999985796,-1.3999999999980695,69,9,0.8695652173913043,2.4999999999986144,0,32,panic,PANIC
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,92,92,-2.6999999999999247,10.300000000000864,13.000000000000789,-0.20000000000131024,0.5999999999972694,70,10,0.8695652173913043,2.6999999999999247,0,32,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,93,93,-1.7000000000000348,10.300000000000864,12.000000000000899,0.9999999999998899,1.2000000000012,71,11,0.8695652173913043,1.7000000000000348,0,32,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,94,94,0.0,10.300000000000864,10.300000000000864,1.7000000000000348,0.700000000000145,72,12,0.8695652173913043,0.0,0,32,continuation,HOLD
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,95,95,-0.09999999999843467,10.300000000000864,10.399999999999299,-0.09999999999843467,-1.7999999999984695,73,13,0.8695652173913043,0.09999999999843467,0,32,decay,DECAY_EXIT
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,96,96,-2.0999999999982144,10.300000000000864,12.399999999999078,-1.9999999999997797,-1.900000000001345,74,14,0.8695652173913043,2.0999999999982144,0,33,panic,PANIC
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,97,97,-2.6999999999999247,10.300000000000864,13.000000000000789,-0.6000000000017103,1.3999999999980695,75,15,0.8695652173913043,2.6999999999999247,0,34,panic,PANIC
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,98,98,-3.9999999999995595,10.300000000000864,14.300000000000423,-1.2999999999996348,-0.6999999999979245,76,16,0.8695652173913043,3.9999999999995595,0,35,panic,PANIC
SHORT_Q2,SHORT_1.5_001,2024-01-15T10:00:00.000000000Z,SHORT,SHORT,1.5,99,99,-3.8999999999989043,10.300000000000864,14.199999999999768,0.10000000000065512,1.40000000000029,77,17,0.8695652173913043,3.8999999999989043,0,35,stall,HARVEST
