cluster_id,timestamp,direction,future_mfe,future_mae,entry_label,zone_label
EUR_USD_LONG_0004,2024-01-15T11:01:00.000000000Z,LONG,2.60000000000149,0.7999999999985796,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:02:00.000000000Z,LONG,3.1000000000003247,0.2999999999997449,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:03:00.000000000Z,LONG,2.60000000000149,0.7999999999985796,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:04:00.000000000Z,LONG,2.5999999999992696,0.9999999999998899,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:05:00.000000000Z,LONG,3.20000000000098,0.1999999999990898,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:06:00.000000000Z,LONG,3.4000000000000696,0.0,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:07:00.000000000Z,LONG,3.4000000000000696,0.0,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:08:00.000000000Z,LONG,2.5999999999992696,0.9999999999998899,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:09:00.000000000Z,LONG,2.80000000000058,0.5999999999994898,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:10:00.000000000Z,LONG,2.6999999999999247,0.700000000000145,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:11:00.000000000Z,LONG,3.4000000000000696,0.0,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:12:00.000000000Z,LONG,2.80000000000058,0.2999999999997449,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:13:00.000000000Z,LONG,3.9999999999995595,1.100000000000545,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:14:00.000000000Z,LONG,3.8000000000004697,1.2999999999996348,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:15:00.000000000Z,LONG,2.500000000000835,0.7999999999985796,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:16:00.000000000Z,LONG,3.8000000000004697,1.2999999999996348,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:17:00.000000000Z,LONG,3.8000000000004697,1.2999999999996348,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:18:00.000000000Z,LONG,3.60000000000138,1.4999999999987246,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:19:00.000000000Z,LONG,3.1000000000003247,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:20:00.000000000Z,LONG,2.6999999999999247,0.30000000000196536,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:21:00.000000000Z,LONG,2.5999999999992696,0.6000000000017103,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:22:00.000000000Z,LONG,3.00000000000189,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:23:00.000000000Z,LONG,3.20000000000098,0.1999999999990898,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:24:00.000000000Z,LONG,3.4000000000000696,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:25:00.000000000Z,LONG,3.6999999999998145,0.2999999999997449,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:26:00.000000000Z,LONG,3.5000000000007248,0.4999999999988347,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:27:00.000000000Z,LONG,3.20000000000098,0.7999999999985796,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:28:00.000000000Z,LONG,3.4000000000000696,0.5999999999994898,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:30:00.000000000Z,LONG,3.0999999999981043,1.7000000000000348,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:33:00.000000000Z,LONG,3.0999999999981043,1.7000000000000348,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:34:00.000000000Z,LONG,2.6999999999999247,0.0,GOOD,GOOD
EUR_USD_LONG_0004,2024-01-15T11:35:00.000000000Z,LONG,2.60000000000149,0.0,GOOD,GOOD
EUR_USD_LONG_0004,2024-01-15T11:36:00.000000000Z,LONG,2.6999999999999247,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:45:00.000000000Z,LONG,3.8999999999989043,2.4000000000001798,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:46:00.000000000Z,LONG,2.5999999999992696,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:51:00.000000000Z,LONG,3.8000000000004697,2.4999999999986144,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:52:00.000000000Z,LONG,2.5999999999992696,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:53:00.000000000Z,LONG,3.6999999999998145,0.0,GOOD,GOOD
EUR_USD_LONG_0004,2024-01-15T11:54:00.000000000Z,LONG,3.5000000000007248,0.0,GOOD,GOOD
EUR_USD_LONG_0004,2024-01-15T11:55:00.000000000Z,LONG,3.20000000000098,0.0,GOOD,GOOD
EUR_USD_LONG_0004,2024-01-15T11:56:00.000000000Z,LONG,3.6999999999998145,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T11:57:00.000000000Z,LONG,3.5000000000007248,1.500000000000945,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:58:00.000000000Z,LONG,2.9999999999996696,2.000000000002,BAD,BAD
EUR_USD_LONG_0004,2024-01-15T11:59:00.000000000Z,LONG,2.8999999999990145,0.6000000000017103,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T12:00:00.000000000Z,LONG,3.1999999999987594,0.30000000000196536,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T12:01:00.000000000Z,LONG,3.5000000000007248,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T12:02:00.000000000Z,LONG,3.2999999999994145,0.20000000000131024,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T12:03:00.000000000Z,LONG,3.5000000000007248,0.0,GOOD,GOOD
EUR_USD_LONG_0004,2024-01-15T12:04:00.000000000Z,LONG,2.9999999999996696,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T12:05:00.000000000Z,LONG,2.8999999999990145,0.8000000000008001,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T12:06:00.000000000Z,LONG,3.1999999999987594,0.5000000000010552,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T12:07:00.000000000Z,LONG,2.5999999999992696,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T12:08:00.000000000Z,LONG,2.5999999999992696,0.0,NOISE,NOISE
EUR_USD_LONG_0004,2024-01-15T12:09:00.000000000Z,LONG,2.900000000001235,0.0,GOOD,GOOD
EUR_USD_LONG_0004,2024-01-15T12:10:00.000000000Z,LONG,2.60000000000149,0.0,GOOD,GOOD
EUR_USD_LONG_0004,2024-01-15T12:11:00.000000000Z,LONG,2.80000000000058,0.0,GOOD,GOOD
EUR_USD_LONG_0004,2024-01-15T12:12:00.000000000Z,LONG,3.2999999999994145,0.0,GOOD,GOOD
EUR_USD_LONG_0005,2024-01-15T12:30:00.000000000Z,LONG,6.200000000000649,2.4000000000001798,BAD,BAD
EUR_USD_LONG_0005,2024-01-15T12:31:00.000000000Z,LONG,6.40000000000196,2.1999999999988695,BAD,BAD
EUR_USD_LONG_0005,2024-01-15T12:32:00.000000000Z,LONG,6.200000000000649,2.4000000000001798,BAD,BAD
EUR_USD_LONG_0005,2024-01-15T12:33:00.000000000Z,LONG,4.20000000000087,0.0,GOOD,GOOD
EUR_USD_LONG_0005,2024-01-15T12:35:00.000000000Z,LONG,5.399999999999849,2.20000000000109,NOISE,NOISE
EUR_USD_LONG_0005,2024-01-15T12:37:00.000000000Z,LONG,5.60000000000116,1.9999999999997797,NOISE,NOISE
EUR_USD_LONG_0005,2024-01-15T12:38:00.000000000Z,LONG,3.5999999999991594,0.0,GOOD,GOOD
EUR_USD_LONG_0005,2024-01-15T12:39:00.000000000Z,LONG,4.00000000000178,0.0,GOOD,GOOD
EUR_USD_LONG_0005,2024-01-15T12:40:00.000000000Z,LONG,2.5999999999992696,0.0,NOISE,NOISE
EUR_USD_LONG_0005,2024-01-15T12:44:00.000000000Z,LONG,2.5999999999992696,1.80000000000069,BAD,BAD
EUR_USD_LONG_0005,2024-01-15T12:45:00.000000000Z,LONG,2.7999999999983594,1.6000000000016001,BAD,BAD
EUR_USD_LONG_0005,2024-01-15T12:46:00.000000000Z,LONG,2.80000000000058,0.0,GOOD,GOOD
EUR_USD_LONG_0005,2024-01-15T12:47:00.000000000Z,LONG,2.700000000002145,0.0,GOOD,GOOD
EUR_USD_LONG_0005,2024-01-15T12:48:00.000000000Z,LONG,2.9999999999996696,0.0,NOISE,NOISE
EUR_USD_LONG_0006,2024-01-15T13:09:00.000000000Z,LONG,3.20000000000098,0.0,GOOD,GOOD
EUR_USD_LONG_0006,2024-01-15T13:10:00.000000000Z,LONG,3.8000000000004697,1.1999999999989797,BAD,BAD
EUR_USD_LONG_0006,2024-01-15T13:12:00.000000000Z,LONG,3.5999999999991594,1.40000000000029,BAD,BAD
EUR_USD_LONG_0006,2024-01-15T13:13:00.000000000Z,LONG,2.5999999999992696,0.5999999999994898,NOISE,NOISE
EUR_USD_LONG_0006,2024-01-15T13:14:00.000000000Z,LONG,2.5999999999992696,0.5999999999994898,NOISE,NOISE
EUR_USD_LONG_0006,2024-01-15T13:15:00.000000000Z,LONG,3.1999999999987594,0.0,GOOD,GOOD
EUR_USD_LONG_0006,2024-01-15T13:16:00.000000000Z,LONG,2.80000000000058,0.0,NOISE,NOISE
EUR_USD_LONG_0006,2024-01-15T13:17:00.000000000Z,LONG,2.900000000001235,1.1999999999989797,BAD,BAD
EUR_USD_LONG_0006,2024-01-15T13:18:00.000000000Z,LONG,2.9999999999996696,1.100000000000545,BAD,BAD
EUR_USD_LONG_0006,2024-01-15T13:22:00.000000000Z,LONG,2.6999999999999247,1.40000000000029,BAD,BAD
EUR_USD_LONG_0006,2024-01-15T13:23:00.000000000Z,LONG,2.6999999999999247,1.40000000000029,BAD,BAD
EUR_USD_LONG_0006,2024-01-15T13:24:00.000000000Z,LONG,3.1000000000003247,0.9999999999998899,BAD,BAD
EUR_USD_LONG_0006,2024-01-15T13:25:00.000000000Z,LONG,2.900000000001235,2.1999999999988695,BAD,BAD
EUR_USD_LONG_0006,2024-01-15T13:26:00.000000000Z,LONG,3.1000000000003247,0.9999999999998899,NOISE,NOISE
EUR_USD_LONG_0006,2024-01-15T13:27:00.000000000Z,LONG,2.9999999999996696,2.100000000000435,BAD,BAD
EUR_USD_LONG_0006,2024-01-15T13:28:00.000000000Z,LONG,2.5999999999992696,0.0,NOISE,NOISE
EUR_USD_LONG_0006,2024-01-15T13:29:00.000000000Z,LONG,2.5999999999992696,0.0,NOISE,NOISE
EUR_USD_LONG_0006,2024-01-15T13:30:00.000000000Z,LONG,2.500000000000835,0.0,NOISE,NOISE
