timestamp_start,price_start,pair,session,weekday,session_date,dt,target_distance,direction,time_to_target,max_mfe_pips,max_mae_pips,speed,efficiency,extension,risk_ratio,composite_score,zone_label
2024-01-15T08:13:00.000000000Z,1.09612,EUR_USD,london,monday,2024-01-15,2024-01-15T08:13:00+00:00,2.5,SHORT,19,16.9,2.4,0.13157894736842105,0.1295336787564767,14.399999999999999,0.96,6.762225252249794,GOOD
2024-01-15T08:14:00.000000000Z,1.0963,EUR_USD,london,monday,2024-01-15,2024-01-15T08:14:00+00:00,2.5,SHORT,2,18.7,0.4,1.25,0.13089005235602097,16.2,0.16,10.701780104712041,GOOD
2024-01-15T08:15:00.000000000Z,1.09634,EUR_USD,london,monday,2024-01-15,2024-01-15T08:15:00+00:00,2.5,SHORT,1,19.1,0.0,2.5,0.13089005235602094,16.6,0.0,13.561780104712042,GOOD
2024-01-15T08:16:00.000000000Z,1.09601,EUR_USD,london,monday,2024-01-15,2024-01-15T08:16:00+00:00,2.5,LONG,8,3.5,0.0,0.3125,0.7142857142857143,1.0,0.0,2.553571428571429,BAD
2024-01-15T08:16:00.000000000Z,1.09601,EUR_USD,london,monday,2024-01-15,2024-01-15T08:16:00+00:00,2.5,SHORT,44,15.8,3.5,0.056818181818181816,0.12953367875647667,13.3,1.4,5.622703721149318,NOISE
2024-01-15T08:17:00.000000000Z,1.0961,EUR_USD,london,monday,2024-01-15,2024-01-15T08:17:00+00:00,2.5,LONG,7,2.6,0.6,0.35714285714285715,0.78125,0.10000000000000009,0.24,2.086785714285714,BAD
2024-01-15T08:17:00.000000000Z,1.0961,EUR_USD,london,monday,2024-01-15,2024-01-15T08:17:00+00:00,2.5,SHORT,15,16.7,2.6,0.16666666666666666,0.12953367875647667,14.2,1.04,6.652400690846286,GOOD
2024-01-15T08:18:00.000000000Z,1.09608,EUR_USD,london,monday,2024-01-15,2024-01-15T08:18:00+00:00,2.5,LONG,6,2.8,0.4,0.4166666666666667,0.7812500000000001,0.2999999999999998,0.16,2.3858333333333333,BAD
2024-01-15T08:18:00.000000000Z,1.09608,EUR_USD,london,monday,2024-01-15,2024-01-15T08:18:00+00:00,2.5,SHORT,18,16.5,2.8,0.1388888888888889,0.12953367875647667,14.0,1.1199999999999999,6.416845135290731,GOOD
2024-01-15T08:19:00.000000000Z,1.0961,EUR_USD,london,monday,2024-01-15,2024-01-15T08:19:00+00:00,2.5,LONG,5,2.6,0.6,0.5,0.78125,0.10000000000000009,0.24,2.3724999999999996,BAD
2024-01-15T08:19:00.000000000Z,1.0961,EUR_USD,london,monday,2024-01-15,2024-01-15T08:19:00+00:00,2.5,SHORT,13,16.7,2.6,0.19230769230769232,0.12953367875647667,14.2,1.04,6.703682742128337,GOOD
2024-01-15T08:20:00.000000000Z,1.09604,EUR_USD,london,monday,2024-01-15,2024-01-15T08:20:00+00:00,2.5,LONG,4,3.2,0.0,0.625,0.78125,0.7000000000000002,0.0,3.1625,NOISE
2024-01-15T08:20:00.000000000Z,1.09604,EUR_USD,london,monday,2024-01-15,2024-01-15T08:20:00+00:00,2.5,SHORT,40,16.3,3.2,0.0625,0.1282051282051282,13.8,1.28,6.0014102564102565,GOOD
2024-01-15T08:21:00.000000000Z,1.09615,EUR_USD,london,monday,2024-01-15,2024-01-15T08:21:00+00:00,2.5,SHORT,11,17.4,2.1,0.22727272727272727,0.1282051282051282,14.899999999999999,0.8400000000000001,7.32095571095571,GOOD
2024-01-15T08:22:00.000000000Z,1.09606,EUR_USD,london,monday,2024-01-15,2024-01-15T08:22:00+00:00,2.5,LONG,2,3.0,0.0,1.25,0.8333333333333334,0.5,0.0,4.416666666666667,NOISE
2024-01-15T08:22:00.000000000Z,1.09606,EUR_USD,london,monday,2024-01-15,2024-01-15T08:22:00+00:00,2.5,SHORT,14,17.6,3.0,0.17857142857142858,0.12135922330097086,15.100000000000001,1.2,6.949861303744799,GOOD
2024-01-15T08:23:00.000000000Z,1.09613,EUR_USD,london,monday,2024-01-15,2024-01-15T08:23:00+00:00,2.5,SHORT,9,19.3,2.3,0.2777777777777778,0.11574074074074073,16.8,0.9199999999999999,8.267037037037037,GOOD
2024-01-15T08:24:00.000000000Z,1.09636,EUR_USD,london,monday,2024-01-15,2024-01-15T08:24:00+00:00,2.5,SHORT,6,23.1,0.0,0.4166666666666667,0.10822510822510822,20.6,0.0,11.34978354978355,GOOD
2024-01-15T08:25:00.000000000Z,1.09634,EUR_USD,london,monday,2024-01-15,2024-01-15T08:25:00+00:00,2.5,SHORT,5,22.9,0.0,0.5,0.1091703056768559,20.4,0.0,11.418340611353711,GOOD
2024-01-15T08:26:00.000000000Z,1.09634,EUR_USD,london,monday,2024-01-15,2024-01-15T08:26:00+00:00,2.5,SHORT,4,22.9,0.0,0.625,0.1091703056768559,20.4,0.0,11.668340611353711,GOOD
2024-01-15T08:27:00.000000000Z,1.0963,EUR_USD,london,monday,2024-01-15,2024-01-15T08:27:00+00:00,2.5,SHORT,3,22.5,0.0,0.8333333333333334,0.1111111111111111,20.0,0.0,11.88888888888889,GOOD
2024-01-15T08:28:00.000000000Z,1.09616,EUR_USD,london,monday,2024-01-15,2024-01-15T08:28:00+00:00,2.5,SHORT,2,21.1,0.8,1.25,0.1141552511415525,18.6,0.32,11.708310502283105,GOOD
2024-01-15T08:29:00.000000000Z,1.09624,EUR_USD,london,monday,2024-01-15,2024-01-15T08:29:00+00:00,2.5,SHORT,1,23.0,0.0,2.5,0.10869565217391304,20.5,0.0,15.467391304347826,GOOD
2024-01-15T08:30:00.000000000Z,1.0959,EUR_USD,london,monday,2024-01-15,2024-01-15T08:30:00+00:00,2.5,SHORT,31,20.6,1.5,0.08064516129032258,0.11312217194570134,18.1,0.6,8.837534666472049,GOOD
2024-01-15T08:31:00.000000000Z,1.09598,EUR_USD,london,monday,2024-01-15,2024-01-15T08:31:00+00:00,2.5,SHORT,29,21.4,0.7,0.08620689655172414,0.11312217194570137,18.9,0.27999999999999997,9.56865813699485,GOOD
2024-01-15T08:32:00.000000000Z,1.09584,EUR_USD,london,monday,2024-01-15,2024-01-15T08:32:00+00:00,2.5,SHORT,30,20.6,2.1,0.08333333333333333,0.11013215859030835,18.1,0.8400000000000001,8.596930983847285,GOOD
2024-01-15T08:33:00.000000000Z,1.09585,EUR_USD,london,monday,2024-01-15,2024-01-15T08:33:00+00:00,2.5,SHORT,28,20.7,2.0,0.08928571428571429,0.11013215859030838,18.2,0.8,8.698835745752044,GOOD
2024-01-15T08:34:00.000000000Z,1.09584,EUR_USD,london,monday,2024-01-15,2024-01-15T08:34:00+00:00,2.5,SHORT,28,20.6,2.1,0.08928571428571429,0.11013215859030835,18.1,0.8400000000000001,8.608835745752046,GOOD
2024-01-15T08:35:00.000000000Z,1.09585,EUR_USD,london,monday,2024-01-15,2024-01-15T08:35:00+00:00,2.5,SHORT,26,21.3,2.0,0.09615384615384616,0.1072961373390558,18.8,0.8,9.006899966985804,GOOD
2024-01-15T08:36:00.000000000Z,1.0958,EUR_USD,london,monday,2024-01-15,2024-01-15T08:36:00+00:00,2.5,SHORT,26,21.0,2.5,0.09615384615384616,0.10638297872340426,18.5,1.0,8.6550736497545,GOOD
2024-01-15T08:37:00.000000000Z,1.09585,EUR_USD,london,monday,2024-01-15,2024-01-15T08:37:00+00:00,2.5,SHORT,24,22.7,2.0,0.10416666666666667,0.10121457489878542,20.2,0.8,9.710762483130903,GOOD
2024-01-15T08:38:00.000000000Z,1.09595,EUR_USD,london,monday,2024-01-15,2024-01-15T08:38:00+00:00,2.5,SHORT,22,25.4,1.0,0.11363636363636363,0.0946969696969697,22.9,0.4,11.466666666666665,GOOD
2024-01-15T08:39:00.000000000Z,1.09605,EUR_USD,london,monday,2024-01-15,2024-01-15T08:39:00+00:00,2.5,SHORT,21,26.4,0.0,0.11904761904761904,0.0946969696969697,23.9,0.0,12.377489177489176,GOOD
2024-01-15T08:40:00.000000000Z,1.09601,EUR_USD,london,monday,2024-01-15,2024-01-15T08:40:00+00:00,2.5,SHORT,20,26.0,0.0,0.125,0.09615384615384616,23.5,0.0,12.192307692307692,GOOD
2024-01-15T08:41:00.000000000Z,1.09582,EUR_USD,london,monday,2024-01-15,2024-01-15T08:41:00+00:00,2.5,SHORT,21,24.1,1.9,0.11904761904761904,0.09615384615384616,21.6,0.76,10.470402930402932,GOOD
2024-01-15T08:42:00.000000000Z,1.0959,EUR_USD,london,monday,2024-01-15,2024-01-15T08:42:00+00:00,2.5,SHORT,19,25.2,1.1,0.13157894736842105,0.09505703422053231,22.7,0.44000000000000006,11.363271963177906,GOOD
2024-01-15T08:43:00.000000000Z,1.09598,EUR_USD,london,monday,2024-01-15,2024-01-15T08:43:00+00:00,2.5,SHORT,17,26.0,0.3,0.14705882352941177,0.09505703422053231,23.5,0.12,12.114231715499889,GOOD
2024-01-15T08:44:00.000000000Z,1.09601,EUR_USD,london,monday,2024-01-15,2024-01-15T08:44:00+00:00,2.5,SHORT,16,26.3,0.0,0.15625,0.09505703422053231,23.8,0.0,12.402614068441064,GOOD
2024-01-15T08:45:00.000000000Z,1.09584,EUR_USD,london,monday,2024-01-15,2024-01-15T08:45:00+00:00,2.5,SHORT,17,24.6,1.6,0.14705882352941177,0.09541984732824427,22.1,0.64,10.894957341715312,GOOD
