instrument,ts,bid,ask,mid
EUR_USD,1769776075.0,1.19427,1.19444,1.19435
EUR_USD,1769776080.0,1.19427,1.19444,1.19435
EUR_USD,1769776085.0,1.19424,1.19441,1.19433
EUR_USD,1769776090.0,1.19421,1.19437,1.19429
EUR_USD,1769776095.0,1.19417,1.19433,1.19425
EUR_USD,1769776100.0,1.19412,1.19428,1.19420
EUR_USD,1769776105.0,1.19421,1.19437,1.19429
EUR_USD,1769776110.0,1.19419,1.19434,1.19427
EUR_USD,1769776115.0,1.19416,1.19433,1.19425
EUR_USD,1769776120.0,1.19417,1.19433,1.19425
EUR_USD,1769776125.0,1.19416,1.19433,1.19425
EUR_USD,1769776130.0,1.19413,1.19430,1.19421
EUR_USD,1769776135.0,1.19415,1.19433,1.19424
EUR_USD,1769776140.0,1.19417,1.19434,1.19426
EUR_USD,1769776145.0,1.19419,1.19435,1.19427
EUR_USD,1769776150.0,1.19420,1.19437,1.19428
EUR_USD,1769776155.0,1.19421,1.19437,1.19429
EUR_USD,1769776160.0,1.19423,1.19439,1.19431
EUR_USD,1769776165.0,1.19424,1.19441,1.19433
EUR_USD,1769776170.0,1.19422,1.19438,1.19430
EUR_USD,1769776175.0,1.19425,1.19441,1.19433
EUR_USD,1769776180.0,1.19423,1.19440,1.19432
EUR_USD,1769776185.0,1.19420,1.19436,1.19428
EUR_USD,1769776190.0,1.19419,1.19433,1.19426
EUR_USD,1769776195.0,1.19412,1.19430,1.19421
EUR_USD,1769776200.0,1.19416,1.19432,1.19424
EUR_USD,1769776205.0,1.19419,1.19434,1.19427
EUR_USD,1769776210.0,1.19416,1.19433,1.19425
EUR_USD,1769776215.0,1.19423,1.19437,1.19430
EUR_USD,1769776220.0,1.19417,1.19432,1.19425
EUR_USD,1769776225.0,1.19417,1.19434,1.19426
EUR_USD,1769776230.0,1.19426,1.19442,1.19434
EUR_USD,1769776235.0,1.19429,1.19444,1.19436
EUR_USD,1769776240.0,1.19427,1.19444,1.19435
EUR_USD,1769776245.0,1.19425,1.19441,1.19433
EUR_USD,1769776250.0,1.19430,1.19446,1.19438
EUR_USD,1769776255.0,1.19430,1.19446,1.19438
EUR_USD,1769776260.0,1.19415,1.19432,1.19423
EUR_USD,1769776265.0,1.19416,1.19432,1.19424
EUR_USD,1769776270.0,1.19420,1.19436,1.19428
EUR_USD,1769776275.0,1.19420,1.19436,1.19428
EUR_USD,1769776280.0,1.19419,1.19436,1.19428
EUR_USD,1769776285.0,1.19417,1.19434,1.19426
EUR_USD,1769776290.0,1.19425,1.19442,1.19434
EUR_USD,1769776295.0,1.19425,1.19442,1.19434
EUR_USD,1769776300.0,1.19415,1.19432,1.19423
EUR_USD,1769776305.0,1.19416,1.19432,1.19424
EUR_USD,1769776310.0,1.19415,1.19431,1.19423
EUR_USD,1769776315.0,1.19415,1.19431,1.19423
EUR_USD,1769776320.0,1.19414,1.19430,1.19422
EUR_USD,1769776325.0,1.19415,1.19432,1.19423
EUR_USD,1769776330.0,1.19416,1.19432,1.19424
EUR_USD,1769776335.0,1.19414,1.19432,1.19423
EUR_USD,1769776340.0,1.19404,1.19421,1.19413
EUR_USD,1769776345.0,1.19396,1.19412,1.19404
EUR_USD,1769776350.0,1.19396,1.19415,1.19406
EUR_USD,1769776355.0,1.19395,1.19412,1.19403
EUR_USD,1769776360.0,1.19393,1.19411,1.19402
EUR_USD,1769776365.0,1.19393,1.19410,1.19401
EUR_USD,1769776370.0,1.19393,1.19411,1.19402
EUR_USD,1769776375.0,1.19393,1.19410,1.19401
EUR_USD,1769776380.0,1.19386,1.19402,1.19394
EUR_USD,1769776385.0,1.19387,1.19404,1.19395
EUR_USD,1769776390.0,1.19396,1.19412,1.19404
EUR_USD,1769776395.0,1.19394,1.19411,1.19402
EUR_USD,1769776400.0,1.19387,1.19403,1.19395
EUR_USD,1769776405.0,1.19382,1.19398,1.19390
EUR_USD,1769776410.0,1.19387,1.19403,1.19395
EUR_USD,1769776415.0,1.19384,1.19401,1.19393
EUR_USD,1769776420.0,1.19386,1.19401,1.19393
EUR_USD,1769776425.0,1.19386,1.19401,1.19393
EUR_USD,1769776430.0,1.19386,1.19401,1.19393
EUR_USD,1769776435.0,1.19386,1.19401,1.19393
EUR_USD,1769776440.0,1.19384,1.19401,1.19393
EUR_USD,1769776445.0,1.19385,1.19401,1.19393
EUR_USD,1769776450.0,1.19392,1.19407,1.19400
EUR_USD,1769776455.0,1.19391,1.19406,1.19399
EUR_USD,1769776460.0,1.19391,1.19406,1.19399
EUR_USD,1769776465.0,1.19386,1.19400,1.19393
EUR_USD,1769776470.0,1.19387,1.19404,1.19395
EUR_USD,1769776475.0,1.19393,1.19407,1.19400
EUR_USD,1769776480.0,1.19392,1.19407,1.19400
EUR_USD,1769776485.0,1.19391,1.19407,1.19399
EUR_USD,1769776490.0,1.19389,1.19405,1.19397
EUR_USD,1769776495.0,1.19391,1.19406,1.19399
EUR_USD,1769776500.0,1.19390,1.19405,1.19398
EUR_USD,1769776505.0,1.19390,1.19406,1.19398
EUR_USD,1769776510.0,1.19386,1.19402,1.19394
EUR_USD,1769776515.0,1.19382,1.19397,1.19389
EUR_USD,1769776520.0,1.19383,1.19399,1.19391
