instrument,ts,bid,ask,mid
EUR_USD,1768893270.0,1.16665,1.16680,1.16673
EUR_USD,1768893275.0,1.16667,1.16681,1.16674
EUR_USD,1768893280.0,1.16666,1.16682,1.16674
EUR_USD,1768893285.0,1.16666,1.16681,1.16674
EUR_USD,1768893290.0,1.16666,1.16682,1.16674
EUR_USD,1768893295.0,1.16665,1.16681,1.16673
EUR_USD,1768893300.0,1.16665,1.16681,1.16673
EUR_USD,1768893305.0,1.16666,1.16682,1.16674
EUR_USD,1768893310.0,1.16670,1.16686,1.16678
EUR_USD,1768893315.0,1.16669,1.16685,1.16677
EUR_USD,1768893320.0,1.16669,1.16685,1.16677
EUR_USD,1768893325.0,1.16676,1.16692,1.16684
EUR_USD,1768893330.0,1.16673,1.16691,1.16682
EUR_USD,1768893335.0,1.16677,1.16694,1.16685
EUR_USD,1768893340.0,1.16677,1.16693,1.16685
EUR_USD,1768893345.0,1.16677,1.16692,1.16684
EUR_USD,1768893350.0,1.16677,1.16692,1.16684
EUR_USD,1768893355.0,1.16676,1.16692,1.16684
EUR_USD,1768893360.0,1.16679,1.16695,1.16687
EUR_USD,1768893365.0,1.16678,1.16694,1.16686
EUR_USD,1768893370.0,1.16676,1.16692,1.16684
EUR_USD,1768893375.0,1.16675,1.16692,1.16683
EUR_USD,1768893380.0,1.16675,1.16691,1.16683
EUR_USD,1768893385.0,1.16676,1.16692,1.16684
EUR_USD,1768893390.0,1.16677,1.16692,1.16684
EUR_USD,1768893395.0,1.16676,1.16692,1.16684
EUR_USD,1768893400.0,1.16677,1.16692,1.16684
EUR_USD,1768893405.0,1.16677,1.16692,1.16684
EUR_USD,1768893410.0,1.16681,1.16696,1.16688
EUR_USD,1768893415.0,1.16681,1.16697,1.16689
EUR_USD,1768893420.0,1.16681,1.16696,1.16688
EUR_USD,1768893425.0,1.16681,1.16697,1.16689
EUR_USD,1768893430.0,1.16682,1.16697,1.16690
EUR_USD,1768893435.0,1.16682,1.16697,1.16690
EUR_USD,1768893440.0,1.16680,1.16696,1.16688
EUR_USD,1768893445.0,1.16679,1.16696,1.16688
EUR_USD,1768893450.0,1.16680,1.16696,1.16688
EUR_USD,1768893455.0,1.16680,1.16695,1.16688
EUR_USD,1768893460.0,1.16681,1.16697,1.16689
EUR_USD,1768893465.0,1.16700,1.16716,1.16708
EUR_USD,1768893470.0,1.16695,1.16712,1.16703
EUR_USD,1768893475.0,1.16700,1.16716,1.16708
EUR_USD,1768893480.0,1.16699,1.16717,1.16708
EUR_USD,1768893485.0,1.16706,1.16722,1.16714
EUR_USD,1768893490.0,1.16706,1.16722,1.16714
EUR_USD,1768893495.0,1.16706,1.16722,1.16714
EUR_USD,1768893500.0,1.16708,1.16724,1.16716
EUR_USD,1768893505.0,1.16704,1.16719,1.16711
EUR_USD,1768893510.0,1.16707,1.16723,1.16715
EUR_USD,1768893515.0,1.16711,1.16727,1.16719
EUR_USD,1768893520.0,1.16711,1.16726,1.16718
EUR_USD,1768893525.0,1.16708,1.16724,1.16716
EUR_USD,1768893530.0,1.16704,1.16719,1.16711
EUR_USD,1768893535.0,1.16702,1.16718,1.16710
EUR_USD,1768893540.0,1.16701,1.16717,1.16709
EUR_USD,1768893545.0,1.16701,1.16716,1.16709
EUR_USD,1768893550.0,1.16699,1.16715,1.16707
EUR_USD,1768893555.0,1.16700,1.16716,1.16708
EUR_USD,1768893560.0,1.16707,1.16722,1.16715
EUR_USD,1768893565.0,1.16706,1.16722,1.16714
EUR_USD,1768893570.0,1.16709,1.16725,1.16717
EUR_USD,1768893575.0,1.16704,1.16719,1.16711
EUR_USD,1768893580.0,1.16707,1.16724,1.16716
EUR_USD,1768893585.0,1.16707,1.16721,1.16714
EUR_USD,1768893590.0,1.16708,1.16723,1.16715
EUR_USD,1768893595.0,1.16706,1.16723,1.16715
EUR_USD,1768893600.0,1.16702,1.16718,1.16710
EUR_USD,1768893605.0,1.16705,1.16720,1.16712
EUR_USD,1768893610.0,1.16706,1.16722,1.16714
EUR_USD,1768893615.0,1.16698,1.16713,1.16705
EUR_USD,1768893620.0,1.16697,1.16712,1.16704
EUR_USD,1768893625.0,1.16698,1.16713,1.16705
EUR_USD,1768893630.0,1.16698,1.16714,1.16706
EUR_USD,1768893635.0,1.16695,1.16711,1.16703
EUR_USD,1768893640.0,1.16689,1.16706,1.16697
EUR_USD,1768893645.0,1.16692,1.16707,1.16700
EUR_USD,1768893650.0,1.16699,1.16715,1.16707
EUR_USD,1768893655.0,1.16700,1.16715,1.16708
EUR_USD,1768893660.0,1.16703,1.16719,1.16711
EUR_USD,1768893665.0,1.16704,1.16720,1.16712
EUR_USD,1768893670.0,1.16706,1.16721,1.16714
EUR_USD,1768893675.0,1.16707,1.16724,1.16716
EUR_USD,1768893680.0,1.16704,1.16721,1.16712
EUR_USD,1768893685.0,1.16709,1.16726,1.16717
EUR_USD,1768893690.0,1.16708,1.16723,1.16715
EUR_USD,1768893695.0,1.16709,1.16726,1.16717
EUR_USD,1768893700.0,1.16709,1.16726,1.16717
EUR_USD,1768893705.0,1.16708,1.16724,1.16716
EUR_USD,1768893710.0,1.16714,1.16730,1.16722
EUR_USD,1768893715.0,1.16718,1.16734,1.16726
EUR_USD,1768893720.0,1.16722,1.16737,1.16729
EUR_USD,1768893725.0,1.16723,1.16739,1.16731
EUR_USD,1768893730.0,1.16727,1.16744,1.16736
EUR_USD,1768893735.0,1.16734,1.16750,1.16742
EUR_USD,1768893740.0,1.16735,1.16750,1.16743
EUR_USD,1768893745.0,1.16731,1.16747,1.16739
EUR_USD,1768893750.0,1.16732,1.16750,1.16741
EUR_USD,1768893755.0,1.16734,1.16750,1.16742
EUR_USD,1768893760.0,1.16733,1.16749,1.16741
EUR_USD,1768893765.0,1.16737,1.16751,1.16744
EUR_USD,1768893770.0,1.16738,1.16755,1.16746
EUR_USD,1768893775.0,1.16737,1.16754,1.16745
EUR_USD,1768893780.0,1.16740,1.16757,1.16749
EUR_USD,1768893785.0,1.16740,1.16756,1.16748
EUR_USD,1768893790.0,1.16741,1.16757,1.16749
EUR_USD,1768893795.0,1.16741,1.16757,1.16749
EUR_USD,1768893800.0,1.16740,1.16756,1.16748
EUR_USD,1768893805.0,1.16742,1.16757,1.16749
EUR_USD,1768893810.0,1.16759,1.16776,1.16768
EUR_USD,1768893815.0,1.16762,1.16778,1.16770
EUR_USD,1768893820.0,1.16761,1.16776,1.16769
EUR_USD,1768893825.0,1.16762,1.16778,1.16770
EUR_USD,1768893830.0,1.16763,1.16779,1.16771
EUR_USD,1768893835.0,1.16757,1.16772,1.16765
EUR_USD,1768893840.0,1.16758,1.16774,1.16766
EUR_USD,1768893845.0,1.16758,1.16774,1.16766
EUR_USD,1768893850.0,1.16759,1.16775,1.16767
EUR_USD,1768893855.0,1.16758,1.16773,1.16765
EUR_USD,1768893860.0,1.16757,1.16774,1.16765
EUR_USD,1768893865.0,1.16762,1.16778,1.16770
EUR_USD,1768893870.0,1.16762,1.16779,1.16771
EUR_USD,1768893875.0,1.16770,1.16786,1.16778
EUR_USD,1768893880.0,1.16764,1.16782,1.16773
EUR_USD,1768893885.0,1.16767,1.16784,1.16776
EUR_USD,1768893890.0,1.16765,1.16782,1.16773
EUR_USD,1768893895.0,1.16770,1.16786,1.16778
EUR_USD,1768893900.0,1.16781,1.16798,1.16790
EUR_USD,1768893905.0,1.16773,1.16790,1.16782
EUR_USD,1768893910.0,1.16774,1.16790,1.16782
EUR_USD,1768893915.0,1.16762,1.16777,1.16770
EUR_USD,1768893920.0,1.16769,1.16786,1.16777
EUR_USD,1768893925.0,1.16767,1.16782,1.16775
EUR_USD,1768893930.0,1.16769,1.16784,1.16776
EUR_USD,1768893935.0,1.16768,1.16783,1.16776
EUR_USD,1768893940.0,1.16765,1.16782,1.16773
EUR_USD,1768893945.0,1.16767,1.16782,1.16775
EUR_USD,1768893950.0,1.16766,1.16782,1.16774
EUR_USD,1768893955.0,1.16766,1.16782,1.16774
EUR_USD,1768893960.0,1.16764,1.16780,1.16772
EUR_USD,1768893965.0,1.16764,1.16780,1.16772
EUR_USD,1768893970.0,1.16764,1.16779,1.16772
EUR_USD,1768893975.0,1.16759,1.16775,1.16767
EUR_USD,1768893980.0,1.16751,1.16768,1.16759
EUR_USD,1768893985.0,1.16752,1.16768,1.16760
EUR_USD,1768893990.0,1.16758,1.16775,1.16766
EUR_USD,1768893995.0,1.16760,1.16776,1.16768
EUR_USD,1768894000.0,1.16755,1.16772,1.16764
EUR_USD,1768894005.0,1.16755,1.16772,1.16764
EUR_USD,1768894010.0,1.16755,1.16772,1.16764
EUR_USD,1768894015.0,1.16752,1.16769,1.16761
EUR_USD,1768894020.0,1.16750,1.16765,1.16758
EUR_USD,1768894025.0,1.16748,1.16764,1.16756
EUR_USD,1768894030.0,1.16741,1.16758,1.16750
EUR_USD,1768894035.0,1.16743,1.16757,1.16750
EUR_USD,1768894040.0,1.16737,1.16753,1.16745
EUR_USD,1768894045.0,1.16737,1.16753,1.16745
EUR_USD,1768894050.0,1.16736,1.16752,1.16744
EUR_USD,1768894055.0,1.16734,1.16749,1.16742
EUR_USD,1768894060.0,1.16731,1.16746,1.16738
EUR_USD,1768894065.0,1.16732,1.16747,1.16739
EUR_USD,1768894070.0,1.16731,1.16746,1.16738
EUR_USD,1768894075.0,1.16732,1.16747,1.16739
EUR_USD,1768894080.0,1.16732,1.16748,1.16740
EUR_USD,1768894085.0,1.16734,1.16748,1.16741
EUR_USD,1768894090.0,1.16738,1.16752,1.16745
EUR_USD,1768894095.0,1.16737,1.16753,1.16745
EUR_USD,1768894100.0,1.16742,1.16758,1.16750
EUR_USD,1768894105.0,1.16746,1.16762,1.16754
EUR_USD,1768894110.0,1.16746,1.16761,1.16753
EUR_USD,1768894115.0,1.16743,1.16759,1.16751
EUR_USD,1768894120.0,1.16745,1.16760,1.16752
EUR_USD,1768894125.0,1.16747,1.16761,1.16754
EUR_USD,1768894130.0,1.16747,1.16761,1.16754
EUR_USD,1768894135.0,1.16743,1.16757,1.16750
EUR_USD,1768894140.0,1.16741,1.16756,1.16749
EUR_USD,1768894145.0,1.16742,1.16756,1.16749
EUR_USD,1768894150.0,1.16742,1.16756,1.16749
EUR_USD,1768894155.0,1.16745,1.16759,1.16752
EUR_USD,1768894160.0,1.16745,1.16759,1.16752
EUR_USD,1768894165.0,1.16752,1.16766,1.16759
EUR_USD,1768894170.0,1.16753,1.16767,1.16760
EUR_USD,1768894175.0,1.16754,1.16768,1.16761
EUR_USD,1768894180.0,1.16753,1.16767,1.16760
EUR_USD,1768894185.0,1.16754,1.16768,1.16761
EUR_USD,1768894190.0,1.16752,1.16766,1.16759
EUR_USD,1768894195.0,1.16752,1.16766,1.16759
EUR_USD,1768894200.0,1.16752,1.16766,1.16759
EUR_USD,1768894205.0,1.16753,1.16767,1.16760
EUR_USD,1768894210.0,1.16759,1.16773,1.16766
EUR_USD,1768894215.0,1.16758,1.16772,1.16765
EUR_USD,1768894220.0,1.16755,1.16770,1.16763
EUR_USD,1768894225.0,1.16758,1.16773,1.16765
EUR_USD,1768894230.0,1.16757,1.16771,1.16764
EUR_USD,1768894235.0,1.16757,1.16771,1.16764
EUR_USD,1768894240.0,1.16755,1.16771,1.16763
EUR_USD,1768894245.0,1.16754,1.16770,1.16762
EUR_USD,1768894250.0,1.16755,1.16770,1.16763
EUR_USD,1768894255.0,1.16755,1.16770,1.16763
EUR_USD,1768894260.0,1.16754,1.16769,1.16762
EUR_USD,1768894265.0,1.16753,1.16769,1.16761
EUR_USD,1768894270.0,1.16760,1.16776,1.16768
EUR_USD,1768894275.0,1.16761,1.16778,1.16770
EUR_USD,1768894280.0,1.16761,1.16777,1.16769
EUR_USD,1768894285.0,1.16761,1.16777,1.16769
EUR_USD,1768894290.0,1.16767,1.16783,1.16775
EUR_USD,1768894295.0,1.16765,1.16782,1.16773
EUR_USD,1768894300.0,1.16767,1.16782,1.16775
EUR_USD,1768894305.0,1.16767,1.16781,1.16774
EUR_USD,1768894310.0,1.16766,1.16782,1.16774
EUR_USD,1768894315.0,1.16763,1.16780,1.16771
EUR_USD,1768894320.0,1.16763,1.16780,1.16771
EUR_USD,1768894325.0,1.16763,1.16781,1.16772
EUR_USD,1768894330.0,1.16761,1.16777,1.16769
EUR_USD,1768894335.0,1.16764,1.16781,1.16772
EUR_USD,1768894340.0,1.16765,1.16780,1.16772
EUR_USD,1768894345.0,1.16765,1.16780,1.16772
EUR_USD,1768894350.0,1.16765,1.16780,1.16772
EUR_USD,1768894355.0,1.16764,1.16780,1.16772
EUR_USD,1768894360.0,1.16770,1.16786,1.16778
EUR_USD,1768894365.0,1.16782,1.16796,1.16789
EUR_USD,1768894370.0,1.16782,1.16799,1.16791
EUR_USD,1768894375.0,1.16781,1.16798,1.16790
EUR_USD,1768894380.0,1.16785,1.16802,1.16793
EUR_USD,1768894385.0,1.16796,1.16813,1.16804
EUR_USD,1768894390.0,1.16801,1.16817,1.16809
EUR_USD,1768894395.0,1.16811,1.16829,1.16820
EUR_USD,1768894400.0,1.16811,1.16828,1.16819
EUR_USD,1768894405.0,1.16813,1.16830,1.16822
EUR_USD,1768894410.0,1.16820,1.16837,1.16829
EUR_USD,1768894415.0,1.16818,1.16834,1.16826
EUR_USD,1768894420.0,1.16830,1.16847,1.16838
EUR_USD,1768894425.0,1.16836,1.16853,1.16845
EUR_USD,1768894430.0,1.16840,1.16856,1.16848
EUR_USD,1768894435.0,1.16837,1.16854,1.16845
EUR_USD,1768894440.0,1.16853,1.16868,1.16860
EUR_USD,1768894445.0,1.16842,1.16859,1.16851
EUR_USD,1768894450.0,1.16857,1.16874,1.16865
EUR_USD,1768894455.0,1.16859,1.16876,1.16867
EUR_USD,1768894460.0,1.16859,1.16873,1.16866
EUR_USD,1768894465.0,1.16867,1.16884,1.16875
EUR_USD,1768894470.0,1.16868,1.16884,1.16876
EUR_USD,1768894475.0,1.16866,1.16884,1.16875
EUR_USD,1768894480.0,1.16867,1.16883,1.16875
EUR_USD,1768894485.0,1.16870,1.16885,1.16878
EUR_USD,1768894490.0,1.16870,1.16886,1.16878
EUR_USD,1768894495.0,1.16873,1.16888,1.16880
EUR_USD,1768894500.0,1.16873,1.16887,1.16880
EUR_USD,1768894505.0,1.16871,1.16885,1.16878
EUR_USD,1768894510.0,1.16876,1.16892,1.16884
EUR_USD,1768894515.0,1.16870,1.16885,1.16878
EUR_USD,1768894520.0,1.16859,1.16874,1.16866
EUR_USD,1768894525.0,1.16855,1.16870,1.16863
EUR_USD,1768894530.0,1.16863,1.16877,1.16870
EUR_USD,1768894535.0,1.16865,1.16881,1.16873
EUR_USD,1768894540.0,1.16871,1.16887,1.16879
EUR_USD,1768894545.0,1.16880,1.16895,1.16887
EUR_USD,1768894550.0,1.16876,1.16892,1.16884
EUR_USD,1768894555.0,1.16877,1.16892,1.16885
EUR_USD,1768894560.0,1.16890,1.16905,1.16898
EUR_USD,1768894565.0,1.16883,1.16898,1.16891
EUR_USD,1768894570.0,1.16881,1.16896,1.16888
EUR_USD,1768894575.0,1.16881,1.16895,1.16888
EUR_USD,1768894580.0,1.16880,1.16896,1.16888
EUR_USD,1768894585.0,1.16882,1.16896,1.16889
EUR_USD,1768894590.0,1.16880,1.16897,1.16888
EUR_USD,1768894595.0,1.16880,1.16897,1.16888
EUR_USD,1768894600.0,1.16876,1.16893,1.16885
EUR_USD,1768894605.0,1.16877,1.16893,1.16885
EUR_USD,1768894610.0,1.16875,1.16892,1.16884
EUR_USD,1768894615.0,1.16876,1.16893,1.16885
EUR_USD,1768894620.0,1.16877,1.16892,1.16885
EUR_USD,1768894625.0,1.16877,1.16892,1.16885
EUR_USD,1768894630.0,1.16876,1.16892,1.16884
EUR_USD,1768894635.0,1.16875,1.16889,1.16882
EUR_USD,1768894640.0,1.16874,1.16889,1.16881
EUR_USD,1768894645.0,1.16880,1.16896,1.16888
EUR_USD,1768894650.0,1.16880,1.16896,1.16888
EUR_USD,1768894655.0,1.16882,1.16897,1.16890
EUR_USD,1768894660.0,1.16881,1.16896,1.16888
EUR_USD,1768894665.0,1.16878,1.16893,1.16885
EUR_USD,1768894670.0,1.16880,1.16894,1.16887
EUR_USD,1768894675.0,1.16881,1.16895,1.16888
EUR_USD,1768894680.0,1.16884,1.16899,1.16892
EUR_USD,1768894685.0,1.16890,1.16906,1.16898
EUR_USD,1768894690.0,1.16885,1.16900,1.16892
EUR_USD,1768894695.0,1.16887,1.16901,1.16894
EUR_USD,1768894700.0,1.16885,1.16900,1.16892
EUR_USD,1768894705.0,1.16889,1.16904,1.16897
EUR_USD,1768894710.0,1.16886,1.16900,1.16893
EUR_USD,1768894715.0,1.16891,1.16907,1.16899
EUR_USD,1768894720.0,1.16891,1.16907,1.16899
EUR_USD,1768894725.0,1.16889,1.16904,1.16897
EUR_USD,1768894730.0,1.16892,1.16907,1.16900
EUR_USD,1768894735.0,1.16889,1.16905,1.16897
EUR_USD,1768894740.0,1.16891,1.16907,1.16899
EUR_USD,1768894745.0,1.16891,1.16907,1.16899
EUR_USD,1768894750.0,1.16885,1.16903,1.16894
EUR_USD,1768894755.0,1.16885,1.16902,1.16893
EUR_USD,1768894760.0,1.16885,1.16902,1.16893
EUR_USD,1768894765.0,1.16885,1.16902,1.16893
EUR_USD,1768894770.0,1.16884,1.16900,1.16892
EUR_USD,1768894775.0,1.16885,1.16901,1.16893
EUR_USD,1768894780.0,1.16890,1.16906,1.16898
EUR_USD,1768894785.0,1.16892,1.16907,1.16900
EUR_USD,1768894790.0,1.16894,1.16908,1.16901
EUR_USD,1768894795.0,1.16896,1.16910,1.16903
EUR_USD,1768894800.0,1.16899,1.16914,1.16907
EUR_USD,1768894805.0,1.16896,1.16912,1.16904
EUR_USD,1768894810.0,1.16898,1.16913,1.16905
EUR_USD,1768894815.0,1.16897,1.16914,1.16906
EUR_USD,1768894820.0,1.16908,1.16925,1.16917
EUR_USD,1768894825.0,1.16910,1.16926,1.16918
EUR_USD,1768894830.0,1.16916,1.16932,1.16924
EUR_USD,1768894835.0,1.16915,1.16930,1.16922
EUR_USD,1768894840.0,1.16921,1.16938,1.16929
EUR_USD,1768894845.0,1.16924,1.16941,1.16933
EUR_USD,1768894850.0,1.16918,1.16934,1.16926
EUR_USD,1768894855.0,1.16913,1.16930,1.16921
EUR_USD,1768894860.0,1.16907,1.16924,1.16915
EUR_USD,1768894865.0,1.16902,1.16919,1.16911
EUR_USD,1768894870.0,1.16904,1.16922,1.16913
EUR_USD,1768894875.0,1.16900,1.16916,1.16908
EUR_USD,1768894880.0,1.16900,1.16917,1.16908
EUR_USD,1768894885.0,1.16909,1.16927,1.16918
EUR_USD,1768894890.0,1.16910,1.16927,1.16919
EUR_USD,1768894895.0,1.16910,1.16927,1.16919
EUR_USD,1768894900.0,1.16904,1.16920,1.16912
EUR_USD,1768894905.0,1.16895,1.16912,1.16904
EUR_USD,1768894910.0,1.16892,1.16909,1.16900
EUR_USD,1768894915.0,1.16892,1.16909,1.16900
EUR_USD,1768894920.0,1.16916,1.16931,1.16924
EUR_USD,1768894925.0,1.16923,1.16939,1.16931
EUR_USD,1768894930.0,1.16921,1.16937,1.16929
EUR_USD,1768894935.0,1.16922,1.16939,1.16931
EUR_USD,1768894940.0,1.16923,1.16938,1.16931
EUR_USD,1768894945.0,1.16929,1.16943,1.16936
EUR_USD,1768894950.0,1.16927,1.16943,1.16935
EUR_USD,1768894955.0,1.16929,1.16944,1.16936
EUR_USD,1768894960.0,1.16928,1.16944,1.16936
EUR_USD,1768894965.0,1.16930,1.16944,1.16937
EUR_USD,1768894970.0,1.16926,1.16942,1.16934
EUR_USD,1768894975.0,1.16928,1.16944,1.16936
EUR_USD,1768894980.0,1.16927,1.16942,1.16934
EUR_USD,1768894985.0,1.16921,1.16937,1.16929
EUR_USD,1768894990.0,1.16921,1.16936,1.16928
EUR_USD,1768894995.0,1.16916,1.16931,1.16924
EUR_USD,1768895000.0,1.16916,1.16931,1.16924
EUR_USD,1768895005.0,1.16919,1.16935,1.16927
EUR_USD,1768895010.0,1.16915,1.16930,1.16922
EUR_USD,1768895015.0,1.16910,1.16926,1.16918
EUR_USD,1768895020.0,1.16905,1.16922,1.16913
EUR_USD,1768895025.0,1.16903,1.16919,1.16911
EUR_USD,1768895030.0,1.16900,1.16916,1.16908
EUR_USD,1768895035.0,1.16907,1.16923,1.16915
EUR_USD,1768895040.0,1.16910,1.16926,1.16918
EUR_USD,1768895045.0,1.16909,1.16926,1.16918
EUR_USD,1768895050.0,1.16911,1.16926,1.16919
EUR_USD,1768895055.0,1.16911,1.16927,1.16919
EUR_USD,1768895060.0,1.16909,1.16925,1.16917
EUR_USD,1768895065.0,1.16909,1.16925,1.16917
EUR_USD,1768895070.0,1.16908,1.16924,1.16916
EUR_USD,1768895075.0,1.16907,1.16923,1.16915
EUR_USD,1768895080.0,1.16917,1.16934,1.16926
EUR_USD,1768895085.0,1.16917,1.16932,1.16925
EUR_USD,1768895090.0,1.16914,1.16930,1.16922
EUR_USD,1768895095.0,1.16914,1.16930,1.16922
EUR_USD,1768895100.0,1.16909,1.16925,1.16917
EUR_USD,1768895105.0,1.16908,1.16924,1.16916
EUR_USD,1768895110.0,1.16903,1.16918,1.16911
EUR_USD,1768895115.0,1.16899,1.16914,1.16907
EUR_USD,1768895120.0,1.16894,1.16910,1.16902
EUR_USD,1768895125.0,1.16892,1.16908,1.16900
EUR_USD,1768895130.0,1.16889,1.16904,1.16897
EUR_USD,1768895135.0,1.16886,1.16901,1.16894
EUR_USD,1768895140.0,1.16903,1.16920,1.16912
EUR_USD,1768895145.0,1.16901,1.16917,1.16909
EUR_USD,1768895150.0,1.16899,1.16916,1.16907
EUR_USD,1768895155.0,1.16907,1.16924,1.16915
EUR_USD,1768895160.0,1.16908,1.16924,1.16916
EUR_USD,1768895165.0,1.16898,1.16913,1.16905
EUR_USD,1768895170.0,1.16896,1.16912,1.16904
EUR_USD,1768895175.0,1.16887,1.16903,1.16895
EUR_USD,1768895180.0,1.16877,1.16892,1.16885
EUR_USD,1768895185.0,1.16880,1.16896,1.16888
EUR_USD,1768895190.0,1.16881,1.16896,1.16888
EUR_USD,1768895195.0,1.16878,1.16893,1.16885
EUR_USD,1768895200.0,1.16883,1.16899,1.16891
EUR_USD,1768895205.0,1.16892,1.16909,1.16900
EUR_USD,1768895210.0,1.16893,1.16909,1.16901
EUR_USD,1768895215.0,1.16877,1.16895,1.16886
EUR_USD,1768895220.0,1.16881,1.16897,1.16889
EUR_USD,1768895225.0,1.16880,1.16896,1.16888
EUR_USD,1768895230.0,1.16879,1.16896,1.16887
EUR_USD,1768895235.0,1.16876,1.16893,1.16885
EUR_USD,1768895240.0,1.16870,1.16887,1.16879
EUR_USD,1768895245.0,1.16868,1.16885,1.16877
EUR_USD,1768895250.0,1.16858,1.16876,1.16867
EUR_USD,1768895255.0,1.16860,1.16875,1.16867
EUR_USD,1768895260.0,1.16857,1.16873,1.16865
EUR_USD,1768895265.0,1.16859,1.16875,1.16867
EUR_USD,1768895270.0,1.16864,1.16880,1.16872
EUR_USD,1768895275.0,1.16877,1.16894,1.16886
EUR_USD,1768895280.0,1.16877,1.16894,1.16886
EUR_USD,1768895285.0,1.16874,1.16890,1.16882
EUR_USD,1768895290.0,1.16878,1.16894,1.16886
EUR_USD,1768895295.0,1.16883,1.16899,1.16891
EUR_USD,1768895300.0,1.16880,1.16896,1.16888
EUR_USD,1768895305.0,1.16879,1.16895,1.16887
EUR_USD,1768895310.0,1.16882,1.16898,1.16890
EUR_USD,1768895315.0,1.16870,1.16887,1.16879
EUR_USD,1768895320.0,1.16870,1.16886,1.16878
EUR_USD,1768895325.0,1.16868,1.16885,1.16877
EUR_USD,1768895330.0,1.16869,1.16884,1.16877
EUR_USD,1768895335.0,1.16871,1.16887,1.16879
EUR_USD,1768895340.0,1.16872,1.16887,1.16880
EUR_USD,1768895345.0,1.16877,1.16892,1.16885
EUR_USD,1768895350.0,1.16880,1.16896,1.16888
EUR_USD,1768895355.0,1.16885,1.16900,1.16892
EUR_USD,1768895360.0,1.16884,1.16899,1.16892
EUR_USD,1768895365.0,1.16883,1.16899,1.16891
EUR_USD,1768895370.0,1.16884,1.16901,1.16893
EUR_USD,1768895375.0,1.16881,1.16896,1.16888
EUR_USD,1768895380.0,1.16883,1.16898,1.16891
EUR_USD,1768895385.0,1.16883,1.16898,1.16891
EUR_USD,1768895390.0,1.16883,1.16899,1.16891
EUR_USD,1768895395.0,1.16882,1.16897,1.16890
EUR_USD,1768895400.0,1.16881,1.16896,1.16888
EUR_USD,1768895405.0,1.16867,1.16883,1.16875
EUR_USD,1768895410.0,1.16873,1.16889,1.16881
EUR_USD,1768895415.0,1.16873,1.16889,1.16881
EUR_USD,1768895420.0,1.16873,1.16889,1.16881
EUR_USD,1768895425.0,1.16868,1.16884,1.16876
EUR_USD,1768895430.0,1.16873,1.16889,1.16881
EUR_USD,1768895435.0,1.16874,1.16889,1.16881
EUR_USD,1768895440.0,1.16873,1.16890,1.16881
EUR_USD,1768895445.0,1.16884,1.16899,1.16892
EUR_USD,1768895450.0,1.16877,1.16893,1.16885
EUR_USD,1768895455.0,1.16873,1.16890,1.16881
EUR_USD,1768895460.0,1.16877,1.16892,1.16885
EUR_USD,1768895465.0,1.16875,1.16890,1.16883
EUR_USD,1768895470.0,1.16872,1.16890,1.16881
EUR_USD,1768895475.0,1.16883,1.16899,1.16891
EUR_USD,1768895480.0,1.16880,1.16897,1.16888
EUR_USD,1768895485.0,1.16876,1.16892,1.16884
EUR_USD,1768895490.0,1.16875,1.16891,1.16883
EUR_USD,1768895495.0,1.16879,1.16894,1.16887
EUR_USD,1768895500.0,1.16869,1.16885,1.16877
EUR_USD,1768895505.0,1.16865,1.16880,1.16873
EUR_USD,1768895510.0,1.16870,1.16884,1.16877
EUR_USD,1768895515.0,1.16871,1.16886,1.16878
EUR_USD,1768895520.0,1.16884,1.16898,1.16891
EUR_USD,1768895525.0,1.16882,1.16898,1.16890
EUR_USD,1768895530.0,1.16884,1.16899,1.16892
EUR_USD,1768895535.0,1.16884,1.16900,1.16892
EUR_USD,1768895540.0,1.16899,1.16913,1.16906
EUR_USD,1768895545.0,1.16891,1.16910,1.16900
EUR_USD,1768895550.0,1.16890,1.16906,1.16898
EUR_USD,1768895555.0,1.16888,1.16904,1.16896
EUR_USD,1768895560.0,1.16881,1.16898,1.16890
EUR_USD,1768895565.0,1.16883,1.16899,1.16891
EUR_USD,1768895570.0,1.16883,1.16899,1.16891
EUR_USD,1768895575.0,1.16881,1.16898,1.16890
EUR_USD,1768895580.0,1.16887,1.16904,1.16895
EUR_USD,1768895585.0,1.16893,1.16910,1.16901
EUR_USD,1768895590.0,1.16890,1.16906,1.16898
EUR_USD,1768895595.0,1.16887,1.16903,1.16895
EUR_USD,1768895600.0,1.16887,1.16903,1.16895
EUR_USD,1768895605.0,1.16884,1.16900,1.16892
EUR_USD,1768895610.0,1.16883,1.16899,1.16891
EUR_USD,1768895615.0,1.16890,1.16906,1.16898
EUR_USD,1768895620.0,1.16888,1.16905,1.16897
EUR_USD,1768895625.0,1.16883,1.16900,1.16892
EUR_USD,1768895630.0,1.16883,1.16899,1.16891
EUR_USD,1768895635.0,1.16884,1.16900,1.16892
EUR_USD,1768895640.0,1.16884,1.16900,1.16892
EUR_USD,1768895645.0,1.16880,1.16896,1.16888
EUR_USD,1768895650.0,1.16879,1.16896,1.16887
EUR_USD,1768895655.0,1.16875,1.16890,1.16883
EUR_USD,1768895660.0,1.16872,1.16890,1.16881
EUR_USD,1768895665.0,1.16873,1.16889,1.16881
EUR_USD,1768895670.0,1.16874,1.16890,1.16882
EUR_USD,1768895675.0,1.16872,1.16888,1.16880
