valid,tau,mfe,mae,speed,early_impulse,efficiency,risk_ratio,extension,drawdown_ratio,direction,timestamp_start,opportunity_id,composite_score,rank
True,4,2.500000000000835,0.0,0.625,1.0,1.0,250.00000000008347,1.000000000000334,0.0,LONG,2024-01-15T13:47:00.000000000Z,2024-01-15T13:47:00.000000000Z_LONG,0.4707547169811321,125
True,5,3.9999999999995595,0.10000000000065512,0.5,1.0,0.9523809523806502,36.36363636341579,1.5999999999998238,0.04000000000026205,SHORT,2024-01-15T11:47:00.000000000Z,2024-01-15T11:47:00.000000000Z_SHORT,0.47048473159115856,126
True,4,3.5999999999991594,0.0,0.625,1.0,0.8999999999993894,359.99999999991593,1.4399999999996638,0.0,SHORT,2024-01-15T12:29:00.000000000Z,2024-01-15T12:29:00.000000000Z_SHORT,0.46651798472089456,127
True,5,2.700000000002145,0.0,0.5,1.0,1.0,270.0000000002145,1.080000000000858,0.0,LONG,2024-01-15T16:43:00.000000000Z,2024-01-15T16:43:00.000000000Z_LONG,0.4605999032414448,128
True,4,2.900000000001235,0.0,0.625,1.0,0.9354838709673723,290.00000000012346,1.160000000000494,0.0,LONG,2024-01-15T15:03:00.000000000Z,2024-01-15T15:03:00.000000000Z_LONG,0.46008089467929,129
True,6,3.700000000002035,0.0,0.4166666666666667,0.6486486486483405,1.0,370.0000000002035,1.480000000000814,0.0,SHORT,2024-01-15T15:31:00.000000000Z,2024-01-15T15:31:00.000000000Z_SHORT,0.4577819793668865,130
True,5,3.2999999999994145,0.0,0.5,1.0,0.9428571428567804,329.99999999994145,1.3199999999997658,0.0,LONG,2024-01-15T12:12:00.000000000Z,2024-01-15T12:12:00.000000000Z_LONG,0.4574463126458015,131
True,5,2.500000000000835,0.0,0.5,1.0,1.0,250.00000000008347,1.000000000000334,0.0,LONG,2024-01-15T15:50:00.000000000Z,2024-01-15T15:50:00.000000000Z_LONG,0.45547169811320753,132
True,2,2.900000000001235,0.40000000000040004,1.25,1.0,0.7837837837836865,7.073170731703428,1.160000000000494,0.16000000000016001,SHORT,2024-01-15T08:14:00.000000000Z,2024-01-15T08:14:00.000000000Z_SHORT,0.45528165840927143,133
True,4,2.6999999999999247,0.0,0.625,1.0,0.9310344827581982,269.99999999999244,1.0799999999999699,0.0,LONG,2024-01-15T11:36:00.000000000Z,2024-01-15T11:36:00.000000000Z_LONG,0.45350922523668113,134
True,5,3.5999999999991594,0.0,0.5,1.0,0.8999999999993894,359.99999999991593,1.4399999999996638,0.0,SHORT,2024-01-15T12:28:00.000000000Z,2024-01-15T12:28:00.000000000Z_SHORT,0.45123496585297007,135
True,5,3.4000000000000696,0.0,0.5,1.0,0.8947368421056937,340.00000000000693,1.3600000000000279,0.0,LONG,2024-01-15T11:24:00.000000000Z,2024-01-15T11:24:00.000000000Z_LONG,0.44439929438485815,136
True,6,2.9999999999996696,0.0,0.4166666666666667,0.700000000000222,1.0,299.999999999967,1.1999999999998678,0.0,SHORT,2024-01-15T15:30:00.000000000Z,2024-01-15T15:30:00.000000000Z_SHORT,0.44250353168841156,137
True,3,3.9999999999995595,0.0,0.8333333333333334,1.0,0.7142857142854877,399.99999999995595,1.5999999999998238,0.0,SHORT,2024-01-15T08:27:00.000000000Z,2024-01-15T08:27:00.000000000Z_SHORT,0.44199692365542775,138
True,6,4.3999999999999595,0.0,0.4166666666666667,0.4545454545454087,0.9166666666661655,439.99999999999596,1.7599999999999838,0.0,SHORT,2024-01-15T12:27:00.000000000Z,2024-01-15T12:27:00.000000000Z_SHORT,0.4386024475010982,139
True,4,3.20000000000098,0.1999999999990898,0.625,1.0,0.8888888888893686,15.23809523816595,1.280000000000392,0.07999999999963592,LONG,2024-01-15T14:20:00.000000000Z,2024-01-15T14:20:00.000000000Z_LONG,0.4366569233021608,140
True,4,4.3999999999999595,0.0,0.625,1.0,0.733333333333136,439.99999999999596,1.7599999999999838,0.0,SHORT,2024-01-15T08:26:00.000000000Z,2024-01-15T08:26:00.000000000Z_SHORT,0.4329610377920028,141
True,5,2.80000000000058,0.0,0.5,1.0,0.8749999999993061,280.000000000058,1.120000000000232,0.0,LONG,2024-01-15T14:52:00.000000000Z,2024-01-15T14:52:00.000000000Z_LONG,0.4226116802238857,142
True,5,3.20000000000098,0.1999999999990898,0.5,1.0,0.8888888888893686,15.23809523816595,1.280000000000392,0.07999999999963592,LONG,2024-01-15T14:19:00.000000000Z,2024-01-15T14:19:00.000000000Z_LONG,0.4213739044342363,143
True,5,4.3999999999999595,0.0,0.5,1.0,0.733333333333136,439.99999999999596,1.7599999999999838,0.0,SHORT,2024-01-15T08:25:00.000000000Z,2024-01-15T08:25:00.000000000Z_SHORT,0.41767801892407824,144
True,5,4.20000000000087,0.3999999999981796,0.5,1.0,0.8400000000006395,10.243902439071995,1.6800000000003479,0.15999999999927184,SHORT,2024-01-15T08:57:00.000000000Z,2024-01-15T08:57:00.000000000Z_SHORT,0.41515446495908837,145
True,4,2.5999999999992696,0.20000000000131024,0.625,1.0,0.8666666666658772,12.380952380871655,1.0399999999997078,0.0800000000005241,LONG,2024-01-15T14:53:00.000000000Z,2024-01-15T14:53:00.000000000Z_LONG,0.41406300559133524,146
True,4,4.300000000001525,0.0,0.625,1.0,0.6825396825397833,430.00000000015245,1.72000000000061,0.0,SHORT,2024-01-15T12:56:00.000000000Z,2024-01-15T12:56:00.000000000Z_SHORT,0.41391852991242306,147
True,3,3.1000000000003247,0.0,0.8333333333333334,1.0,0.688888888888867,310.00000000003246,1.2400000000001299,0.0,LONG,2024-01-15T10:27:00.000000000Z,2024-01-15T10:27:00.000000000Z_LONG,0.41068079792079,148
True,4,3.6999999999998145,0.0,0.625,1.0,0.6981132075469485,369.99999999998147,1.4799999999999258,0.0,SHORT,2024-01-15T09:56:00.000000000Z,2024-01-15T09:56:00.000000000Z_SHORT,0.40358625578009283,149
True,7,2.60000000000149,0.0,0.35714285714285715,0.7307692307693293,0.928571428571032,260.000000000149,1.040000000000596,0.0,SHORT,2024-01-15T16:48:00.000000000Z,2024-01-15T16:48:00.000000000Z_SHORT,0.40339673592448805,150
True,5,3.00000000000189,0.0,0.5,1.0,0.7894736842104648,300.000000000189,1.200000000000756,0.0,LONG,2024-01-15T15:52:00.000000000Z,2024-01-15T15:52:00.000000000Z_LONG,0.39999355732295205,151
True,4,4.999999999999449,0.0,0.625,1.0,0.5813953488370892,499.9999999999449,1.9999999999997797,0.0,LONG,2024-01-15T15:21:00.000000000Z,2024-01-15T15:21:00.000000000Z_LONG,0.39905414425288277,152
True,5,3.8999999999989043,0.0,0.5,1.0,0.7090909090906449,389.9999999998904,1.5599999999995617,0.0,SHORT,2024-01-15T09:55:00.000000000Z,2024-01-15T09:55:00.000000000Z_SHORT,0.3969928126574315,153
True,5,3.4000000000000696,0.0,0.5,1.0,0.7391304347820631,340.00000000000693,1.3600000000000279,0.0,LONG,2024-01-15T16:22:00.000000000Z,2024-01-15T16:22:00.000000000Z_LONG,0.39391768084614504,154
True,4,3.5999999999991594,0.0,0.625,1.0,0.6666666666668037,359.99999999991593,1.4399999999996638,0.0,SHORT,2024-01-15T15:26:00.000000000Z,2024-01-15T15:26:00.000000000Z_SHORT,0.39082031030253184,155
True,4,3.20000000000098,0.0,0.625,1.0,0.695652173913736,320.000000000098,1.280000000000392,0.0,SHORT,2024-01-15T12:34:00.000000000Z,2024-01-15T12:34:00.000000000Z_SHORT,0.38996733786232723,156
True,4,3.1999999999987594,0.0,0.625,1.0,0.6956521739129176,319.9999999998759,1.2799999999995038,0.0,LONG,2024-01-15T10:26:00.000000000Z,2024-01-15T10:26:00.000000000Z_LONG,0.38996733786200477,157
True,4,3.1999999999987594,0.30000000000196536,0.625,1.0,0.7619047619035032,10.322580645091843,1.2799999999995038,0.12000000000078614,LONG,2024-01-15T12:00:00.000000000Z,2024-01-15T12:00:00.000000000Z_LONG,0.38746091001226857,158
True,7,4.3999999999999595,0.1999999999990898,0.35714285714285715,0.272727272727548,0.8461538461544375,20.95238095247157,1.7599999999999838,0.07999999999963592,SHORT,2024-01-15T08:55:00.000000000Z,2024-01-15T08:55:00.000000000Z_SHORT,0.3829946031738532,159
True,7,4.3999999999999595,0.0,0.35714285714285715,0.34090909090880417,0.7857142857138042,439.99999999999596,1.7599999999999838,0.0,LONG,2024-01-15T16:20:00.000000000Z,2024-01-15T16:20:00.000000000Z_LONG,0.3829323398553354,160
True,3,2.6999999999999247,0.0,0.8333333333333334,1.0,0.6279069767439459,269.99999999999244,1.0799999999999699,0.0,SHORT,2024-01-15T09:57:00.000000000Z,2024-01-15T09:57:00.000000000Z_SHORT,0.3806407208173572,161
True,6,4.20000000000087,0.3999999999981796,0.4166666666666667,0.5,0.8400000000006395,10.243902439071995,1.6800000000003479,0.15999999999927184,SHORT,2024-01-15T08:56:00.000000000Z,2024-01-15T08:56:00.000000000Z_SHORT,0.37896578571379913,162
True,8,4.3999999999999595,0.0,0.3125,0.363636363636226,0.7857142857138042,439.99999999999596,1.7599999999999838,0.0,LONG,2024-01-15T16:19:00.000000000Z,2024-01-15T16:19:00.000000000Z_LONG,0.37865593701290284,163
True,6,4.599999999999049,0.0,0.4166666666666667,0.26086956521722343,0.7419354838707367,459.9999999999049,1.8399999999996197,0.0,SHORT,2024-01-15T08:24:00.000000000Z,2024-01-15T08:24:00.000000000Z_SHORT,0.37697345987266967,164
True,5,2.500000000000835,0.0,0.5,1.0,0.7575757575766547,250.00000000008347,1.000000000000334,0.0,LONG,2024-01-15T13:30:00.000000000Z,2024-01-15T13:30:00.000000000Z_LONG,0.37682476365261003,165
True,4,3.60000000000138,0.0,0.625,1.0,0.6206896551723874,360.00000000013796,1.440000000000552,0.0,LONG,2024-01-15T15:41:00.000000000Z,2024-01-15T15:41:00.000000000Z_LONG,0.3759045123875396,166
True,5,2.9999999999996696,0.0,0.5,1.0,0.7142857142858653,299.999999999967,1.1999999999998678,0.0,SHORT,2024-01-15T10:30:00.000000000Z,2024-01-15T10:30:00.000000000Z_SHORT,0.3756011810334028,167
True,5,2.6999999999999247,0.0,0.5,1.0,0.7297297297301839,269.99999999999244,1.0799999999999699,0.0,LONG,2024-01-15T09:25:00.000000000Z,2024-01-15T09:25:00.000000000Z_LONG,0.3729191992817607,168
True,4,3.20000000000098,0.0,0.625,1.0,0.6400000000002665,320.000000000098,1.280000000000392,0.0,LONG,2024-01-15T08:20:00.000000000Z,2024-01-15T08:20:00.000000000Z_LONG,0.37191273725551544,169
True,6,3.00000000000189,0.0,0.4166666666666667,0.599999999999852,0.7894736842104648,300.000000000189,1.200000000000756,0.0,LONG,2024-01-15T15:51:00.000000000Z,2024-01-15T15:51:00.000000000Z_LONG,0.36900487807765636,170
True,5,3.6999999999998145,0.0,0.5,1.0,0.627118644067669,369.99999999998147,1.4799999999999258,0.0,LONG,2024-01-15T15:40:00.000000000Z,2024-01-15T15:40:00.000000000Z_LONG,0.36527127969040185,171
True,6,3.6999999999998145,0.0,0.4166666666666667,0.35135135135127027,0.7551020408157901,369.99999999998147,1.4799999999999258,0.0,LONG,2024-01-15T16:21:00.000000000Z,2024-01-15T16:21:00.000000000Z_LONG,0.3628730657069188,172
True,2,2.5999999999992696,0.8000000000008001,1.25,1.0,0.619047619047317,3.2098765432058043,1.0399999999997078,0.32000000000032003,SHORT,2024-01-15T08:28:00.000000000Z,2024-01-15T08:28:00.000000000Z_SHORT,0.36214587401750825,173
True,4,2.60000000000149,0.0,0.625,1.0,0.6500000000000833,260.000000000149,1.040000000000596,0.0,SHORT,2024-01-15T12:18:00.000000000Z,2024-01-15T12:18:00.000000000Z_SHORT,0.3597723079173698,174
True,3,2.80000000000058,0.5999999999994898,0.8333333333333334,1.0,0.700000000000222,4.590163934431019,1.120000000000232,0.23999999999979593,SHORT,2024-01-15T13:34:00.000000000Z,2024-01-15T13:34:00.000000000Z_SHORT,0.35859314139137516,175
True,5,2.5999999999992696,0.0,0.5,1.0,0.6842105263159125,259.99999999992696,1.0399999999997078,0.0,SHORT,2024-01-15T14:30:00.000000000Z,2024-01-15T14:30:00.000000000Z_SHORT,0.3555878202611516,176
True,5,2.5999999999992696,0.0,0.5,1.0,0.6842105263159125,259.99999999992696,1.0399999999997078,0.0,LONG,2024-01-15T14:55:00.000000000Z,2024-01-15T14:55:00.000000000Z_LONG,0.3555878202611516,177
True,8,2.6999999999999247,0.0,0.3125,0.5555555555559211,0.8181818181808395,269.99999999999244,1.0799999999999699,0.0,SHORT,2024-01-15T16:49:00.000000000Z,2024-01-15T16:49:00.000000000Z_SHORT,0.3555790629824195,178
True,5,2.9999999999996696,0.0,0.5,1.0,0.6521739130432264,299.999999999967,1.1999999999998678,0.0,LONG,2024-01-15T12:04:00.000000000Z,2024-01-15T12:04:00.000000000Z_LONG,0.35545095714189534,179
True,6,3.20000000000098,0.1999999999990898,0.4166666666666667,0.46875000000015177,0.8000000000007772,15.23809523816595,1.280000000000392,0.07999999999963592,LONG,2024-01-15T11:23:00.000000000Z,2024-01-15T11:23:00.000000000Z_LONG,0.3547230158867253,180
True,5,3.900000000001125,0.6999999999979245,0.5,1.0,0.7358490566044059,5.492957746496515,1.56000000000045,0.2799999999991698,SHORT,2024-01-15T10:13:00.000000000Z,2024-01-15T10:13:00.000000000Z_SHORT,0.3496736535370879,181
True,3,2.5999999999992696,0.5999999999994898,0.8333333333333334,1.0,0.6842105263159125,4.26229508196958,1.0399999999997078,0.23999999999979593,LONG,2024-01-15T13:14:00.000000000Z,2024-01-15T13:14:00.000000000Z_LONG,0.3483425372422979,182
True,4,2.6999999999999247,0.4999999999988347,0.625,1.0,0.7297297297301839,5.294117647070772,1.0799999999999699,0.19999999999953388,SHORT,2024-01-15T11:42:00.000000000Z,2024-01-15T11:42:00.000000000Z_SHORT,0.34820221814975627,183
True,6,2.500000000000835,0.0,0.4166666666666667,0.5199999999996803,0.7575757575766547,250.00000000008347,1.000000000000334,0.0,SHORT,2024-01-15T08:54:00.000000000Z,2024-01-15T08:54:00.000000000Z_SHORT,0.3416760844073044,184
True,8,4.599999999999049,0.0,0.3125,0.32608695652152925,0.6571428571430021,459.9999999999049,1.8399999999996197,0.0,LONG,2024-01-15T10:22:00.000000000Z,2024-01-15T10:22:00.000000000Z_LONG,0.34012060951617185,185
True,6,3.20000000000098,0.40000000000040004,0.4166666666666667,0.7187499999996314,0.7619047619044347,7.8048780487752625,1.280000000000392,0.16000000000016001,LONG,2024-01-15T15:01:00.000000000Z,2024-01-15T15:01:00.000000000Z_LONG,0.33936421189951826,186
True,6,3.4000000000000696,0.0,0.4166666666666667,0.6470588235297191,0.6538461538463509,340.00000000000693,1.3600000000000279,0.0,SHORT,2024-01-15T10:11:00.000000000Z,2024-01-15T10:11:00.000000000Z_SHORT,0.33770825300456125,187
True,7,4.199999999998649,0.0,0.35714285714285715,0.4761904761905769,0.6363636363637587,419.99999999986494,1.6799999999994597,0.0,LONG,2024-01-15T10:23:00.000000000Z,2024-01-15T10:23:00.000000000Z_LONG,0.3363866374958647,188
True,6,3.1999999999987594,0.5000000000010552,0.4166666666666667,0.7812499999998699,0.7619047619043088,6.274509803906154,1.2799999999995038,0.20000000000042206,LONG,2024-01-15T12:06:00.000000000Z,2024-01-15T12:06:00.000000000Z_LONG,0.33461421189937685,189
True,6,2.5999999999992696,0.20000000000131024,0.4166666666666667,0.5769230769227485,0.7647058823517119,12.380952380871655,1.0399999999997078,0.0800000000005241,LONG,2024-01-15T14:51:00.000000000Z,2024-01-15T14:51:00.000000000Z_LONG,0.33351333210176537,190
True,5,2.8999999999990145,0.0,0.5,1.0,0.591836734693822,289.99999999990143,1.1599999999996058,0.0,SHORT,2024-01-15T09:12:00.000000000Z,2024-01-15T09:12:00.000000000Z_SHORT,0.33331235136907444,191
True,5,3.4000000000000696,0.0,0.5,1.0,0.5483870967741473,340.00000000000693,1.3600000000000279,0.0,SHORT,2024-01-15T13:03:00.000000000Z,2024-01-15T13:03:00.000000000Z_SHORT,0.33203699328311137,192
True,4,2.700000000002145,0.5999999999994898,0.625,1.0,0.6923076923080427,4.42622950820394,1.080000000000858,0.23999999999979593,SHORT,2024-01-15T16:28:00.000000000Z,2024-01-15T16:28:00.000000000Z_SHORT,0.32806181298606163,193
True,5,2.80000000000058,0.0,0.5,1.0,0.5833333333334104,280.000000000058,1.120000000000232,0.0,SHORT,2024-01-15T09:42:00.000000000Z,2024-01-15T09:42:00.000000000Z_SHORT,0.3279895872008792,194
True,6,3.1000000000003247,0.0,0.4166666666666667,0.5483870967741473,0.6595744680849054,310.00000000003246,1.2400000000001299,0.0,LONG,2024-01-15T11:19:00.000000000Z,2024-01-15T11:19:00.000000000Z_LONG,0.32674338723324664,195
True,4,2.500000000000835,0.0,0.625,1.0,0.5555555555556652,250.00000000008347,1.000000000000334,0.0,SHORT,2024-01-15T09:43:00.000000000Z,2024-01-15T09:43:00.000000000Z_SHORT,0.3265686704695385,196
True,4,2.5999999999992696,0.5999999999994898,0.625,1.0,0.6842105263159125,4.26229508196958,1.0399999999997078,0.23999999999979593,LONG,2024-01-15T13:13:00.000000000Z,2024-01-15T13:13:00.000000000Z_LONG,0.32287083912909037,197
True,7,2.6999999999999247,0.10000000000065512,0.35714285714285715,0.2592592592593202,0.7714285714274114,24.545454545307678,1.0799999999999699,0.04000000000026205,LONG,2024-01-15T14:50:00.000000000Z,2024-01-15T14:50:00.000000000Z_LONG,0.32246225352453567,198
True,5,2.7999999999983594,0.0,0.5,1.0,0.5599999999997336,279.99999999983595,1.1199999999993437,0.0,LONG,2024-01-15T15:39:00.000000000Z,2024-01-15T15:39:00.000000000Z_LONG,0.3204198197588503,199
True,5,2.500000000000835,0.0,0.5,1.0,0.581395348836897,250.00000000008347,1.000000000000334,0.0,LONG,2024-01-15T10:50:00.000000000Z,2024-01-15T10:50:00.000000000Z_LONG,0.3196685612823858,200
True,5,2.80000000000058,0.5999999999994898,0.5,1.0,0.700000000000222,4.590163934431019,1.120000000000232,0.23999999999979593,SHORT,2024-01-15T12:20:00.000000000Z,2024-01-15T12:20:00.000000000Z_SHORT,0.31783842441024307,201
True,5,2.6999999999999247,0.30000000000196536,0.5,1.0,0.6279069767439459,8.709677419299377,1.0799999999999699,0.12000000000078614,LONG,2024-01-15T11:20:00.000000000Z,2024-01-15T11:20:00.000000000Z_LONG,0.3158860038360546,202
True,8,2.500000000000835,0.0,0.3125,0.6400000000004263,0.6756756756751242,250.00000000008347,1.000000000000334,0.0,SHORT,2024-01-15T16:34:00.000000000Z,2024-01-15T16:34:00.000000000Z_SHORT,0.3086103250594302,203
True,6,3.6999999999998145,0.0,0.4166666666666667,0.2162162162164433,0.6065573770493713,369.99999999998147,1.4799999999999258,0.0,LONG,2024-01-15T10:24:00.000000000Z,2024-01-15T10:24:00.000000000Z_LONG,0.307655386132428,204
True,5,2.5999999999992696,0.5999999999994898,0.5,1.0,0.6842105263159125,4.26229508196958,1.0399999999997078,0.23999999999979593,SHORT,2024-01-15T11:41:00.000000000Z,2024-01-15T11:41:00.000000000Z_SHORT,0.3075878202611658,205
True,6,2.9999999999996696,0.6000000000017103,0.4166666666666667,0.800000000000148,0.7142857142851101,4.918032786870915,1.1999999999998678,0.2400000000006841,LONG,2024-01-15T16:23:00.000000000Z,2024-01-15T16:23:00.000000000Z_LONG,0.30701250178771655,206
True,4,2.9999999999996696,0.8000000000008001,0.625,1.0,0.6521739130432264,3.7037037036996376,1.1999999999998678,0.32000000000032003,SHORT,2024-01-15T09:58:00.000000000Z,2024-01-15T09:58:00.000000000Z_SHORT,0.3067339760097204,207
True,5,3.00000000000189,0.0,0.5,1.0,0.5,300.000000000189,1.200000000000756,0.0,LONG,2024-01-15T15:44:00.000000000Z,2024-01-15T15:44:00.000000000Z_LONG,0.30608290860816095,208
True,5,2.9999999999996696,0.0,0.5,1.0,0.499999999999815,299.999999999967,1.1999999999998678,0.0,LONG,2024-01-15T12:48:00.000000000Z,2024-01-15T12:48:00.000000000Z_LONG,0.30608290860804405,209
True,4,2.60000000000149,0.0,0.625,1.0,0.4814814814815729,260.000000000149,1.040000000000596,0.0,SHORT,2024-01-15T13:02:00.000000000Z,2024-01-15T13:02:00.000000000Z_SHORT,0.30510176528171307,210
True,6,3.1999999999987594,0.0,0.4166666666666667,0.31250000000008676,0.6153846153845497,319.9999999998759,1.2799999999995038,0.0,SHORT,2024-01-15T09:41:00.000000000Z,2024-01-15T09:41:00.000000000Z_SHORT,0.3027053504122643,211
True,5,2.8999999999990145,0.6000000000017103,0.5,1.0,0.6444444444435015,4.754098360640793,1.1599999999996058,0.2400000000006841,LONG,2024-01-15T11:59:00.000000000Z,2024-01-15T11:59:00.000000000Z_LONG,0.3023792711597955,212
True,8,2.60000000000149,0.0,0.3125,0.6153846153840241,0.6500000000008049,260.000000000149,1.040000000000596,0.0,SHORT,2024-01-15T08:52:00.000000000Z,2024-01-15T08:52:00.000000000Z_SHORT,0.3015647607477571,213
True,6,4.8000000000003595,0.2999999999997449,0.4166666666666667,0.4583333333335261,0.5333333333333005,15.483870967755836,1.9200000000001438,0.11999999999989797,LONG,2024-01-15T15:19:00.000000000Z,2024-01-15T15:19:00.000000000Z_LONG,0.3006953623383768,214
True,9,2.60000000000149,0.0,0.2777777777777778,0.6153846153840241,0.6500000000008049,260.000000000149,1.040000000000596,0.0,SHORT,2024-01-15T08:51:00.000000000Z,2024-01-15T08:51:00.000000000Z_SHORT,0.29731947772888917,215
True,5,3.4000000000000696,0.5999999999994898,0.5,1.0,0.5862068965519354,5.573770491808054,1.3600000000000279,0.23999999999979593,SHORT,2024-01-15T13:58:00.000000000Z,2024-01-15T13:58:00.000000000Z_SHORT,0.29630643995522205,216
True,8,3.2999999999994145,0.2999999999997449,0.3125,0.24242424242452787,0.7021276595750511,10.645161290329451,1.3199999999997658,0.11999999999989797,SHORT,2024-01-15T08:53:00.000000000Z,2024-01-15T08:53:00.000000000Z_SHORT,0.2930307218853332,217
True,5,3.300000000001635,0.0,0.5,1.0,0.42857142857142855,330.0000000001635,1.320000000000654,0.0,SHORT,2024-01-15T08:11:00.000000000Z,2024-01-15T08:11:00.000000000Z_SHORT,0.29060245882537666,218
True,10,2.60000000000149,0.0,0.25,0.5384615384613414,0.6500000000008049,260.000000000149,1.040000000000596,0.0,SHORT,2024-01-15T08:50:00.000000000Z,2024-01-15T08:50:00.000000000Z_SHORT,0.28992325131381436,219
True,5,2.60000000000149,0.700000000000145,0.5,1.0,0.6500000000000833,3.6619718309872664,1.040000000000596,0.280000000000058,SHORT,2024-01-15T10:05:00.000000000Z,2024-01-15T10:05:00.000000000Z_SHORT,0.28848928904940263,220
True,5,2.60000000000149,0.700000000000145,0.5,1.0,0.6500000000000833,3.6619718309872664,1.040000000000596,0.280000000000058,SHORT,2024-01-15T16:27:00.000000000Z,2024-01-15T16:27:00.000000000Z_SHORT,0.28848928904940263,221
True,5,2.5999999999992696,0.6000000000017103,0.5,1.0,0.619047619047317,4.262295081954066,1.0399999999997078,0.2400000000006841,LONG,2024-01-15T11:21:00.000000000Z,2024-01-15T11:21:00.000000000Z_LONG,0.28644776080989715,222
True,4,3.1999999999987594,0.8000000000008001,0.625,1.0,0.5714285714286848,3.9506172839451836,1.2799999999995038,0.32000000000032003,SHORT,2024-01-15T13:59:00.000000000Z,2024-01-15T13:59:00.000000000Z_SHORT,0.2856668900792294,223
True,5,2.5999999999992696,0.5000000000010552,0.5,1.0,0.5909090909092285,5.098039215674294,1.0399999999997078,0.20000000000042206,SHORT,2024-01-15T15:27:00.000000000Z,2024-01-15T15:27:00.000000000Z_SHORT,0.28531909877445777,224
True,10,2.900000000001235,0.0,0.25,0.27586206896567567,0.6444444444443128,290.00000000012346,1.160000000000494,0.0,LONG,2024-01-15T13:41:00.000000000Z,2024-01-15T13:41:00.000000000Z_LONG,0.2821580610106362,225
True,3,5.60000000000116,1.9999999999997797,0.8333333333333334,1.0,0.5833333333334104,2.786069651742176,2.240000000000464,0.7999999999999119,LONG,2024-01-15T12:37:00.000000000Z,2024-01-15T12:37:00.000000000Z_LONG,0.28053917597680617,226
True,4,2.500000000000835,0.0,0.625,1.0,0.40983606557375857,250.00000000008347,1.000000000000334,0.0,LONG,2024-01-15T15:20:00.000000000Z,2024-01-15T15:20:00.000000000Z_LONG,0.2792945568591289,227
True,6,2.6999999999999247,0.700000000000145,0.4166666666666667,0.8518518518516995,0.6585365853658008,3.802816901407568,1.0799999999999699,0.280000000000058,SHORT,2024-01-15T12:19:00.000000000Z,2024-01-15T12:19:00.000000000Z_SHORT,0.2759304357772995,228
True,5,4.60000000000127,1.40000000000029,0.5,1.0,0.6216216216216378,3.2624113475179604,1.840000000000508,0.560000000000116,SHORT,2024-01-15T13:04:00.000000000Z,2024-01-15T13:04:00.000000000Z_SHORT,0.27456486641559275,229
True,6,3.6999999999998145,0.8999999999992347,0.4166666666666667,0.5405405405405082,0.6727272727274489,4.065934065937281,1.4799999999999258,0.3599999999996939,SHORT,2024-01-15T10:12:00.000000000Z,2024-01-15T10:12:00.000000000Z_SHORT,0.27398699622309985,230
True,7,4.8000000000003595,0.2999999999997449,0.35714285714285715,0.04166666666647392,0.5333333333333005,15.483870967755836,1.9200000000001438,0.11999999999989797,LONG,2024-01-15T15:18:00.000000000Z,2024-01-15T15:18:00.000000000Z_LONG,0.2717510676393399,231
True,5,3.1999999999987594,0.9999999999998899,0.5,1.0,0.6153846153845497,3.1683168316822856,1.2799999999995038,0.39999999999995595,SHORT,2024-01-15T12:52:00.000000000Z,2024-01-15T12:52:00.000000000Z_SHORT,0.2686440296575158,232
True,5,2.6999999999999247,0.4999999999988347,0.5,1.0,0.5294117647060872,5.294117647070772,1.0799999999999699,0.19999999999953388,LONG,2024-01-15T10:25:00.000000000Z,2024-01-15T10:25:00.000000000Z_LONG,0.2679323245821534,233
True,8,3.5000000000007248,0.0,0.3125,0.4,0.5072463768113143,350.0000000000725,1.40000000000029,0.0,LONG,2024-01-15T08:16:00.000000000Z,2024-01-15T08:16:00.000000000Z_LONG,0.26712975258064914,234
True,6,3.5999999999991594,0.6000000000017103,0.4166666666666667,0.5555555555556241,0.5806451612899183,5.90163934424437,1.4399999999996638,0.2400000000006841,SHORT,2024-01-15T12:17:00.000000000Z,2024-01-15T12:17:00.000000000Z_SHORT,0.26633052433368587,235
True,5,2.5999999999992696,0.0,0.5,1.0,0.40624999999976147,259.99999999992696,1.0399999999997078,0.0,SHORT,2024-01-15T12:22:00.000000000Z,2024-01-15T12:22:00.000000000Z_SHORT,0.26541225416556236,236
True,8,3.5999999999991594,0.0,0.3125,0.1944444444445301,0.5142857142856508,359.99999999991593,1.4399999999996638,0.0,SHORT,2024-01-15T10:09:00.000000000Z,2024-01-15T10:09:00.000000000Z_SHORT,0.2612886582969167,237
True,5,2.6999999999999247,0.8999999999992347,0.5,1.0,0.6000000000001974,2.9670329670353794,1.0799999999999699,0.3599999999996939,SHORT,2024-01-15T15:28:00.000000000Z,2024-01-15T15:28:00.000000000Z_SHORT,0.258832461381007,238
True,5,2.6999999999999247,0.9000000000014552,0.5,1.0,0.5999999999996053,2.9670329670281395,1.0799999999999699,0.3600000000005821,SHORT,2024-01-15T15:06:00.000000000Z,2024-01-15T15:06:00.000000000Z_SHORT,0.2588324613806373,239
True,3,2.80000000000058,1.1999999999989797,0.8333333333333334,1.0,0.5384615384618012,2.31404958677929,1.120000000000232,0.47999999999959186,SHORT,2024-01-15T14:00:00.000000000Z,2024-01-15T14:00:00.000000000Z_SHORT,0.2581870591015989,240
True,5,2.9999999999996696,0.5999999999994898,0.5,1.0,0.5000000000001851,4.918032786888817,1.1999999999998678,0.23999999999979593,SHORT,2024-01-15T15:25:00.000000000Z,2024-01-15T15:25:00.000000000Z_SHORT,0.2580829086081783,241
